Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,0,-0.423536092042923,-3.421833038330078,-1.8536035368893424,-1.9917655934836587,1.4300674448464195,Yes,True
2.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,0,-0.3571310341358185,-3.2343177795410156,-1.787198478982238,-1.8042503346945962,1.4300674448464195,Yes,False
3.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,0,-0.7614374756813049,-2.7655868530273438,-2.1915049205277244,-1.3355194081809243,1.4300674448464195,No,True
4.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,0,-0.2711417078971863,-4.156200408935547,-1.7012091527436057,-2.7261329640891274,1.4300674448464195,Yes,True
5.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,0,-0.780777096748352,-2.531181812286377,-2.2108445415947715,-1.1011143674399575,1.4300674448464195,No,False
6.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,0,-0.5150973796844482,-3.265507221221924,-1.9451648245308677,-1.8354397763755044,1.4300674448464195,No,True
7.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,0,-0.6831371784210205,-3.062403917312622,-2.11320462326744,-1.6323364724662026,1.4300674448464195,No,True
8.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,0,-0.48584675788879395,-2.9843058586120605,-1.9159142027352134,-1.554238413765641,1.4300674448464195,No,False
10.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,0,-1.0855485200881958,-2.328065872192383,-2.5156159649346153,-0.8979984273459634,1.4300674448464195,No,True
12.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,0,-0.1456877738237381,-6.656040191650391,-1.5757552186701576,-5.225972746803971,1.4300674448464195,Yes,True
13.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,0,-0.1311211735010147,-6.1248087882995605,-1.5611886183474342,-4.694741343453141,1.4300674448464195,Yes,True
15.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,0,-1.0934040546417236,-2.2187061309814453,-2.523471499488143,-0.7886386861350259,1.4300674448464195,No,True
17.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,0,-0.15716832876205444,-4.406075954437256,-1.587235773608474,-2.9760085095908364,1.4300674448464195,Yes,True
18.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,0,-0.12730129063129425,-3.7498767375946045,-1.5573687354777137,-2.319809292748185,1.4300674448464195,Yes,False
19.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,0,-0.2230413556098938,-3.2186508178710938,-1.6531088004563133,-1.7885833730246743,1.4300674448464195,Yes,False
20.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,0,-0.21491152048110962,-4.468575954437256,-1.644978965327529,-3.0385085095908364,1.4300674448464195,Yes,True
21.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,0,-0.11090335249900818,-4.749884128570557,-1.5409707973454276,-3.319816683724137,1.4300674448464195,Yes,True
22.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,0,-0.16761857271194458,-2.7967965602874756,-1.597686017558364,-1.3667291154410561,1.4300674448464195,No,True
23.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the left of Chao?,No,0,-0.20666712522506714,-2.8280489444732666,-1.6367345700714866,-1.3979814996268471,1.4300674448464195,No,True
24.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the right of Chao?,Yes,0,-0.12448050081729889,-4.624876499176025,-1.5545479456637183,-3.194809054329606,1.4300674448464195,Yes,True
25.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the left of Chao?,Yes,0,-0.1497677117586136,-3.4061145782470703,-1.579835156605033,-1.9760471334006509,1.4300674448464195,Yes,True
26.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the right of Chao?,No,0,-0.3588133156299591,-2.3592679500579834,-1.7888807604763786,-0.9292005052115639,1.4300674448464195,No,True
27.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the left of Chao?,No,0,-0.3841329514980316,-2.3905210494995117,-1.814200396344451,-0.9604536046530923,1.4300674448464195,No,True
28.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the right of Chao?,Yes,0,-0.16733486950397491,-3.046745777130127,-1.5974023143503944,-1.6166783322837075,1.4300674448464195,Yes,True
31.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the left of Chao?,No,0,-0.0839991420507431,-4.468496799468994,-1.5140665868971626,-3.0384293546225747,1.4300674448464195,Yes,False
32.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the right of Chao?,Yes,0,-0.6280986666679382,-1.999841570854187,-2.0581661115143577,-0.5697741260077676,1.4300674448464195,No,False
33.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the left of Chao?,Yes,0,-0.4561304450035095,-2.3279426097869873,-1.886197889849929,-0.8978751649405678,1.4300674448464195,No,False
34.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the right of Chao?,No,0,-0.10999560356140137,-3.6091480255126953,-1.5400630484078208,-2.179080580666276,1.4300674448464195,Yes,False
37.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel above the nail?,Yes,0,-0.4781873822212219,-3.109321117401123,-1.9082548270676414,-1.6792536725547036,1.4300674448464195,No,False
38.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel below the nail?,No,0,-1.99980890750885,-1.7499724626541138,-3.4298763523552696,-0.3199050178076943,1.4300674448464195,No,True
39.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel above the nail?,No,0,-2.5311226844787598,-1.789040207862854,-3.961190129325179,-0.35897276301643455,1.4300674448464195,No,True
40.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel below the nail?,Yes,0,-0.22334448993206024,-3.9687111377716064,-1.6534119347784797,-2.538643692925187,1.4300674448464195,Yes,True
41.0,7.0,spatial-relations,,antonym,1.0,The baseball bounced off the wheel from below.,Is the wheel above the baseball?,Yes,1,-0.6911440491676331,-2.937448501586914,-2.081455607818247,-1.5471369429363002,1.3903115586506138,No,False
42.0,7.0,spatial-relations,,antonym,1.0,The baseball bounced off the wheel from below.,Is the wheel below the baseball?,No,1,-0.3746646046638489,-3.749925136566162,-1.7649761633144627,-2.3596135779155483,1.3903115586506138,Yes,False
43.0,7.0,spatial-relations,,antonym,2.0,The baseball bounced off the wheel from above.,Is the wheel above the baseball?,No,1,-0.9607014656066895,-2.0936970710754395,-2.3510130242573033,-0.7033855124248256,1.3903115586506138,No,True
44.0,7.0,spatial-relations,,antonym,2.0,The baseball bounced off the wheel from above.,Is the wheel below the baseball?,Yes,1,-0.4176185727119446,-3.5468177795410156,-1.8079301313625584,-2.156506220890402,1.3903115586506138,Yes,True
45.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the wheel above the nail?,Yes,1,-0.16580937802791595,-3.921583652496338,-1.5561209366785298,-2.531272093845724,1.3903115586506138,Yes,True
46.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the wheel below the nail?,No,1,-0.8470073938369751,-1.9764492511749268,-2.237318952487589,-0.5861376925243129,1.3903115586506138,No,True
47.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the wheel above the nail?,No,1,-1.1793104410171509,-2.1718013286590576,-2.5696219996677647,-0.7814897700084438,1.3903115586506138,No,True
48.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the wheel below the nail?,Yes,1,-0.0875515565276146,-5.093332767486572,-1.4778631151782284,-3.7030212088359584,1.3903115586506138,Yes,True
51.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the wheel above the nail?,No,1,-0.7177172303199768,-1.3435759544372559,-2.1080287889705907,0.046735604213357984,1.3903115586506138,No,True
52.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the wheel below the nail?,Yes,1,-0.17866282165050507,-2.5466983318328857,-1.568974380301119,-1.156386773182272,1.3903115586506138,No,False
53.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the wheel above the nail?,Yes,1,-0.23469433188438416,-2.7342610359191895,-1.625005890534998,-1.3439494772685756,1.3903115586506138,No,False
54.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the wheel below the nail?,No,1,-0.09681212157011032,-3.8434250354766846,-1.4871236802207242,-2.4531134768260707,1.3903115586506138,Yes,False
