Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,social-properties,1,antonym,1,Chao treats people kindly.,Is Chao friendly?,Yes,20.0,0,-0.00023186669568531215,-10.062429428100586,5.7508226516363035,-8.136086275316428,-5.751054518331989,-1.9263431527841586,Yes,True,True,True
2,1,social-properties,1,antonym,1,Chao treats people kindly.,Is Chao hostile?,No,20.0,0,-13.31222152709961,-5.3645089792553335e-05,-7.561167008767621,1.926289507694366,-5.751054518331989,-1.9263431527841586,No,True,False,True
3,1,social-properties,1,antonym,2,Chao treats people coldly.,Is Chao friendly?,No,20.0,0,-12.749796867370605,-7.319541327888146e-05,-6.998742349038617,1.9262699573708797,-5.751054518331989,-1.9263431527841586,No,True,False,True
4,1,social-properties,1,antonym,2,Chao treats people coldly.,Is Chao hostile?,Yes,20.0,0,-0.003281597513705492,-5.74992036819458,5.747772920818283,-3.8235772154104213,-5.751054518331989,-1.9263431527841586,Yes,True,True,True
5,2,social-properties,2,antonym,1,Chao greeted Yan.,Is Chao friendly?,Yes,20.0,0,-0.001999978441745043,-6.374925136566162,5.749054539890244,-4.448581983782003,-5.751054518331989,-1.9263431527841586,Yes,True,True,True
6,2,social-properties,2,antonym,1,Chao greeted Yan.,Is Chao hostile?,No,20.0,0,-8.437254905700684,-0.00035012231091968715,-2.686200387368695,1.9259930304732389,-5.751054518331989,-1.9263431527841586,No,True,False,True
7,2,social-properties,2,antonym,2,Chao insulted Yan.,Is Chao friendly?,No,20.0,0,-12.062283515930176,-0.00012648255506064743,-6.311228997598187,1.926216670229098,-5.751054518331989,-1.9263431527841586,No,True,False,True
8,2,social-properties,2,antonym,2,Chao insulted Yan.,Is Chao hostile?,Yes,20.0,0,-0.002335671801120043,-6.124941825866699,5.748718846530869,-4.19859867308254,-5.751054518331989,-1.9263431527841586,Yes,True,True,True
9,3,social-properties,3,antonym,1,Chao enjoys meeting new people.,Is Chao friendly?,Yes,20.0,0,-0.0001992006436921656,-10.187457084655762,5.750855317688297,-8.261113931871604,-5.751054518331989,-1.9263431527841586,Yes,True,True,True
10,3,social-properties,3,antonym,1,Chao enjoys meeting new people.,Is Chao hostile?,No,20.0,0,-12.49976921081543,-5.042656266596168e-05,-6.748714692483441,1.9262927262214926,-5.751054518331989,-1.9263431527841586,No,True,False,True
11,3,social-properties,3,antonym,2,Chao avoids meeting new people.,Is Chao friendly?,No,20.0,0,-11.999796867370605,-7.379158341791481e-05,-6.248742349038617,1.9262693612007407,-5.751054518331989,-1.9263431527841586,No,True,False,True
12,3,social-properties,3,antonym,2,Chao avoids meeting new people.,Is Chao hostile?,Yes,20.0,0,-4.031086444854736,-0.018462661653757095,1.7199680734772524,1.9078804911304015,-5.751054518331989,-1.9263431527841586,No,False,False,False
13,4,social-properties,4,other,1,Chao gave Yan a gift.,Is Chao friendly?,Yes,20.0,0,-0.005155452061444521,-5.624904155731201,5.745899066270544,-3.6985610029470424,-5.751054518331989,-1.9263431527841586,Yes,True,True,True
