Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-9.236688613891602,-0.0992359071969986,-5.04880251994764,2.235898426375934,-4.187886093943962,-2.3351343335729324,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-7.826153755187988,-0.08777320384979248,-3.6437067235131204,2.263661841820188,-4.182447031674868,-2.3514350456699806,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-8.045440673828125,-0.12382981181144714,-3.85530113530646,2.2152644986762122,-4.190139538521665,-2.3390943104876594,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-9.544349670410156,-0.13065777719020844,-5.3564635764661945,2.204476556382724,-4.187886093943962,-2.3351343335729324,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-4.577210903167725,-0.030412890017032623,-0.422787205353476,2.3608780341572126,-4.154423697814249,-2.3912909241742453,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-8.04833698272705,-0.11281011998653412,-3.883147975817944,2.2303173366109452,-4.165189006909107,-2.3431274565974793,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-8.609930038452148,-0.1287781149148941,-4.422043944508187,2.2063562186580383,-4.187886093943962,-2.3351343335729324,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-9.7999906539917,-0.12384508550167084,-5.617543622316831,2.22758996016831,-4.182447031674868,-2.3514350456699806,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-9.302743911743164,-0.07962594926357269,-5.114857817799202,2.2555083843093597,-4.187886093943962,-2.3351343335729324,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-7.3225626945495605,-0.02195768430829048,-3.1573736876404537,2.321169772289189,-4.165189006909107,-2.3431274565974793,No,True,False,True
