Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-2.4816136360168457,-0.1718568205833435,-1.083535687609886,0.4164507687324658,-1.3980779484069596,-0.5883075893158093,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-1.7321555614471436,-0.29089176654815674,-0.3312626383112123,0.29508196455426516,-1.4008929231359313,-0.5859737311024219,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-1.685024380683899,-0.31017419695854187,-0.28994038522553933,0.27448135769615567,-1.3950839954583596,-0.5846555546546975,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-1.1226742267608643,-0.49840089678764343,0.2754037216460954,0.08990669252816585,-1.3980779484069596,-0.5883075893158093,No,True,True,False
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-1.4740674495697021,-0.3496187627315521,-0.06849984697376699,0.23797130794264376,-1.4055676025959352,-0.5875900706741959,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-1.9347813129425049,-0.25126081705093384,-0.5390794854145498,0.3405674379086122,-1.3957018275279551,-0.591828254959546,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-1.8721951246261597,-0.24736489355564117,-0.4741171762192,0.3409426957601681,-1.3980779484069596,-0.5883075893158093,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-3.7941136360168457,-0.10770668834447861,-2.3932207128809146,0.4782670427579433,-1.4008929231359313,-0.5859737311024219,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-3.4502761363983154,-0.13524310290813446,-2.0521981879913556,0.4530644864076748,-1.3980779484069596,-0.5883075893158093,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-1.0372364521026611,-0.5375483632087708,0.358465375425294,0.0542798917507753,-1.3957018275279551,-0.591828254959546,No,True,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-3.8566136360168457,-0.10916701704263687,-2.458535687609886,0.4791405722731724,-1.3980779484069596,-0.5883075893158093,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-1.5290648937225342,-0.3419381082057953,-0.13098694531557453,0.246369481110014,-1.3980779484069596,-0.5883075893158093,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-3.4973649978637695,-0.12279576063156128,-2.0992870494568097,0.465511828684248,-1.3980779484069596,-0.5883075893158093,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-0.7711297869682312,-0.8340238928794861,0.6239542084901284,-0.24936833822478854,-1.3950839954583596,-0.5846555546546975,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-3.0127761363983154,-0.13981129229068756,-1.6118832132623842,0.44616243881173434,-1.4008929231359313,-0.5859737311024219,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-1.4431102275848389,-0.3829360008239746,-0.037542624988903706,0.20465406985022128,-1.4055676025959352,-0.5875900706741959,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,20.0,0,-3.747195243835449,-0.1179283931851387,-2.3491172954284893,0.4703791961306706,-1.3980779484069596,-0.5883075893158093,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,20.0,1,-1.3803174495697021,-0.3829360008239746,0.025250153026233013,0.20465406985022128,-1.4055676025959352,-0.5875900706741959,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,20.0,1,-3.8566136360168457,-0.11257417500019073,-2.4510460334209103,0.47501589567400515,-1.4055676025959352,-0.5875900706741959,No,True,False,True
