question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,(A) Bargaining,(B) Satisficing,(C) Accepting,(D) Compromising,B,-4.060831546783447,-2.1526503562927246,-4.677613735198975,-4.823818683624268,B,True
What is the term for the 'rule of thumb' type of bias in decision making?,(A) Framing bias,(B) Hindsight bias,(C) Over-confidence bias,(D) Heuristics,D,-3.8298544883728027,-5.597455024719238,-5.843705654144287,-1.4617291688919067,D,True
What is a normative perspective?,(A) The way things are.,(B) The way things are going to be.,(C) The way things should be.,(D) The way things were.,C,-3.808607578277588,-5.80062198638916,-2.6292343139648438,-5.633606910705566,C,True
"In the 'five forces model', what is the type of competitive activity that exists between organisations?",(A) The potential for entry into the industry,(B) The threat of substitute products,(C) The power of customers,(D) The level of rivalry,D,-2.972116470336914,-3.8702471256256104,-3.6317055225372314,-2.0279901027679443,D,True
Which one of the following political leaders could not be termed a 'transformational' leader?,(A) Margaret Thatcher,(B) Mikhail Gorbachov,(C) Nelson Mandela,(D) Bill Clinton,D,-2.8035857677459717,-3.5919320583343506,-2.9952123165130615,-4.383714199066162,A,False
What is a Gantt chart a type of?,(A) Work flow design,(B) Work schedule design,(C) Work rate design,(D) Work output design,B,-1.9402269124984741,-3.9664807319641113,-5.201414108276367,-5.6010284423828125,A,False
Which one of the following is a feature of McGregor's Theory X?,(A) Workers enjoy responsibility.,(B) Workers view physical and mental effort as a natural part of work.,(C) Workers like to show initiative.,(D) Workers like to be directed.,D,-3.6912856101989746,-3.5047430992126465,-5.087557315826416,-2.556749105453491,D,True
What is the term for power derived from status or position in an organisation?,(A) Referent,(B) Expert,(C) Reward,(D) Legitimate,D,-2.66536283493042,-4.84413480758667,-4.538689613342285,-4.032602787017822,A,False
Which writer is most associated with bureaucratic structures?,(A) Henry Fayol,(B) Max Weber,(C) Adam Smith,(D) Mary Parker Follett,B,-3.209559917449951,-3.1352648735046387,-5.259913921356201,-5.610428333282471,B,True
Who of the following is the industrial philanthropist?,(A) Frederick Taylor,(B) Seebohm Rowntree,(C) Henry Ford,(D) Max Weber,B,-3.6805200576782227,-2.836587429046631,-4.480340480804443,-5.071242332458496,B,True
Individualism as a guiding moral philosophy was advocated by which economist?,(A) John Kenneth Galbraith,(B) John Maynard Keynes,(C) Milton Friedman,(D) Alfred Marshall,C,-3.6577422618865967,-5.309998989105225,-2.3325512409210205,-4.203272819519043,C,True
The Hawthorn Studies are most associated with which writer?,(A) Mary Parker Follett,(B) Elton Mayo,(C) Lillian Gilbreth,(D) Frederick Taylor,B,-2.675067663192749,-3.146897077560425,-5.016390800476074,-4.861968517303467,A,False
How can you describe the thinking and outlook of transformational leaders?,(A) Strategic,(B) Operational,(C) Functional,(D) Developmental,A,-2.001443386077881,-4.253875732421875,-5.380368232727051,-4.4633026123046875,A,True
What are the key characteristics of transactional leaders?,"(A) Guiding, mentoring and motivating","(B) Guiding, commanding and motivating","(C) Guiding, demonstrating and motivating","(D) Guiding, mentoring and demonstrating",A,-2.2527613639831543,-3.9848814010620117,-3.908895254135132,-4.045131683349609,A,True
What is not an assumption underpinning the rational decision making model?,(A) Incomplete information,(B) An agreed goal,(C) A structured problem,(D) High level of certainty regarding the environment,A,-2.932650327682495,-3.762498378753662,-3.256181240081787,-2.2974753379821777,D,False
Which one of the following is not one of Drucker's five guiding principles of management?,(A) Making people's strengths effective and their weaknesses irrelevant.,(B) Enhancing the ability of people to contribute.,(C) To operate the organisation's status system.,"(D) Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,-3.9792215824127197,-4.23622465133667,-2.66505765914917,-3.7939469814300537,C,True
What is a paradigm?,(A) A theoretical assumption,(B) An illustration,(C) A theoretical model,(D) An example serving as a model,D,-2.1891071796417236,-4.6925787925720215,-2.490837812423706,-3.858323812484741,A,False
What one of the following is not a key management skill in planning?,(A) Conceptual skills,(B) Analytical skills,(C) IT and computing skills,(D) Communication skills,C,-2.8634493350982666,-4.221411228179932,-3.4115211963653564,-3.7102999687194824,A,False
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,(A) Co-ordinator,(B) Shaper,(C) Resource investigator,(D) Implementer,C,-2.727097511291504,-3.4050369262695312,-2.685608148574829,-4.237380027770996,C,True
Which is not a recognised form of business continuity planning?,(A) Contingency planning,(B) Scenario planning,(C) Financial planning,(D) Building planning,D,-3.836456298828125,-2.952450752258301,-3.5688669681549072,-2.8213088512420654,D,True
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,(A) Opportunistic organisation,(B) Enterprising organisation,(C) International organisation,(D) Agile organisation,D,-2.9676995277404785,-4.250443458557129,-4.891373157501221,-2.6968421936035156,D,True
Which of these is not part of the recognised challenges for modern managers?,(A) Micro-managing the workforce,(B) Managing communications,(C) Managing change,(D) Managing the learning organisation,A,-2.921196460723877,-3.967069149017334,-2.8583109378814697,-2.75215482711792,D,False
To what does emotional intelligence refer?,(A) How people view and understand the world.,(B) How people view and understand themselves.,(C) How people view and understand others.,(D) How people view and understand themselves and others.,D,-4.0121541023254395,-4.485068321228027,-3.7356956005096436,-1.9088757038116455,D,True
Of what is individual freedom to schedule work an example?,(A) Job design,(B) Job enrichment,(C) Job rate,(D) Job planning,B,-2.3771700859069824,-3.7901015281677246,-4.578437328338623,-3.9305226802825928,A,False
What are workers primarily motivated by according to the instrumental approach?,(A) Peer recognition,(B) Promotion,(C) Greater freedom,(D) Economic reward,D,-2.9733572006225586,-4.076427459716797,-4.11251974105835,-2.6529417037963867,D,True
Which is not a characteristic of corporate social responsibility?,(A) Product safety,(B) Consumer rights,(C) Environmental policies,(D) Price-fixing,D,-3.391205072402954,-4.689197540283203,-4.244104862213135,-1.9350366592407227,D,True
Who was a major protagonist of utilitarianism?,(A) John Stuart Mill,(B) Thomas Hobbes,(C) Karl Marx,(D) Adam Smith,A,-1.6004106998443604,-5.6468658447265625,-5.674467086791992,-5.722891330718994,A,True
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,(A) Work specialisation,(B) Work design,(C) Work schedule,(D) Work shift,A,-1.9690934419631958,-3.379033088684082,-4.038887977600098,-3.584850549697876,A,True
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,(A) Dependent,(B) Independent,(C) Interdependent,(D) Collaborative,B,-3.545053482055664,-4.124749660491943,-2.6767115592956543,-3.8182528018951416,C,False
Specialisation is a feature of which organisational structure?,(A) Matrix,(B) Divisional,(C) Multi-divisional,(D) Functional,D,-2.3891940116882324,-4.018603801727295,-4.141053676605225,-4.045729160308838,A,False
Which one is not an element in the primary activities of a value chain?,(A) Procurement,(B) Inbound logistics,(C) Outbound logistics,(D) Service,A,-3.5076208114624023,-3.6945953369140625,-3.0885190963745117,-2.510558843612671,D,False
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,(A) Indoctrination,(B) Brainwashing,(C) Propaganda,(D) Socialisation,D,-2.793591022491455,-3.1616642475128174,-4.142635822296143,-4.14497184753418,A,False
When does an acquisition take place?,(A) Two equal partners decide to work together.,(B) Two equal partners share resources.,(C) Two unequal partners join together.,(D) Two unequal partners become one after a buyout.,D,-2.812324285507202,-4.060754776000977,-3.3795254230499268,-3.8334286212921143,A,False
Who of these is the entrepreneur?,(A) Barack Obama,(B) James Dyson,(C) Damien Hirst,(D) Mo Farah,B,-3.8337724208831787,-2.587468385696411,-4.377556324005127,-4.66063928604126,B,True
Which of these is not an advantage of a virtual team?,(A) Team members can be recruited for their specific skills or experience.,(B) No overhead costs associated with physical buildings.,(C) Conflict can be resolved easily using face-to-face meetings.,(D) Low transport or commuting costs.,C,-3.501619815826416,-3.5795416831970215,-3.3406691551208496,-3.117140293121338,D,False
What is the richest form of information?,(A) Telephone,(B) Face-to-face,(C) E-mail,(D) Video conference,B,-3.2812275886535645,-4.1479644775390625,-3.7481300830841064,-3.9412949085235596,A,False
What is the purpose of a 'quality circle'?,(A) Bring together managers and workers to find improvements.,(B) Bring together managers and workers to discuss output.,(C) Bring together managers and workers to review quality of work.,(D) Bring together managers and workers to review targets.,A,-1.867952823638916,-4.814610481262207,-5.428696155548096,-5.676586627960205,A,True
What is the guiding principle behind New Public Management?,(A) Profit maximisation,(B) Introducing private sector business principles into the public sector,(C) Replacing public management with private sector management,(D) Restructuring public organisations,B,-3.788971185684204,-2.3450708389282227,-4.909334659576416,-5.011882781982422,B,True
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,(A) Peter Drucker,(B) Jay Barney,(C) Michael Porter,(D) Henry Mintzberg,C,-3.4763882160186768,-4.210028648376465,-2.5962326526641846,-4.491490364074707,C,True
 Functional structures help to create,(A) teamwork,(B) specialisation,(C) project work groups,(D) multi-skilled employees,B,-3.089853286743164,-2.479055881500244,-4.627966403961182,-4.88608455657959,B,True
What is a succession plan?,(A) Dismissing an employee for a more favourable employee,(B) A formal process of planning to fill a role that will become vacant,(C) A vote of no confidence in a board member,(D) The formal process of acquiring a new staff member,B,-3.310978889465332,-1.7586743831634521,-4.924583911895752,-5.288435459136963,B,True
What is the definition of a scenario in scenario planning?,(A) An imagined sequence of future events,(B) An unpredictable event,(C) A planned for event,(D) An unplanned for event,A,-1.4106358289718628,-5.608272075653076,-5.466408729553223,-5.610089302062988,A,True
What assumption is the garbage can model of decision making based on?,(A) Limited knowledge and great insight,(B) Limited knowledge but high level of experience,(C) Limited knowledge and uncertainty,(D) Limited knowledge and high risk,C,-3.8105530738830566,-4.379749774932861,-2.4641146659851074,-3.528052806854248,C,True
By which principle is utilitarianism defined?,(A) Equality for everyone,(B) Maximisation of outcomes for individuals,(C) The best outcome for the majority of people,(D) The least worst outcome for everybody,C,-4.484141826629639,-3.6845178604125977,-2.123008966445923,-4.379673480987549,C,True
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,(A) Group roles,(B) Virtual teamwork,(C) Synergy,(D) Role making,A,-2.0487685203552246,-6.302642822265625,-6.1033101081848145,-5.360560417175293,A,True
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",(A) Social plan,(B) Social strategy,(C) Social audit,(D) Social account,C,-3.7203171253204346,-4.03122091293335,-2.4042630195617676,-4.455201625823975,C,True
What type of organisational culture is most likely to deliver stability and efficiency?,(A) Task culture,(B) Role culture,(C) Power culture,(D) People culture,B,-2.1842610836029053,-4.038723468780518,-4.468778133392334,-4.261609077453613,A,False
Who of the following is a leading writer on contingency theory of leadership?,(A) Rosabeth Kanter,(B) Joan Woodward,(C) Rensis Likert,(D) Fred Fiedler,D,-2.4216392040252686,-3.555858850479126,-4.547604560852051,-5.011305332183838,A,False
What are characteristics of a programmed decision?,(A) Complex and risky,(B) Uncertain and non-routine,(C) Low risk and certain,(D) Routine and non-complex,D,-2.6452853679656982,-3.24479079246521,-2.7523276805877686,-3.3667688369750977,A,False
What is not an advantage of a hierarchical structure?,(A) Clear chain of command,(B) Quick response to change,(C) Discipline and stability,(D) Small span of control,B,-2.8211026191711426,-3.6818861961364746,-3.189133644104004,-1.902658462524414,D,False
What is a strategic alliance?,(A) Any form of partnership between one firm and another,(B) Formal agreement committing two or more firms to exchange resources to produce products or services,(C) Formal agreement to share profits from a shared investment,(D) Formal agreement to share knowledge,B,-3.203706979751587,-1.9346063137054443,-4.8577165603637695,-4.934162616729736,B,True
