property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
allows movement,a finger,'',Does a finger allow movement?,Yes,random,20.0,0,-1.3269363641738892,-0.32553669810295105,1.1842245164443739,1.28376874721476,-2.511160880618263,-1.6093054453177111,No,False,False,False
basks in the sun,an iguana,'',Does an iguana bask in the sun?,Yes,random,20.0,3,-0.04025249928236008,-3.7964510917663574,2.536000112204125,-2.229868375798798,-2.576252611486485,-1.5665827159675592,Yes,True,True,True
basks in the sun,a trolley,'',Does a trolley bask in the sun?,No,random,20.0,2,-5.436173915863037,-0.011259132996201515,-2.8809063766672764,1.582399075683151,-2.5552675391957607,-1.5936582086793525,No,True,False,True
beats its chest,a butterfly,'',Does a butterfly beat its chest?,No,random,20.0,1,-7.061088562011719,-0.0037423926405608654,-4.521765364234756,1.5575560689241337,-2.539323197776962,-1.5612984615646945,No,True,False,True
belongs to the onion family,a monkey,'',Does a monkey belong to the onion family?,No,random,20.0,4,-6.998497486114502,-0.0048367674462497234,-4.422125011221839,1.551380601349575,-2.5763724748926635,-1.5562173687958247,No,True,False,True
bruises over time,gloves,'',Does gloves bruise over time?,No,random,20.0,3,-3.0145084857940674,-0.07305597513914108,-0.43825587430758217,1.493526740828418,-2.576252611486485,-1.5665827159675592,No,True,False,True
buries head in sand,an ostrich,'',Does an ostrich burie head in sand?,Yes,random,20.0,0,-0.5107370615005493,-1.007288932800293,2.0004238191177137,0.6020165125174182,-2.511160880618263,-1.6093054453177111,Yes,True,True,True
can absorb shocks,a lion,'',Can a lion absorb shocks?,No,random,20.0,3,-3.1865296363830566,-0.063825324177742,-0.6102770248965714,1.5027573917898172,-2.576252611486485,-1.5665827159675592,No,True,False,True
can affect urine,hair,'',Can hair affect urine?,No,random,20.0,0,-3.8582229614257812,-0.04306682199239731,-1.3470620808075182,1.5662386233253138,-2.511160880618263,-1.6093054453177111,No,True,False,True
can ambush its prey,a yacht,'',Can a yacht ambush its prey?,No,random,20.0,0,-6.311254501342773,-0.006487306673079729,-3.8000936207245104,1.6028181386446314,-2.511160880618263,-1.6093054453177111,No,True,False,True
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,20.0,1,-5.8113298416137695,-0.007377183996140957,-3.2720066438368076,1.5539212775685536,-2.539323197776962,-1.5612984615646945,No,True,False,True
can bark,an arrow,'',Can an arrow bark?,No,random,20.0,4,-6.498673915863037,-0.005577459000051022,-3.9223014409703736,1.5506399097957737,-2.5763724748926635,-1.5562173687958247,No,True,False,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,20.0,0,-0.02232174389064312,-4.530858039855957,2.48883913672762,-2.921552594538246,-2.511160880618263,-1.6093054453177111,Yes,True,True,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,20.0,3,-0.8038893342018127,-0.6792327165603638,1.7723632772846725,0.8873499994071954,-2.576252611486485,-1.5665827159675592,No,True,True,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,20.0,3,-0.009422141127288342,-5.8742899894714355,2.566830470359197,-4.307707273503876,-2.576252611486485,-1.5665827159675592,Yes,True,True,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,20.0,0,-1.7253457307815552,-0.22765101492404938,0.7858151498367079,1.3816544303936618,-2.511160880618263,-1.6093054453177111,No,True,False,True
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-3.6547937393188477,-0.03610532730817795,-1.1154705415418857,1.5251931342565166,-2.539323197776962,-1.5612984615646945,No,True,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-4.998297691345215,-0.01366389635950327,-2.487136810726952,1.5956415489582079,-2.511160880618263,-1.6093054453177111,No,True,False,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-1.928100824356079,-0.1776212453842163,0.6481517871304061,1.3889614705833428,-2.576252611486485,-1.5665827159675592,No,True,False,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-1.350419282913208,-0.34706538915634155,1.2258333285732772,1.2195173268112176,-2.576252611486485,-1.5665827159675592,No,True,True,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-1.8503457307815552,-0.2287745624780655,0.7049218084142055,1.364883646201287,-2.5552675391957607,-1.5936582086793525,No,True,False,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-2.827357530593872,-0.07573530822992325,-0.2720899913981114,1.5179229004494292,-2.5552675391957607,-1.5936582086793525,No,True,False,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-3.904600143432617,-0.029320253059267998,-1.3493326042368565,1.5643379556200845,-2.5552675391957607,-1.5936582086793525,No,True,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-5.060997486114502,-0.011514756828546524,-2.4847448746280167,1.5550679591390126,-2.576252611486485,-1.5665827159675592,No,True,False,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-2.3894362449645996,-0.13897167146205902,0.1868163665218856,1.4276110445055001,-2.576252611486485,-1.5665827159675592,No,True,False,True
