Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel heating the nail?,Yes,0,-0.17948557436466217,-1.835764765739441,0.4102084231045512,-2.4254587632086544,-0.5896939974692134,Yes,True
2.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel cooling the nail?,No,0,-0.3279536962509155,-1.296718955039978,0.26174030121829783,-1.8864129525091915,-0.5896939974692134,Yes,False
3.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel heating the nail?,No,0,-0.6443103551864624,-0.7537368535995483,-0.05461635771724904,-1.3434308510687618,-0.5896939974692134,Yes,False
4.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel cooling the nail?,Yes,0,-0.36113956570625305,-1.2107752561569214,0.2285544317629603,-1.8004692536261349,-0.5896939974692134,Yes,True
6.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail heating the wheel?,No,0,-0.6365253925323486,-0.7615858316421509,-0.04683139506313527,-1.3512798291113644,-0.5896939974692134,Yes,False
8.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail heating the wheel?,Yes,0,-0.3728438913822174,-1.1795302629470825,0.21685010608699595,-1.769224260416296,-0.5896939974692134,Yes,True
9.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail cooling the wheel?,Yes,0,-0.3416435718536377,-1.257680058479309,0.24805042561557566,-1.8473740559485226,-0.5896939974692134,Yes,True
11.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail cooling the wheel?,No,0,-0.3240584135055542,-1.3045397996902466,0.26563558396365916,-1.89423379715946,-0.5896939974692134,Yes,False
13.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel heating the nail?,Yes,0,-0.507652759552002,-0.9334782361984253,0.08204123791721141,-1.5231722336676388,-0.5896939974692134,Yes,True
14.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel cooling the nail?,No,0,-0.5779829025268555,-0.8358327150344849,0.011711094942357891,-1.4255267125036983,-0.5896939974692134,Yes,False
15.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel heating the nail?,No,0,-0.4021473228931427,-1.1170302629470825,0.18754667457607066,-1.706724260416296,-0.5896939974692134,Yes,False
16.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel cooling the nail?,Yes,0,-0.44710564613342285,-1.0311304330825806,0.1425883513357905,-1.620824430551794,-0.5896939974692134,Yes,True
