Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,20.0,0,-0.9370416402816772,-0.5622965097427368,0.07138098394259429,0.0168541832866832,-1.0084226242242715,-0.57915069302942,No,False,True,True
2,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao see the wheel?,No,20.0,0,-1.3511673212051392,-0.3494548797607422,-0.3427446969808676,0.22969581326867783,-1.0084226242242715,-0.57915069302942,No,True,False,True
3,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao not see the wheel?,No,20.0,0,-1.3511912822723389,-0.35336995124816895,-0.34276865804806733,0.22578074178125107,-1.0084226242242715,-0.57915069302942,No,True,False,True
4,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,20.0,0,-1.1168104410171509,-0.49595439434051514,-0.10838781679287934,0.08319629868890488,-1.0084226242242715,-0.57915069302942,No,False,False,False
5,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,20.0,0,-0.9956077337265015,-0.4978307783603668,0.01281489049777007,0.0813199146690532,-1.0084226242242715,-0.57915069302942,No,False,False,False
6,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,20.0,0,-1.257288932800293,-0.3786598742008209,-0.24886630857602143,0.2004908188285991,-1.0084226242242715,-0.57915069302942,No,True,False,True
7,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,20.0,0,-1.1636418104171753,-0.41387584805488586,-0.15521918619290376,0.16527484497453415,-1.0084226242242715,-0.57915069302942,No,True,False,True
8,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,20.0,0,-1.0933057069778442,-0.4705175459384918,-0.0848830827535727,0.1086331470909282,-1.0084226242242715,-0.57915069302942,No,False,False,False
9,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,20.0,0,-0.9994804859161377,-0.4997965395450592,0.00894213830813384,0.07935415348436081,-1.0084226242242715,-0.57915069302942,No,False,False,False
10,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,20.0,0,-1.3509875535964966,-0.3474175035953522,-0.34256492937222505,0.23173318943406784,-1.0084226242242715,-0.57915069302942,No,True,False,True
11,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,20.0,0,-1.2494804859161377,-0.3767615854740143,-0.24105786169186616,0.20238910755540573,-1.0084226242242715,-0.57915069302942,No,True,False,True
12,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,20.0,0,-1.0229378938674927,-0.5232292413711548,-0.01451526964322114,0.05592145165826523,-1.0084226242242715,-0.57915069302942,No,False,False,False
13,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,20.0,0,-0.9994470477104187,-0.4997834265232086,0.008975576513852834,0.0793672665062114,-1.0084226242242715,-0.57915069302942,No,False,False,False
14,4,agent-properties,4,antonym,2,The wheel is behind Chao.,Does Chao see the wheel?,No,20.0,0,-1.0776293277740479,-0.45290496945381165,-0.06920670354977632,0.12624572357560837,-1.0084226242242715,-0.57915069302942,No,True,False,True
15,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao not see the wheel?,No,20.0,0,-1.1714236736297607,-0.4197561740875244,-0.1630010494054892,0.1593945189418956,-1.0084226242242715,-0.57915069302942,No,True,False,True
