Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,0,-1.3649506568908691,-1.716993808746338,-1.418659750212971,-1.663284715424236,0.05370909332210183,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,0,-2.5288503170013428,-1.2951992750167847,-2.5825594103234444,-1.2414901816946828,0.05370909332210183,No,True
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,0,-2.4033563137054443,-1.1615674495697021,-2.457065407027546,-1.1078583562476003,0.05370909332210183,No,True
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,0,-2.950448513031006,-1.5995571613311768,-3.0041576063531075,-1.545848068009075,0.05370909332210183,No,False
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,0,-1.5847395658493042,-2.8113298416137695,-1.638448659171406,-2.757620748291668,0.05370909332210183,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,0,-2.4355714321136475,-1.9122925996780396,-2.489280525435749,-1.8585835063559377,0.05370909332210183,No,True
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,0,-2.529493808746338,-2.639575958251953,-2.5832029020684395,-2.5858668649298515,0.05370909332210183,Yes,False
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,0,-2.7009055614471436,-1.8813899755477905,-2.754614654769245,-1.8276808822256887,0.05370909332210183,No,False
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,0,-1.9047000408172607,-2.732699155807495,-1.9584091341393626,-2.6789900624853935,0.05370909332210183,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,0,-2.528531312942505,-2.1694376468658447,-2.5822404062646065,-2.115728553543743,0.05370909332210183,No,True
