question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
Which foods tend to be consumed in lower quantities in Wales and Scotland (as of 2020)?,(A) Meat,(B) Confectionary,(C) Fruits and vegetables,(D) Potatoes,C,-2.8431036472320557,-3.155517578125,-2.9679200649261475,-3.1556427478790283,A,False
"In which one of the following circumstances will the prevalence of a disease in the population increase, all else being constant?",(A) If the incidence rate of the disease falls.,(B) If survival time with the disease increases.,(C) If recovery of the disease is faster.,(D) If the population in which the disease is measured increases.,B,-2.6949033737182617,-2.942580461502075,-3.0036849975585938,-2.7536849975585938,A,False
Which of the following statements is correct?,(A) The flavonoid class comprises flavonoids and isoflavonoids.,(B) The digestibility and bioavailability of isoflavones in soya food products are not changed by processing.,(C) ß-Carotene and lycopene can both act as provitamin A.,(D) Carotenoids and flavonoids both belong to the polyphenol class.,A,-2.973830461502075,-3.0974349975585938,-3.281569480895996,-3.030590295791626,A,True
What are the main causes of the obesity epidemic?,(A) Increased energy quantity/density and a more sedentary life-style,(B) Decreased leisure time activity,(C) Changes in genetic profiles,(D) None of the options given is correct,A,-2.1532645225524902,-3.090035915374756,-3.589796781539917,-3.2154715061187744,A,True
Which vitamin is a major lipid-soluble antioxidant in cell membranes?,(A) Vitamin A,(B) Vitamin D,(C) Vitamin E,(D) Vitamin K,C,-3.0146992206573486,-3.764575958251953,-3.1388959884643555,-4.1238298416137695,A,False
Which of the following contributes to vitamin B12 deficiency in older adults?,(A) Reduced secretion of intrinsic factor,(B) Atrophic gastritis,(C) Helicobacter pylori infection,(D) All of the above,D,-2.6385397911071777,-2.3877761363983154,-3.1377761363983154,-2.388784646987915,B,False
Obesity increases the risk of endometrial cancer. Which hormone is thought to mediate this effect?,(A) Testosterone,(B) Oestrogen,(C) Insulin-like growth factor-1,(D) Thyroxine,B,-2.280184507369995,-2.280115842819214,-3.0924649238586426,-3.3427491188049316,B,True
Which vitamin is required for calcium absorption from the small intestine?,(A) Vitamin A,(B) Vitamin D,(C) Vitamin E,(D) Vitamin K,B,-3.061467170715332,-3.1860885620117188,-4.3729472160339355,-3.061467170715332,A,False
Which of the following statements about the metabolic demand for amino acids is correct?,"(A) The metabolic demand is supplied only from the diet,",(B) The metabolic demand is to maintain protein turnover.,(C) The metabolic demand involves consumption of amino-acids by a number of irreversible pathways and these are either obligatory or adaptive.,(D) The metabolic demand is a fixed amount,C,-2.925743818283081,-2.6099300384521484,-2.6044580936431885,-2.9224300384521484,C,True
Which of the following statements about human amino acid requirements in human nutrition is correct?,(A) The amino acid requirements determined for adults is assumed to be the requirement pattern for all ages.,(B) The amino acid requirements determined for adults is assumed to be the requirements for maintenance for all ages.,(C) The amino acid pattern of breast milk is assumed to be the requirement pattern for all children.,(D) The amino acid pattern of human tissue protein is assumed to be the requirement patterns for infants and young children.,B,-3.0406627655029297,-3.412848949432373,-3.9741532802581787,-2.9750638008117676,D,False
A food additive is considered to be safe when:,(A) No evidence of human toxicity has been observed over the period of its use,(B) Estimated Daily Intake (EDI) from its presence in food is less than its ADI,(C) Its toxic effects are observed only at doses 100x the EDI,(D) Its benefits outweigh its risks,B,-2.1069376468658447,-2.106780767440796,-2.730602502822876,-2.9816136360168457,B,True
Which of the following statements is true:,(A) Childhood stunting before 24 months of age affects short term cognitive performance,(B) Childhood stunting before 24 months of age affects long term cognitive performance,(C) Neither of the statements are correct,(D) Both of the statements are correct,D,-2.4507625102996826,-2.949233055114746,-3.2614824771881104,-2.8246893882751465,A,False
What role do women play in food security?,(A) Their main role is preparing meals.,"(B) They play a central role as producers of food, managers of natural resources, income earners and caretakers of household nutrition.","(C) They weed the fields, but never plough or plant them, as only men are strong enough for those activities.",(D) Their efforts focus mainly on vegetable gardens and chickens; men are involved with cereal crops and larger livestock.,B,-2.7476742267608643,-2.6838998794555664,-3.682879686355591,-2.6843223571777344,B,True
The following amino acids are all essential components of the diet:,"(A) leucine, methionine and threonine","(B) proline, tyrosine and serine","(C) valine, glycine and arginine","(D) leucine, cysteine and glycine",A,-2.4194376468658447,-3.3562464714050293,-3.2310450077056885,-3.480602502822876,A,True
