Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-0.02475658617913723,-4.2807769775390625,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-0.18818025290966034,-1.9370416402816772,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-0.08270566165447235,-2.8275632858276367,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-0.6402843594551086,-0.8900633454322815,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-0.008922603912651539,-6.374541759490967,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-0.00837340671569109,-6.249569416046143,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-0.011485484428703785,-5.249569416046143,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-2.2807769775390625,-0.2787094712257385,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-0.6636417508125305,-0.913411021232605,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-0.014048364944756031,-4.999512195587158,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-0.6441436409950256,-0.8940016031265259,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-0.012461808510124683,-5.249595642089844,Yes,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-0.9956648349761963,-0.6205429434776306,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-0.03638198971748352,-3.655857801437378,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-0.02168838307261467,-4.78071403503418,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-0.7652623057365417,-0.7650973796844482,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-0.6675960421562195,-0.9173915982246399,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-0.0173435490578413,-4.530805587768555,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-0.4195484519004822,-1.2962955236434937,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-0.029425648972392082,-3.9057769775390625,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-0.8785247206687927,-0.7533153891563416,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-0.037046242505311966,-3.78067946434021,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-0.014810478314757347,-4.999512195587158,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-3.452713966369629,-0.19680272042751312,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-1.4605233669281006,-0.45648470520973206,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-0.013249799609184265,-5.374480724334717,Yes,False
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-0.25362709164619446,-1.6245416402816772,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-0.014139330014586449,-5.249512195587158,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-0.7105233073234558,-0.8353349566459656,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-0.4801960289478302,-1.1011673212051392,Yes,False
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-0.03441396728157997,-3.7808055877685547,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-1.2730233669281006,-0.5228714346885681,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-0.4762137532234192,-1.1010223627090454,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-0.012733361683785915,-5.374569416046143,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-3.0776593685150146,-0.19576503336429596,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-0.031270649284124374,-3.905832529067993,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-0.027350930497050285,-4.030805587768555,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-0.010387090034782887,-5.999595642089844,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-0.15010540187358856,-2.1557466983795166,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-0.04419258236885071,-3.4214236736297607,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-0.012613808736205101,-5.499512195587158,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-0.36878567934036255,-1.3667032718658447,Yes,False
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-0.36878567934036255,-1.3667032718658447,Yes,False
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,-0.42160120606422424,-1.1714767217636108,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 16?,No,-0.0173435490578413,-4.780805587768555,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 3 equal to 4?,No,-0.007976328022778034,-7.499446868896484,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 6 equal to 33?,No,-0.40006738901138306,-1.2729378938674927,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,-0.09447315335273743,-2.5932769775390625,Yes,False
Arithmetic,1_digit_addition,'',Is 0 plus 7 equal to 8?,No,-0.02439049445092678,-4.2807464599609375,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 6 equal to 6?,No,-0.01856389455497265,-4.530858039855957,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 1 equal to 6?,No,-3.655832529067993,-0.15774379670619965,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 8 equal to 44?,No,-0.22625474631786346,-1.8510550260543823,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 8 equal to 64?,No,-0.14416712522506714,-2.265129327774048,Yes,False
