Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-1.138473629951477,-2.0769362449645996,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-1.200973629951477,-1.8270083665847778,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-1.075973629951477,-1.9520083665847778,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-1.2166972160339355,-1.842748999595642,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-0.9940488934516907,-2.1238298416137695,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-1.0915648937225342,-2.217615842819214,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-1.1465238332748413,-1.959944248199463,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-1.2789242267608643,-1.8426157236099243,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-1.3023065328598022,-1.8659515380859375,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-1.0214005708694458,-2.0770084857940674,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-1.2629483938217163,-1.8268598318099976,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-1.107223629951477,-2.045792579650879,Yes,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-1.3178941011428833,-1.7565571069717407,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-1.0993602275848389,-2.092615842819214,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-1.0915648937225342,-2.155115842819214,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-1.1229472160339355,-1.9364006519317627,Yes,False
