question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:,(A) Frotteurism,(B) Exhibitionism,(C) Voyeurism,(D) Sadomasochism,A,A,True,20.0,0,-3.525503158569336,-4.273877143859863,-4.085903167724609,-4.148403167724609,0.7045657095454985,-0.012290633860088107,-0.44394678728921066,0.007059173924582218,-4.230068868114834,-4.261586509999775,-3.6419563804353987,-4.155462341649192,A,A,True,True
Which of the following approaches to psychotherapy focuses only the problem behaviour and how to modify it?,(A) Behaviour modification,(B) psychoanalytic,(C) sociological,(D) evolutionary,A,A,True,20.0,0,-3.644500970840454,-4.421110153198242,-4.894500732421875,-5.242563724517822,0.5855678972743803,-0.159523643198467,-1.2525443519864763,-1.0871013828686307,-4.230068868114834,-4.261586509999775,-3.6419563804353987,-4.155462341649192,A,A,True,True
Attachment to a care-giver begins:,(A) in the hours immediately following birth,(B) several weeks after birth,(C) several months after birth,(D) when the child learns to speak,A,C,False,20.0,0,-3.650850534439087,-4.144853591918945,-3.396185874938965,-4.332353591918945,0.5792183336757475,0.11673291808082986,0.24577050549643387,-0.17689125026975372,-4.230068868114834,-4.261586509999775,-3.6419563804353987,-4.155462341649192,C,A,False,True
A pimp can be best described as ,(A) ...a male companion-master of a prostitute,(B) ...a gigolo who works with a street walker,(C) ...an experienced male prostitute,(D) ...an escort to a female prostitute,A,A,True,20.0,0,-2.851754665374756,-5.1821441650390625,-4.5857744216918945,-5.141790390014648,1.3783142027400785,-0.9205576550392873,-0.9438180412564958,-0.9863280483654568,-4.230068868114834,-4.261586509999775,-3.6419563804353987,-4.155462341649192,A,A,True,True
The two principles that deal with questions of values are:,(A) religion and ethics,(B) faith and science,(C) legal and ethics,(D) legal and religion,A,A,True,20.0,0,-4.834554195404053,-5.31667947769165,-5.000532150268555,-5.030860900878906,-0.6044853272892183,-1.0550929676918752,-1.358575769833156,-0.8753985592297147,-4.230068868114834,-4.261586509999775,-3.6419563804353987,-4.155462341649192,A,A,True,True
Shaggy has a fantasy about digging up a recently buried woman and having sex with her. He told his friends this and they encouraged him to get therapy. As part of the treatment he masturbates to his fantasy and at the last moment before orgasm he switches to a fantasy about having sex with a living woman. This procedure is part of the process of:,(A) orgasmic reconditioning,(B) aversive conditioning,(C) covert sensitization,(D) desensitization therapy,A,A,True,20.0,0,-3.259967088699341,-3.98749041557312,-3.5661849975585938,-3.625319480895996,0.9701017794154936,0.27409609442665506,0.07577138287680496,0.5301428607531955,-4.230068868114834,-4.261586509999775,-3.6419563804353987,-4.155462341649192,A,A,True,True
What are the experiences when a sexual addict has completed the sexual act?,(A) (s)he experiences feelings of hopelessness and despair,(B) (s)he uses the fantasy of the behaviour just completed to become aroused again,(C) (s)he feels relaxed and emotionally relieved,(D) (s)he immediately becomes sexually aroused again and feels good about the behaviour,A,C,False,20.0,0,-3.225348949432373,-3.5300776958465576,-2.7185873985290527,-3.525357723236084,1.0047199186824614,0.7315088141532176,0.923368981906346,0.6301046184131076,-4.230068868114834,-4.261586509999775,-3.6419563804353987,-4.155462341649192,C,A,False,True
__________ is a shedding of the inner lining of the uterus.,(A) Menstruation,(B) Ovulation,(C) The luteal phase,(D) The follicular phase,A,A,True,20.0,1,-4.11168909072876,-6.229458332061768,-5.98824405670166,-5.427743911743164,0.10182375283468303,-1.9125997140294029,-2.2345702931994484,-1.1950088171731856,-4.213512843563443,-4.316858618032365,-3.7536737635022117,-4.232735094569978,A,A,True,True
The zona pellucida is...,(A) ...a protective layer surrounding the egg,(B) ...the fertilized egg,(C) ...an enzyme secreted by sperm to break down the protective coating on the egg.,(D) ...the area where sperm collect before attempting to fertilize the egg.,A,A,True,20.0,1,-3.000532388687134,-3.7122933864593506,-3.559164524078369,-4.166229724884033,1.212980454876309,0.6045652315730141,0.19450923942384257,0.06650536968594523,-4.213512843563443,-4.316858618032365,-3.7536737635022117,-4.232735094569978,A,A,True,True
Which of the following is the most common method of birth control for married couples in the U.S..,(A) Sterilization,(B) The IUD,(C) The diaphragm,(D) The rhythm method,A,C,False,20.0,1,-3.941904306411743,-3.9328982830047607,-3.4357991218566895,-4.037773609161377,0.27160853715169964,0.38396033502760396,0.31787464164552226,0.19496148540860148,-4.213512843563443,-4.316858618032365,-3.7536737635022117,-4.232735094569978,C,B,False,False
