Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,material-dynamics,1.0,material,1.0,Chao sees something that is fabric.,Can Chao fold it?,Yes,0,-1.908355712890625,-2.8525543212890625,-1.9317712726501317,-2.829138761529556,0.02341555975950671,Yes,True
2.0,1.0,material-dynamics,1.0,material,1.0,Chao sees something that is fabric.,Can Chao pour it?,No,0,-2.3286800384521484,-3.0889835357666016,-2.352095598211655,-3.065567976007095,0.02341555975950671,Yes,False
3.0,1.0,material-dynamics,1.0,material,2.0,Chao sees something that is liquid.,Can Chao fold it?,No,0,-1.951690435409546,-2.3981552124023438,-1.9751059951690526,-2.374739652642837,0.02341555975950671,Yes,False
4.0,1.0,material-dynamics,1.0,material,2.0,Chao sees something that is liquid.,Can Chao pour it?,Yes,0,-2.520977258682251,-3.413393497467041,-2.5443928184417577,-3.3899779377075343,0.02341555975950671,Yes,True
5.0,2.0,material-dynamics,2.0,material,1.0,Chao sees the denim.,Can Chao fold it?,Yes,0,-3.2054390907287598,-3.587240695953369,-3.2288546504882665,-3.5638251361938624,0.02341555975950671,Yes,True
6.0,2.0,material-dynamics,2.0,material,1.0,Chao sees the denim.,Can Chao pour it?,No,0,-2.9309322834014893,-3.132655382156372,-2.954347843160996,-3.1092398223968654,0.02341555975950671,Yes,False
7.0,2.0,material-dynamics,2.0,material,2.0,Chao sees the water.,Can Chao fold it?,No,0,-3.287773609161377,-3.670440435409546,-3.3111891689208837,-3.647024875650039,0.02341555975950671,Yes,False
8.0,2.0,material-dynamics,2.0,material,2.0,Chao sees the water.,Can Chao pour it?,Yes,0,-4.189901828765869,-4.959292888641357,-4.213317388525375,-4.935877328881851,0.02341555975950671,Yes,True
10.0,3.0,material-dynamics,3.0,material,1.0,Chao sees something that is fabric.,Can Chao stir it?,No,0,-1.5214941501617432,-2.6503214836120605,-1.5449097099212499,-2.626905923852554,0.02341555975950671,Yes,False
12.0,3.0,material-dynamics,3.0,material,2.0,Chao sees something that is liquid.,Can Chao stir it?,Yes,0,-1.8244407176971436,-2.832702159881592,-1.8478562774566503,-2.809286600122085,0.02341555975950671,Yes,True
16.0,4.0,material-dynamics,4.0,material,2.0,Chao sees the water.,Can Chao stir it?,Yes,0,-3.1369407176971436,-3.894123077392578,-3.1603562774566503,-3.8707075176330714,0.02341555975950671,Yes,True
20.0,5.0,material-dynamics,5.0,material,2.0,Chao sees something that is gas.,Can Chao stir it?,Yes,0,-1.9109976291656494,-2.975893497467041,-1.9344131889251561,-2.9524779377075343,0.02341555975950671,Yes,True
24.0,6.0,material-dynamics,6.0,material,2.0,Chao sees the oxygen.,Can Chao stir it?,Yes,0,-3.017519235610962,-2.894493818283081,-3.0409347953704686,-2.8710782585235743,0.02341555975950671,No,False
25.0,7.0,material-dynamics,7.0,material,1.0,Chao sees something that is rigid.,Can it break?,Yes,0,-4.490832328796387,-3.681929588317871,-4.514247888555893,-3.6585140285583644,0.02341555975950671,No,False
26.0,7.0,material-dynamics,7.0,material,1.0,Chao sees something that is rigid.,Can it ripple?,No,0,-4.681190013885498,-1.9263314008712769,-4.704605573645004,-1.9029158411117701,0.02341555975950671,No,True
27.0,7.0,material-dynamics,7.0,material,2.0,Chao sees something that is fabric.,Can it break?,No,0,-4.615243911743164,-4.8690714836120605,-4.63865947150267,-4.845655923852554,0.02341555975950671,Yes,False
28.0,7.0,material-dynamics,7.0,material,2.0,Chao sees something that is fabric.,Can it ripple?,Yes,0,-3.6023385524749756,-3.418102502822876,-3.6257541122344823,-3.3946869430633693,0.02341555975950671,No,False
31.0,8.0,material-dynamics,8.0,material,2.0,Chao sees something that is liquid.,Can it break?,No,0,-3.191904306411743,-2.5088043212890625,-3.21531986617125,-2.485388761529556,0.02341555975950671,No,True
32.0,8.0,material-dynamics,8.0,material,2.0,Chao sees something that is liquid.,Can it ripple?,Yes,0,-2.9303531646728516,-3.6822662353515625,-2.9537687244323583,-3.658850675592056,0.02341555975950671,Yes,True
33.0,9.0,material-dynamics,9.0,material,1.0,Chao sees something that is non-rigid.,Can it break?,Yes,0,-3.7734034061431885,-2.214409112930298,-3.796818965902695,-2.190993553170791,0.02341555975950671,No,False
34.0,9.0,material-dynamics,9.0,material,1.0,Chao sees something that is non-rigid.,Can it ripple?,No,0,-3.509967088699341,-2.512397289276123,-3.5333826484588475,-2.4889817295166163,0.02341555975950671,No,True
37.0,10.0,material-dynamics,10.0,material,1.0,Chao sees the feather.,Can it break?,Yes,0,-3.982940435409546,-2.1163854598999023,-4.006355995169052,-2.0929699001403956,0.02341555975950671,No,False
38.0,10.0,material-dynamics,10.0,material,1.0,Chao sees the feather.,Can it ripple?,No,0,-3.8833658695220947,-2.7614824771881104,-3.9067814292816014,-2.7380669174286036,0.02341555975950671,No,True
40.0,10.0,material-dynamics,10.0,material,2.0,Chao sees the denim.,Can it ripple?,Yes,0,-3.569375514984131,-3.5713043212890625,-3.5927910747436376,-3.547888761529556,0.02341555975950671,No,False
47.0,12.0,material-dynamics,12.0,material,2.0,Chao sees the water.,Can it break?,No,0,-3.9954726696014404,-2.371612310409546,-4.018888229360947,-2.348196750650039,0.02341555975950671,No,True
48.0,12.0,material-dynamics,12.0,material,2.0,Chao sees the water.,Can it ripple?,Yes,0,-3.392519235610962,-2.5870347023010254,-3.4159347953704686,-2.5636191425415187,0.02341555975950671,No,False
50.0,13.0,material-dynamics,13.0,material,1.0,Chao sees something that is fabric.,Can it disperse?,No,0,-4.025850296020508,-3.528531312942505,-4.049265855780014,-3.505115753182998,0.02341555975950671,No,True
52.0,13.0,material-dynamics,13.0,material,2.0,Chao sees something that is gas.,Can it disperse?,Yes,0,-2.8370347023010254,-3.590035915374756,-2.860450262060532,-3.566620355615249,0.02341555975950671,Yes,True
53.0,14.0,material-dynamics,14.0,material,1.0,Chao sees something that is rigid.,Can Chao squeeze it?,Yes,1,-3.0538854598999023,-2.4947662353515625,-3.0044018310996203,-2.5442498641518445,-0.04948362880028201,No,False
57.0,15.0,material-dynamics,15.0,material,1.0,Chao sees the cup.,Can Chao squeeze it?,Yes,1,-3.377518892288208,-4.399322032928467,-3.328035263487926,-4.448805661728748,-0.04948362880028201,Yes,True
58.0,15.0,material-dynamics,15.0,material,1.0,Chao sees the cup.,Can Chao pour it?,No,1,-3.778441905975342,-4.397899627685547,-3.72895827717506,-4.447383256485828,-0.04948362880028201,Yes,False
59.0,15.0,material-dynamics,15.0,material,2.0,Chao sees the water.,Can Chao squeeze it?,No,1,-3.2593977451324463,-3.8342928886413574,-3.2099141163321643,-3.8837765174416394,-0.04948362880028201,Yes,False
61.0,16.0,material-dynamics,16.0,material,1.0,Chao sees something that is non-rigid.,Can Chao compresse it?,Yes,1,-2.381598949432373,-2.882143497467041,-2.332115320632091,-2.931627126267323,-0.04948362880028201,Yes,True
64.0,16.0,material-dynamics,16.0,material,2.0,Chao sees something that is granular.,Can Chao pour it?,Yes,1,-2.8356552124023438,-2.7767715454101562,-2.7861715836020617,-2.8262551742104383,-0.04948362880028201,Yes,True
65.0,17.0,material-dynamics,17.0,material,1.0,Chao sees the feather.,Can Chao compresse it?,Yes,1,-3.0744407176971436,-3.20624041557312,-3.0249570888968615,-3.255724044373402,-0.04948362880028201,Yes,True
66.0,17.0,material-dynamics,17.0,material,1.0,Chao sees the feather.,Can Chao pour it?,No,1,-3.391663074493408,-3.5991532802581787,-3.342179445693126,-3.6486369090584607,-0.04948362880028201,Yes,False
68.0,17.0,material-dynamics,17.0,material,2.0,Chao sees the sesame.,Can Chao pour it?,Yes,1,-4.036998748779297,-4.240243911743164,-3.987515119979015,-4.289727540543446,-0.04948362880028201,Yes,True
