question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"A researcher is hoping to find a predictive linear relationship between the explanatory and response variables in her study. Accordingly, as part of her analysis she plans to generate a 95% confidence interval for the slope of the regression line for the two variables. The interval is determined to be (0.45, 0.80). Which of the following is (are) true? (Assume conditions for inference are met.) I. She has good evidence of a linear relationship between the variables. II. It is likely that there is a non-zero correlation (r) between the two variables. III. It is likely that the true slope of the regression line is 0.",(A) I and II only,(B) I and III only,(C) II and III only,(D) I only,A,C,False,20.0,0,-1.6854472160339355,-1.4357978105545044,-1.1851742267608643,-1.6851742267608643,0.1575646884739399,-0.019729746505618095,0.37085527662808704,-0.060152129735797644,-1.8430119045078754,-1.4160680640488863,-1.5560295033889513,-1.6250220970250666,C,C,False,False
"To study the effect of music on piecework output at a clothing manufacturer, two experimental treatments are planned: day-long classical music for one group versus day-long light rock music for another. Which one of the following groups would serve best as a control for this study?",(A) A third group for which no music is played,(B) A third group that randomly hears either classical or light rock music each day,(C) A third group that hears day-long R & B music,(D) A third group that hears classical music every morning and light rock every afternoon,A,B,False,20.0,0,-1.209350824356079,-0.5883472561836243,-3.029132127761841,-2.592100143432617,0.6336610801517963,0.827720807865262,-1.4731026243728895,-0.9670780464075506,-1.8430119045078754,-1.4160680640488863,-1.5560295033889513,-1.6250220970250666,B,B,False,False
Which of the following is notan advantage of stratified random sampling over simple random sampling?,"(A) When done correctly, a stratified random sample is less biased than a simple random sample.","(B) When done correctly, a stratified random sampling process has less variability from sample to sample than a simple random sample.","(C) When done correctly, a stratified random sample can provide, with a smaller sample size, an estimate that is just as reliable as that of a simple random sample with a larger sample size.","(D) A stratified random sample provides information about each stratum in the population as well as an estimate for the population as a whole, and a simple random sample does not.",A,D,False,20.0,0,-1.1524182558059692,-2.4021716117858887,-1.8995347023010254,-0.9025205373764038,0.6905936487019062,-0.9861035477370024,-0.3435051989120741,0.7225015596486628,-1.8430119045078754,-1.4160680640488863,-1.5560295033889513,-1.6250220970250666,D,D,False,False
"An experiment is to be conducted to determine whether taking fish oil capsules or garlic capsules has more of an effect on cholesterol levels. In past studies it was noted that daily exercise intensity (low, moderate, high) is associated with cholesterol level, but average sleep length (< 5, 5 - 8, > 8 hours) is not associated with cholesterol level. This experiment should be done",(A) by blocking on exercise intensity,(B) by blocking on sleep length,(C) by blocking on cholesterol level,(D) by blocking on capsule type,A,A,True,20.0,0,-0.8846417665481567,-1.2558687925338745,-2.0132625102996826,-2.0759055614471436,0.9583701379597187,0.1601992715150118,-0.4572330069107313,-0.45088346442207694,-1.8430119045078754,-1.4160680640488863,-1.5560295033889513,-1.6250220970250666,A,A,True,True
Suppose you wish to compare the AP Statistics exam results for the male and female students taking AP Statistics at your high school. Which is the most appropriate technique for gathering the needed data?,(A) Census,(B) Sample survey,(C) Experiment,(D) Observational study,A,B,False,20.0,0,-3.716632127761841,-0.08606546372175217,-3.778169870376587,-3.903695821762085,-1.8736202232539654,1.3300026003271341,-2.2221403669876354,-2.2786737247370183,-1.8430119045078754,-1.4160680640488863,-1.5560295033889513,-1.6250220970250666,B,B,False,False
"In one study half of a class were instructed to watch exactly 1 hour of television per day, the other half were told to watch 5 hours per day, and then their class grades were compared. In a second study students in a class responded to a questionnaire asking about their television usage and their class grades.","(A) The first study was an experiment without a control group, while the second was an observational study.","(B) The first study was an observational study, while the second was a controlled experiment.",(C) Both studies were controlled experiments.,(D) Both studies were observational studies.,A,B,False,20.0,0,-1.1145728826522827,-0.9901506304740906,-1.9892252683639526,-2.0441136360168457,0.7284390218555927,0.4259174335747957,-0.43319576497500134,-0.4190915389917791,-1.8430119045078754,-1.4160680640488863,-1.5560295033889513,-1.6250220970250666,B,A,False,True
A simple random sample is defined by,(A) the method of selection.,(B) examination of the outcome.,(C) both of the above.,(D) how representative the sample is of the population.,A,C,False,20.0,0,-1.6623997688293457,-1.9126838445663452,-0.5365674495697021,-3.029493808746338,0.18061213567852974,-0.4966157805174589,1.0194620538192491,-1.4044717117212713,-1.8430119045078754,-1.4160680640488863,-1.5560295033889513,-1.6250220970250666,C,C,False,False
"In a clinical trial, 30 sickle cell anemia patients are randomly assigned to two groups. One group receives the currently marketed medicine, and the other group receives an experimental medicine. Each week, patients report to the clinic where blood tests are conducted. The lab technician is unaware of the kind of medicine the patient is taking. This design can be described as","(A) a completely randomized design, with the currently marketed medicine and the experimental medicine as two treatments","(B) a matched-pairs design, with the currently marketed medicine and the experimental medicine forming a pair","(C) a randomized block design, with the currently marketed medicine and the experimental medicine as two blocks","(D) a randomized block design, with the currently marketed medicine and the experimental medicine as two treatments",A,D,False,20.0,0,-1.4426567554473877,-1.6921098232269287,-1.5659375190734863,-1.191202163696289,0.40035514906048775,-0.2760417591780424,-0.009908015684535032,0.43381993332877755,-1.8430119045078754,-1.4160680640488863,-1.5560295033889513,-1.6250220970250666,D,D,False,False
"Fifty oranges of one variety were selected at random and weighed. A 95 percent confidence interval computed from the sample weights to estimate the mean weight of oranges of this variety is (7.58, 8.72) ounces. Which of the following statements is true with respect to the confidence level used?","(A) In repeated samplings of the same size, 95 percent of the intervals constructed will contain the true mean weight of the oranges of this variety.","(B) In repeated samplings of the same size, 95 percent of the intervals constructed will contain the sampled mean weight of the oranges.",(C) Ninety-five percent of the oranges in this sample weigh between 7.58 and 8.72 ounces.,(D) Ninety-five percent of the oranges of this variety weigh between 7.58 and 8.72 ounces.,A,D,False,20.0,1,-1.6625949144363403,-1.9125003814697266,-2.7947237491607666,-0.5404639840126038,0.07186882259945082,-0.4550300604508568,-1.1977934522243838,1.1194006390869617,-1.7344637370357912,-1.4574703210188698,-1.5969302969363828,-1.6598646230995655,D,D,False,False
Which of these statements correctly explains bias?,(A) It describes a process that creates estimates that are too high on average or too low on average.,(B) It describes a process that results in a sample that does not represent the population.,(C) It describes a lack of randomization in the sampling process.,(D) It describes a sample that is not representative of the population.,A,D,False,20.0,1,-1.5375949144363403,-1.6626838445663452,-2.154132127761841,-0.7826708555221558,0.19686882259945082,-0.20521352354747546,-0.557201830825458,0.8771937675774097,-1.7344637370357912,-1.4574703210188698,-1.5969302969363828,-1.6598646230995655,D,D,False,False
