Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,0,-0.6952370405197144,-0.6952370405197144,-0.3908220056829781,-0.9996520753564506,-0.30441503483673626,Yes,True
2.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,0,-0.6952155828475952,-0.6952370405197144,-0.39080054801085895,-0.9996520753564506,-0.30441503483673626,Yes,False
3.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,0,-0.47648942470550537,-0.9764894247055054,-0.1720743898687691,-1.2809044595422416,-0.30441503483673626,Yes,False
4.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,0,-0.8279995918273926,-0.5780273675918579,-0.5235845569906563,-0.8824424024285942,-0.30441503483673626,Yes,True
5.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,0,-0.8279995918273926,-0.5780489444732666,-0.5235845569906563,-0.8824639793100029,-0.30441503483673626,Yes,True
6.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,0,-0.6990939378738403,-0.6991430521011353,-0.39467890303710407,-1.0035580869378715,-0.30441503483673626,Yes,False
7.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,0,-0.5819053649902344,-0.8319549560546875,-0.2774903301534981,-1.1363699908914238,-0.30441503483673626,Yes,False
8.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,0,-0.8319053649902344,-0.5819549560546875,-0.5274903301534981,-0.8863699908914238,-0.30441503483673626,Yes,True
10.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,0,-1.312403917312622,-0.3143947124481201,-1.0079888824758858,-0.6188097472848564,-0.30441503483673626,No,True
12.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,0,-0.47839486598968506,-0.9803953170776367,-0.1739798311529488,-1.284810351914373,-0.30441503483673626,Yes,True
