Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,-2.1999731063842773,-3.0305049419403076,-11.163922309875488,-8.461783409118652,8.963949203491211,5.431278467178345,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,-2.38175630569458,-2.7185146808624268,-11.163922309875488,-8.461783409118652,8.782166004180908,5.743268728256226,Yes,False
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,-3.0188422203063965,-2.6524975299835205,-11.163922309875488,-8.461783409118652,8.145080089569092,5.809285879135132,Yes,False
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,-3.1388604640960693,-1.8218145370483398,-11.163922309875488,-8.461783409118652,8.025061845779419,6.6399688720703125,Yes,True
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,-1.8654168844223022,-2.5072593688964844,-11.163922309875488,-8.461783409118652,9.298505425453186,5.954524040222168,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,-2.335667133331299,-2.3183813095092773,-11.163922309875488,-8.461783409118652,8.82825517654419,6.143402099609375,Yes,False
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,-2.0066823959350586,-2.121013879776001,-11.163922309875488,-8.461783409118652,9.15723991394043,6.340769529342651,Yes,False
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,-2.5438308715820312,-1.9340193271636963,-11.163922309875488,-8.461783409118652,8.620091438293457,6.527764081954956,Yes,True
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,-1.7318589687347412,-2.874851703643799,-11.163922309875488,-8.461783409118652,9.432063341140747,5.5869317054748535,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,-2.4459609985351562,-2.6193535327911377,-11.163922309875488,-8.461783409118652,8.717961311340332,5.842429876327515,Yes,False
11.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,-2.43989896774292,-2.3526594638824463,-11.163922309875488,-8.461783409118652,8.724023342132568,6.109123945236206,Yes,False
12.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,-2.590610980987549,-2.2595736980438232,-11.163922309875488,-8.461783409118652,8.57331132888794,6.202209711074829,Yes,True
13.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,-2.243161201477051,-2.842634677886963,-11.163922309875488,-8.461783409118652,8.920761108398438,5.6191487312316895,Yes,True
14.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao see the wheel?,No,-2.3541648387908936,-2.569957971572876,-11.163922309875488,-8.461783409118652,8.809757471084595,5.891825437545776,Yes,False
