Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,-6.624541759490967,-12.937283515930176,-12.992401123046875,-11.482041358947754,6.367859363555908,-1.4552421569824219,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,-12.374664306640625,-5.281208515167236,-12.992401123046875,-11.482041358947754,0.61773681640625,6.200832843780518,No,True
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,-10.873967170715332,-9.186980247497559,-12.992401123046875,-11.482041358947754,2.118433952331543,2.2950611114501953,No,True
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,-12.374619483947754,-11.56222152709961,-12.992401123046875,-11.482041358947754,0.6177816390991211,-0.08018016815185547,Yes,True
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,-11.561980247497559,-14.31222152709961,-12.992401123046875,-11.482041358947754,1.4304208755493164,-2.8301801681518555,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,-12.249446868896484,-4.031177520751953,-12.992401123046875,-11.482041358947754,0.7429542541503906,7.450863838195801,No,True
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,-13.185446739196777,-12.499195098876953,-12.992401123046875,-11.482041358947754,-0.19304561614990234,-1.0171537399291992,Yes,False
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,-12.87382984161377,-11.687143325805664,-12.992401123046875,-11.482041358947754,0.11857128143310547,-0.20510196685791016,Yes,True
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,-8.874820709228516,-10.374934196472168,-12.992401123046875,-11.482041358947754,4.117580413818359,1.107107162475586,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,-12.06222152709961,-2.3749454021453857,-12.992401123046875,-11.482041358947754,0.9301795959472656,9.107095956802368,No,True
11.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,-14.24849796295166,-12.686911582946777,-12.992401123046875,-11.482041358947754,-1.2560968399047852,-1.2048702239990234,No,True
12.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,-12.874290466308594,-11.437309265136719,-12.992401123046875,-11.482041358947754,0.11811065673828125,0.044732093811035156,Yes,True
13.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,-9.936088562011719,-9.624619483947754,-12.992401123046875,-11.482041358947754,3.0563125610351562,1.857421875,Yes,True
14.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao see the wheel?,No,-11.623071670532227,-7.874480724334717,-12.992401123046875,-11.482041358947754,1.3693294525146484,3.607560634613037,No,True
15.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao not see the wheel?,No,-12.30986499786377,-11.124088287353516,-12.992401123046875,-11.482041358947754,0.6825361251831055,0.3579530715942383,Yes,False
16.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao not see the wheel?,Yes,-12.560446739196777,-10.686744689941406,-12.992401123046875,-11.482041358947754,0.43195438385009766,0.7952966690063477,No,False
17.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao see the bed?,Yes,-11.124704360961914,-11.437397956848145,-12.992401123046875,-11.482041358947754,1.867696762084961,0.044643402099609375,Yes,True
18.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao see the bed?,No,-14.874373435974121,-6.624904155731201,-12.992401123046875,-11.482041358947754,-1.881972312927246,4.857137203216553,No,True
19.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao not see the bed?,No,-13.060446739196777,-11.874446868896484,-12.992401123046875,-11.482041358947754,-0.06804561614990234,-0.39240550994873047,Yes,False
20.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao not see the bed?,Yes,-13.249195098876953,-11.124796867370605,-12.992401123046875,-11.482041358947754,-0.2567939758300781,0.35724449157714844,No,False
21.0,7.0,agent-properties,6.0,antonym,1.0,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao hear the airplane?,Yes,-7.874820709228516,-14.2499418258667,-12.992401123046875,-11.482041358947754,5.117580413818359,-2.7679004669189453,Yes,True
22.0,7.0,agent-properties,6.0,antonym,2.0,The airplane is making sounds. The airplane is out of earshot of Chao.,Does Chao hear the airplane?,No,-12.873967170715332,-4.5624098777771,-12.992401123046875,-11.482041358947754,0.11843395233154297,6.919631481170654,No,True
23.0,7.0,agent-properties,6.0,antonym,1.0,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao not hear the airplane?,No,-11.311833381652832,-6.749934196472168,-12.992401123046875,-11.482041358947754,1.680567741394043,4.732107162475586,No,True
24.0,7.0,agent-properties,6.0,antonym,2.0,The airplane is making sounds. The airplane is out of earshot of Chao.,Does Chao not hear the airplane?,Yes,-9.373588562011719,-9.312185287475586,-12.992401123046875,-11.482041358947754,3.6188125610351562,2.169856071472168,Yes,True
25.0,8.0,agent-properties,7.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is awake.,Does Chao hear the airplane?,Yes,-4.999851226806641,-12.624948501586914,-12.992401123046875,-11.482041358947754,7.992549896240234,-1.1429071426391602,Yes,True
26.0,8.0,agent-properties,7.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is asleep.,Does Chao hear the airplane?,No,-9.74976921081543,-7.249925136566162,-12.992401123046875,-11.482041358947754,3.2426319122314453,4.232116222381592,No,True
27.0,8.0,agent-properties,7.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is awake.,Does Chao not hear the airplane?,No,-12.936400413513184,-8.624664306640625,-12.992401123046875,-11.482041358947754,0.056000709533691406,2.857377052307129,No,True
28.0,8.0,agent-properties,7.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is asleep.,Does Chao not hear the airplane?,Yes,-10.436980247497559,-8.749796867370605,-12.992401123046875,-11.482041358947754,2.5554208755493164,2.7322444915771484,No,False
29.0,9.0,agent-properties,8.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are uncovered.,Does Chao hear the airplane?,Yes,-7.249512195587158,-13.187309265136719,-12.992401123046875,-11.482041358947754,5.742888927459717,-1.7052679061889648,Yes,True
30.0,9.0,agent-properties,8.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are covered.,Does Chao hear the airplane?,No,-10.748967170715332,-4.781040191650391,-12.992401123046875,-11.482041358947754,2.243433952331543,6.701001167297363,No,True
31.0,9.0,agent-properties,8.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are uncovered.,Does Chao not hear the airplane?,No,-11.87252426147461,-7.874195575714111,-12.992401123046875,-11.482041358947754,1.1198768615722656,3.6078457832336426,No,True
32.0,9.0,agent-properties,8.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are covered.,Does Chao not hear the airplane?,Yes,-8.248297691345215,-6.155962944030762,-12.992401123046875,-11.482041358947754,4.74410343170166,5.326078414916992,No,False
33.0,10.0,agent-properties,9.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing goggles.,Does Chao hear the airplane?,Yes,-6.999754428863525,-11.937397956848145,-12.992401123046875,-11.482041358947754,5.99264669418335,-0.4553565979003906,Yes,True
34.0,10.0,agent-properties,9.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing earplugs.,Does Chao hear the airplane?,No,-10.124088287353516,-4.562320709228516,-12.992401123046875,-11.482041358947754,2.8683128356933594,6.919720649719238,No,True
35.0,10.0,agent-properties,9.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing goggles.,Does Chao not hear the airplane?,No,-12.686744689941406,-7.624769687652588,-12.992401123046875,-11.482041358947754,0.30565643310546875,3.857271671295166,No,True
36.0,10.0,agent-properties,9.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing earplugs.,Does Chao not hear the airplane?,Yes,-6.811695575714111,-6.187368869781494,-12.992401123046875,-11.482041358947754,6.180705547332764,5.29467248916626,Yes,True
37.0,11.0,agent-properties,10.0,antonym,1.0,The airplane is making sounds. The airplane is near Chao.,Does Chao hear the airplane?,Yes,-8.24951171875,-13.312331199645996,-12.992401123046875,-11.482041358947754,4.742889404296875,-1.8302898406982422,Yes,True
38.0,11.0,agent-properties,10.0,antonym,2.0,The airplane is making sounds. The airplane is far from Chao.,Does Chao hear the airplane?,No,-10.310688018798828,-9.687041282653809,-12.992401123046875,-11.482041358947754,2.681713104248047,1.7950000762939453,Yes,False
39.0,11.0,agent-properties,10.0,antonym,1.0,The airplane is making sounds. The airplane is near Chao.,Does Chao not hear the airplane?,No,-11.12219524383545,-10.124373435974121,-12.992401123046875,-11.482041358947754,1.8702058792114258,1.3576679229736328,Yes,False
40.0,11.0,agent-properties,10.0,antonym,2.0,The airplane is making sounds. The airplane is far from Chao.,Does Chao not hear the airplane?,Yes,-10.310900688171387,-9.186980247497559,-12.992401123046875,-11.482041358947754,2.6815004348754883,2.2950611114501953,Yes,True
41.0,12.0,agent-properties,11.0,antonym,1.0,The airplane is making sounds. The airplane is in the same room as Chao.,Does Chao hear the airplane?,Yes,-6.3748087882995605,-13.687470436096191,-12.992401123046875,-11.482041358947754,6.6175923347473145,-2.2054290771484375,Yes,True
42.0,12.0,agent-properties,11.0,antonym,2.0,The airplane is making sounds. The airplane is in a different room than Chao.,Does Chao hear the airplane?,No,-8.624446868896484,-10.312420845031738,-12.992401123046875,-11.482041358947754,4.367954254150391,1.1696205139160156,Yes,False
43.0,12.0,agent-properties,11.0,antonym,1.0,The airplane is making sounds. The airplane is in the same room as Chao.,Does Chao not hear the airplane?,No,-12.561643600463867,-5.781193733215332,-12.992401123046875,-11.482041358947754,0.4307575225830078,5.700847625732422,No,True
44.0,12.0,agent-properties,11.0,antonym,2.0,The airplane is making sounds. The airplane is in a different room than Chao.,Does Chao not hear the airplane?,Yes,-11.12382984161377,-6.406130313873291,-12.992401123046875,-11.482041358947754,1.8685712814331055,5.075911045074463,No,False
45.0,13.0,agent-properties,12.0,antonym,1.0,The candle is in front of Chao. Chao's nose is uncovered.,Does Chao smell the candle?,Yes,-7.374703884124756,-11.749876976013184,-12.992401123046875,-11.482041358947754,5.617697238922119,-0.2678356170654297,Yes,True
46.0,13.0,agent-properties,12.0,antonym,2.0,The candle is in front of Chao. Chao's nose is covered.,Does Chao smell the candle?,No,-9.062095642089844,-1.8124417066574097,-12.992401123046875,-11.482041358947754,3.9303054809570312,9.669599652290344,No,True
47.0,13.0,agent-properties,12.0,antonym,1.0,The candle is in front of Chao. Chao's nose is uncovered.,Does Chao not smell the candle?,No,-13.498297691345215,-11.311980247497559,-12.992401123046875,-11.482041358947754,-0.5058965682983398,0.1700611114501953,No,True
48.0,13.0,agent-properties,12.0,antonym,2.0,The candle is in front of Chao. Chao's nose is covered.,Does Chao not smell the candle?,Yes,-8.060173988342285,-5.937164783477783,-12.992401123046875,-11.482041358947754,4.93222713470459,5.544876575469971,No,False
49.0,14.0,agent-properties,13.0,antonym,1.0,The candle is in front of Chao. Chao has a strong headache.,Does Chao smell the candle?,Yes,-8.812143325805664,-6.406105995178223,-12.992401123046875,-11.482041358947754,4.180257797241211,5.075935363769531,No,False
50.0,14.0,agent-properties,13.0,antonym,2.0,The candle is in front of Chao. Chao has a strong cold.,Does Chao smell the candle?,No,-11.499568939208984,-6.156026363372803,-12.992401123046875,-11.482041358947754,1.4928321838378906,5.326014995574951,No,True
51.0,14.0,agent-properties,13.0,antonym,1.0,The candle is in front of Chao. Chao has a strong headache.,Does Chao not smell the candle?,No,-11.49882984161377,-8.124738693237305,-12.992401123046875,-11.482041358947754,1.4935712814331055,3.357302665710449,No,True
52.0,14.0,agent-properties,13.0,antonym,2.0,The candle is in front of Chao. Chao has a strong cold.,Does Chao not smell the candle?,Yes,-11.498967170715332,-8.562254905700684,-12.992401123046875,-11.482041358947754,1.493433952331543,2.9197864532470703,No,False
53.0,15.0,agent-properties,14.0,antonym,1.0,The candle is in the same room as Chao.,Does Chao smell the candle?,Yes,-11.686254501342773,-12.498967170715332,-12.992401123046875,-11.482041358947754,1.3061466217041016,-1.0169258117675781,Yes,True
54.0,15.0,agent-properties,14.0,antonym,2.0,The candle is in a different room than Chao.,Does Chao smell the candle?,No,-15.186643600463867,-8.499859809875488,-12.992401123046875,-11.482041358947754,-2.194242477416992,2.9821815490722656,No,True
55.0,15.0,agent-properties,14.0,antonym,1.0,The candle is in the same room as Chao.,Does Chao not smell the candle?,No,-11.371822357177734,-8.936980247497559,-12.992401123046875,-11.482041358947754,1.6205787658691406,2.5450611114501953,No,True
56.0,15.0,agent-properties,14.0,antonym,2.0,The candle is in a different room than Chao.,Does Chao not smell the candle?,Yes,-12.186254501342773,-9.374859809875488,-12.992401123046875,-11.482041358947754,0.8061466217041016,2.1071815490722656,No,False
57.0,16.0,agent-properties,15.0,other,1.0,The sandwich is in Chao's mouth.,Does Chao taste the sandwich?,Yes,-3.6714766025543213,-12.56235122680664,-12.992401123046875,-11.482041358947754,9.320924520492554,-1.0803098678588867,Yes,True
58.0,16.0,agent-properties,15.0,other,2.0,The sandwich is in Chao's bag.,Does Chao taste the sandwich?,No,-15.811400413513184,-11.499373435974121,-12.992401123046875,-11.482041358947754,-2.8189992904663086,-0.017332077026367188,No,True
59.0,16.0,agent-properties,15.0,other,1.0,The sandwich is in Chao's mouth.,Does Chao not taste the sandwich?,No,-7.467809677124023,-9.062383651733398,-12.992401123046875,-11.482041358947754,5.524591445922852,2.4196577072143555,Yes,False
60.0,16.0,agent-properties,15.0,other,2.0,The sandwich is in Chao's bag.,Does Chao not taste the sandwich?,Yes,-11.811643600463867,-10.999619483947754,-12.992401123046875,-11.482041358947754,1.1807575225830078,0.482421875,Yes,True
61.0,17.0,agent-properties,16.0,antonym,1.0,The sandwich is inside Chao's mouth.,Does Chao taste the sandwich?,Yes,-4.905679702758789,-11.624841690063477,-12.992401123046875,-11.482041358947754,8.086721420288086,-0.14280033111572266,Yes,True
62.0,17.0,agent-properties,16.0,antonym,2.0,The sandwich is outside Chao's mouth.,Does Chao taste the sandwich?,No,-6.468381404876709,-3.7967915534973145,-12.992401123046875,-11.482041358947754,6.524019718170166,7.6852498054504395,No,True
63.0,17.0,agent-properties,16.0,antonym,1.0,The sandwich is inside Chao's mouth.,Does Chao not taste the sandwich?,No,-8.436790466308594,-10.31235122680664,-12.992401123046875,-11.482041358947754,4.555610656738281,1.1696901321411133,Yes,False
64.0,17.0,agent-properties,16.0,antonym,2.0,The sandwich is outside Chao's mouth.,Does Chao not taste the sandwich?,Yes,-9.874088287353516,-10.68722152709961,-12.992401123046875,-11.482041358947754,3.1183128356933594,0.7948198318481445,Yes,True
