question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
What is the value of p in 24 = 2p?,(A) p = 4,(B) p = 8,(C) p = 12,(D) p = 24,C,-8.993690490722656,-7.869429588317871,-0.014686129055917263,-6.998900890350342,C,True
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,(A) 5,(B) 7,(C) 8,(D) 9,C,-10.60445785522461,-9.61324405670166,-0.015893584117293358,-8.80842113494873,C,True
Find the quotient of −40 ÷ (−8).,(A) 1 over 5,(B) −5,(C) −1 over 5,(D) 5,D,-10.96422290802002,-10.591354370117188,-10.18366813659668,-0.02435791678726673,D,True
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",(A) 4,(B) 5,(C) 6,(D) 7,B,-4.843381404876709,-0.9178855419158936,-0.6678855419158936,-2.6717965602874756,C,False
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,(A) 4t = 112; $448,(B) 4t = 112; $28,(C) t over 4 = 112; $448,(D) t over 4 = 112; $28,B,-8.124143600463867,-0.04829208180308342,-9.058158874511719,-7.498400688171387,B,True
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,(A) 9,(B) 11,(C) 26,(D) 32,C,-8.622946739196777,-7.061695575714111,-0.05147874355316162,-3.171827554702759,C,True
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,(A) 1.1 over 11,(B) 11 over 11,(C) 12 over 11,(D) 11 over 12,C,-6.840669631958008,-5.841031551361084,-0.10868646949529648,-3.233863592147827,C,True
Find the quotient of 2.16 ÷ 0.06.,(A) 3.6,(B) 36,(C) 0.01272,(D) 12.72,B,-1.0543104410171509,-0.5582596659660339,-6.311744213104248,-2.812466859817505,B,True
Find the difference of 142.76 – 16.5.,(A) 159.26,(B) 2.224,"(C) 14,111",(D) 126.26,D,-9.929405212402344,-9.92333698272705,-8.810173988342285,-0.00427878275513649,D,True
Find the quotient of 5.04/0.7,(A) 0.72,(B) 0.702,(C) 10.0571,(D) 7.2,D,-9.61083698272705,-9.73583698272705,-7.655249118804932,-0.017107849940657616,D,True
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,(A) 150 + 400 + 200,(B) 200 + 400 + 200,(C) 200 + 450 + 200,(D) 200 + 500 + 200,C,-4.9992899894714355,-1.9917327165603638,-0.7458335757255554,-0.9960391521453857,C,True
What is the remainder of 21 divided by 7?,(A) 21,(B) 7,(C) 1,(D) None of these,D,-10.555353164672852,-10.055353164672852,-0.006403210107237101,-7.749088764190674,C,False
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,(A) 8,(B) 9,(C) 49,(D) 63,A,-0.006893636658787727,-9.052743911743164,-9.617853164672852,-9.368690490722656,A,True
Find the number that makes the statement 48 over 88 = ? over 11 true.,(A) 6,(B) 11,(C) 8,(D) 5,A,-0.7068363428115845,-3.9522552490234375,-1.2107418775558472,-1.7108699083328247,A,True
Which is the best buy?,(A) 10 bars of soap for $23.20,(B) 16 bars of soap for $36.48,(C) 13 bars of soap for $29.51,(D) 12 bars of soap for $27.60,C,-5.748297691345215,-2.9529426097869873,-4.499619960784912,-0.07612860202789307,D,False
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",(A) 5 minutes,(B) 14 minutes,(C) 34 minutes,(D) 70 minutes,B,-5.248497486114502,-0.12934425473213196,-4.374595642089844,-5.124619960784912,B,True
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",(A) 18,(B) 24,(C) 25,(D) 29,B,-8.74752426147461,-0.3979681730270386,-1.2734074592590332,-6.655249118804932,B,True
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(A) (60/6)—12=a,(B) (60—12)/6=a,(C) (60-6)-12=a,(D) (60+12)/6=a,B,-7.9029717445373535,-0.028900014236569405,-8.177118301391602,-8.246399879455566,B,True
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,(A) 5,(B) 25,(C) 50,(D) 125,D,-8.74736499786377,-8.62219524383545,-3.7342536449432373,-0.04707157611846924,D,True
Simplify (2 + 5)^2 − 42.,(A) 7,(B) 16,(C) 30,(D) 33,A,-3.1249725818634033,-1.81240975856781,-0.9374706745147705,-1.0624785423278809,C,False
Find the value of 4 ÷ 2 • 2 + 8 − 4.,(A) −12,(B) 12,(C) 8,(D) 16,C,-7.155115604400635,-3.2341480255126953,-3.3593177795410156,-0.10445964336395264,D,False
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,(A) 382,(B) 397,(C) 406,(D) 447,B,-7.278995513916016,-0.14315517246723175,-2.7030389308929443,-4.156086444854736,B,True
−4 +  ( −3 )=,(A) −7,(B) −1,(C) 1,(D) 7,A,-0.004931863397359848,-10.61756420135498,-10.930784225463867,-10.547430038452148,A,True
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",(A) 53,(B) 63,(C) 73,(D) 83,C,-7.0307769775390625,-0.6678998470306396,-1.2890233993530273,-1.6640490293502808,B,False
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,(A) 11.1,(B) 5.7,(C) 3.7,(D) 22.68,B,-8.934322357177734,-0.03125622868537903,-5.9057464599609375,-9.809117317199707,B,True
Find the number that makes the statement true: 0.32 g = _ cg.,(A) 32,(B) 3.2,"(C) 3,200",(D) 320,A,-0.8000343441963196,-0.8007572889328003,-3.5464510917663574,-2.6717190742492676,A,True
Find the product of 5.7(8) mentally using the Distributive Property.,(A) 46.4,(B) 456,(C) 4.56,(D) 45.6,D,-9.803885459899902,-9.415647506713867,-8.623188018798828,-0.006061559077352285,D,True
"What is the quotient for the expression 2,314 / 4?",(A) 508,(B) 508 r2,(C) 578,(D) 578 r2,D,-0.07817564159631729,-4.781026363372803,-2.953098773956299,-4.406206130981445,A,False
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",(A) 100 — 5d,(B) 5d+ 100,(C) 100 / 5d,(D) 5d,A,-0.010416957549750805,-10.47024917602539,-9.616905212402344,-9.306190490722656,A,True
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,(A) 4t,(B) t over 4,(C) t − 4,(D) t + 4,A,-0.011877737939357758,-11.394500732421875,-9.184117317199707,-9.060571670532227,A,True
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","(A) 681,452","(B) 462,017","(C) 246,412","(D) 125,655",B,-1.1405657529830933,-2.452824354171753,-1.7654640674591064,-0.8866755962371826,D,False
What is 123 / 8?,(A) 15 remainder 7,(B) 15 remainder 3,(C) 16 remainder 5,(D) 16 remainder 1,B,-0.2847864031791687,-2.4687178134918213,-2.5937278270721436,-2.468719720840454,A,False
Write 8 and 2 over 4 as an improper fraction in simplest form.,(A) 17 over 2,(B) 34 over 4,(C) 17 over 4,(D) 19 over 2,A,-7.060688018798828,-8.556571006774902,-0.013500943779945374,-7.1863298416137695,C,False
"What expression can be used to show 270,240 written in expanded form?","(A) 200,000 + 7,000 + 200 + 4","(B) 200,000 + 7,000 + 200 + 40","(C) 200,000 + 70,000 + 200 + 40","(D) 200,000 + 70,000 + 2,000 + 40",C,-4.812376499176025,-4.56242036819458,-3.078097105026245,-0.0717315673828125,D,False
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,(A) 220 parts,(B) 770 parts,(C) 4 parts,(D) 110 parts,D,-2.984245777130127,-3.2337582111358643,-6.562069416046143,-0.11124444007873535,D,True
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",(A) the mean would increase.,(B) the mean would decrease.,(C) the median would increase.,(D) the median would decrease.,A,-0.13067878782749176,-7.37201452255249,-2.2498977184295654,-6.124446868896484,A,True
"When n = 11, what is the value of 10 – (n + 6)?",(A) –7,(B) 5,(C) 7,(D) 27,A,-0.15019454061985016,-2.593463182449341,-3.1561057567596436,-4.6559247970581055,A,True
"Which expression represents the phrase below? 3 fewer than a number, p",(A) 3-p,(B) p+3,(C) 3/p,(D) p-3,D,-11.1749906539917,-11.216354370117188,-10.060688018798828,-0.003527761436998844,D,True
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,(A) 30 × 10^1,(B) 30 × 10^3,(C) (6 × 5) × 10^2,(D) (6 × 5) × 10^3,C,-5.874796390533447,-6.748754501342773,-2.3593595027923584,-0.11031877994537354,D,False
Let 12-9+c=12. What value of c makes the equation true?,(A) 0,(B) 3,(C) 9,(D) 12,C,-3.2967965602874756,-0.1064235046505928,-3.6092090606689453,-3.9217610359191895,B,False
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",(A) 1850x,(B) 2000 −150x,(C) 150x,(D) 2000 +150x,B,-9.367393493652344,-0.05228041112422943,-8.995658874511719,-8.186254501342773,B,True
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",(A) w > 2.3,(B) w < 2.4,(C) w > 3.2,(D) w < 3.3,D,-2.4672000408172607,-7.272363185882568,-7.029131889343262,-0.10052907466888428,D,True
Which number has an absolute value greater than 5?,(A) -6,(B) -5,(C) 0,(D) 5,A,-0.02730206772685051,-10.30074405670166,-9.43599796295166,-8.372815132141113,A,True
