question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)~(M ≡ ~N)M / N",(A) Valid,(B) Invalid. Counterexample when M and N are true,(C) Invalid. Counterexample when M is true and N is false,(D) Invalid. Counterexample when N is true and M is false,A,D,False,20.0,0,-3.249966859817505,-2.0624842643737793,-1.3124885559082031,-0.8124842643737793,1.359940705200036,2.9706473747889204,4.208214645584424,5.207279610137145,-4.609907565017541,-5.0331316391627,-5.520703201492627,-6.019763874510924,D,D,False,False
" Use the following key to translate the given formula of PL to natural, English sentences.A: Marina reads a Percy Jackson book.B: Izzy plays Minecraft.C: Emily stops working.D: Russell makes dinner.E: Ashleigh stops by.~(A ⊃ B) • (B ⊃ ~E)","(A) It's not the case that Marina's reading a Percy Jackson book entails that Izzy plays Minecraft, but Izzy's playing Minecraft does entail that Ashleigh doesn't stop by.","(B) If Marina doesn't read a Percy Jackson book, then Izzy plays Minecraft, which entails that Ashleigh doesn't stop by.","(C) Marina's reading a Percy Jackson book does not entail that Izzy plays Minecraft, but Izzy plays Minecraft provided that Ashleigh doesn't stop by.","(D) It's not true that Marina reads a Percy Jackson book only when Izzy plays Minecraft, but Izzy plays Minecraft only when Ashleigh stops by.",A,A,True,20.0,0,-0.004424452781677246,-10.312499046325684,-6.281249046325684,-9.062498092651367,4.605483112235864,-5.279367407162984,-0.7605458448330564,-3.042734218140443,-4.609907565017541,-5.0331316391627,-5.520703201492627,-6.019763874510924,A,A,True,True
 Select the best English interpretation of the given arguments in predicate logic.Wn ∨ Wm(∀x)[Lx ⊃ (Dx ⊃ ~Wx)]Ln • Dn	/ ~(∀x)~Wx,(A) Either Nancy or Marvin are at work. All lawyers are not at work if they are out to dinner. Nancy is a lawyer and out to dinner. So not everything is not at work.,(B) Either Nancy or Marvin are at work. All lawyers are out to dinner if they are not at work. Nancy is a lawyer and out to dinner. So not everything is not at work.,(C) Either Nancy or Marvin are at work. All lawyers are out to dinner if they are not at work. Nancy is a lawyer and out to dinner. So not everything is at work.,(D) Either Nancy or Marvin are at work. All lawyers are not at work if they are out to dinner. Nancy is a lawyer and out to dinner. So not everything is at work.,A,A,True,20.0,0,-0.007049083709716797,-11.312499046325684,-7.593749523162842,-5.124999046325684,4.602858481307824,-6.279367407162984,-2.0730463216702146,0.8947648281852407,-4.609907565017541,-5.0331316391627,-5.520703201492627,-6.019763874510924,A,A,True,True
"Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)H ≡ (I · ~J)K ≡ ~H~(K ⊃ J) / I ≡ J",(A) Valid,"(B) Invalid. Counterexample when I, H, and K are true and J is false",(C) Invalid. Counterexample when I and H are true and J and K are false,"(D) Invalid. Counterexample when K is true and I, H, and J are false",A,B,False,20.0,0,-1.4531069993972778,-0.48436617851257324,-1.9843685626983643,-4.874988555908203,3.156800565620263,4.548765460650126,3.536334638794263,1.1447753186027212,-4.609907565017541,-5.0331316391627,-5.520703201492627,-6.019763874510924,B,B,False,False
"Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)~C ⊃ DD ⊃ C / C",(A) Valid,(B) Invalid. Counterexample when C and D are true,(C) Invalid. Counterexample when C is true and D is false,(D) Invalid. Counterexample when D is true and C is false,A,B,False,20.0,1,-3.7812232971191406,-0.13865947723388672,-3.4687373638153076,-6.468735694885254,0.7165557593107224,4.3850466559330625,1.8062786857287092,-0.8721402461330099,-4.497779056429863,-4.523706133166949,-5.275016049544017,-5.596595448752244,B,B,False,False
 Select the best translation into predicate logic: No senior graduates without a major.,(A) (∀x)(Sx ⊃ ~Gx),(B) ~(∀x)(Sx ⊃ Gx),(C) (∀x)( ~Sx ⊃ ~Gx),(D) (∀x) ~(Sx ⊃ ~Gx),A,D,False,20.0,1,-4.531247138977051,-2.4999966621398926,-3.5468733310699463,-0.1337873935699463,-0.033468082547187805,2.0237094710270567,1.7281427184740705,5.462808055182298,-4.497779056429863,-4.523706133166949,-5.275016049544017,-5.596595448752244,D,D,False,False
"Identify the conclusion of the following argument. Utilitarian theory is embarrassed by the possibility of utility monsters. A utility monster gets enormous gains in utility, greater than the utility lost by the sacrifices of others. The sacrifices of even large numbers of other people are outweighed by the gains of the utility monster. The theory seems to require that we all be sacrificed in the monste's maw in order to increase total utility. (Robert Nozick, Anarchy, State, and Utopia)",(A) Utilitarian theory is embarrassed by the possibility of utility monsters.,(B) A utility monster gets enormous gains in utility.,(C) A utility monster gets gains in utility greater than the utility lost by the sacrifices of others.,(D) The sacrifices of even large numbers of other people are outweighed by the gains of the utility monster.,A,A,True,20.0,1,-0.003173828125,-9.625,-6.0,-8.375,4.494605228304863,-5.101293866833051,-0.7249839504559832,-2.778404551247756,-4.497779056429863,-4.523706133166949,-5.275016049544017,-5.596595448752244,A,A,True,True
"Select the best translation into predicate logic: Cecilia breaks my heart if, and only if, Maria is either a problem or a girl.",(A) Bc ≡ (Pm ∨ Gm),(B) Bc ≡ (Pm • Gm),(C) Bc ⊃ (Pm ∨ Gm),(D) Cb ⊃ (Pm • Gm),A,A,True,20.0,1,-0.11474287509918213,-9.56249713897705,-2.2343711853027344,-7.124996185302734,4.383036181330681,-5.0387910058101015,3.0406448642412824,-1.5284007365504904,-4.497779056429863,-4.523706133166949,-5.275016049544017,-5.596595448752244,A,A,True,True
"Identify the conclusion of the following argument. That the world is my idea is a truth valid for every living creature, though only man can contemplate it. In doing so, he attains philosophical wisdom. No truth is more absolutely certain than that all that exists for knowledge and therefore this world is only object in relation to subject, perception of a perceiver. The world is an idea. (Arthur Schopenhauer, The World as Will and Idea)",(A) The world is an idea.,"(B) That the world is my idea is a truth valid for every living creature, though only man can contemplate it.","(C) In doing so, he attains philosophical wisdom.","(D) No truth is more absolutely certain than that all that exists for knowledge and therefore this world is only object in relation to subject, perception of a perceiver.",A,A,True,20.0,2,-0.000553131103515625,-10.4375,-11.0625,-13.4375,5.323888992269834,-5.6849037905534106,-5.745612668494384,-7.784475026031335,-5.324442123373349,-4.7525962094465894,-5.316887331505616,-5.653024973968665,A,A,True,True
 Select the best English interpretation of the given arguments in predicate logic.(∃x)(Cx • Ox)(∀x)[(~Cx ⊃ ~Bx) ⊃ ~Og]	/ ~Og,"(A) Some cookies have oatmeal. If something's not being a cookie entails that it doesn't have chocolate chips, then this cookie doesn't have oatmeal. So this cookie doesn't have oatmeal.","(B) Some cookies have oatmeal. If something is not a cookie and does not have chocolate chips, it doesn't have oatmeal. So this cookie doesn't have oatmeal.","(C) Some cookies have oatmeal. If something doesn't have oatmeal, then it is not a cookie and it doesn't have chocolate chips. So this cookie doesn't have oatmeal.","(D) Some cookies have oatmeal. If something's not having chocolate chips entails that it is not a cookie, then it doesn't have oatmeal. So this cookie doesn't have oatmeal.",A,A,True,20.0,2,-0.3339838981628418,-7.999999523162842,-4.03125,-1.3359371423721313,4.990458225210507,-3.2474033137162523,1.2856373315056162,4.317087831596534,-5.324442123373349,-4.7525962094465894,-5.316887331505616,-5.653024973968665,A,A,True,True
