question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Magnesium has an atomic radius of 160 pm and a first ionization energy of 737 kJ. Based on periodic trends and the data given above, what are the most probable values for the ionization energy and atomic radius of sodium?","(A) 186 pm, 496 kJ/mol","(B) 186 pm, 898 kJ/mol","(C) 135 pm, 523 kJ/mol","(D) 147 pm, 523 kJ/mol",A,A,True,20.0,0,-5.374978542327881,-6.781075954437256,-8.687409400939941,-9.124664306640625,0.6719722719419572,4.039581599689665,0.7465610050019755,1.3423730362029307,-6.046950814269838,-10.820657554126921,-9.433970405941917,-10.467037342843556,A,B,True,False
"Consider the Lewis structures for the following molecules: CO2, CO32-, NO2-, and NO3-. Which molecule would have the shortest bonds?",(A) CO2,(B) CO32-,(C) NO2-,(D) NO3-,A,A,True,20.0,0,-6.187222003936768,-9.123967170715332,-7.687222003936768,-9.874619483947754,-0.14027118966692953,1.696690383411589,1.7467484020051494,0.5924178588958018,-6.046950814269838,-10.820657554126921,-9.433970405941917,-10.467037342843556,A,C,True,False
What is the molar mass of a monoprotic weak acid that requires 26.3 mL of 0.122 M KOH to neutralize 0.682 gram of the acid?,(A) 212 g mol-1,(B) 4.70 g mol-1,(C) 147 g mol-1,(D) 682 g mol-1,A,A,True,20.0,0,-10.499446868896484,-12.936643600463867,-11.37382984161377,-15.809117317199707,-4.452496054626646,-2.115986046336946,-1.9398594356718526,-5.342079974356151,-6.046950814269838,-10.820657554126921,-9.433970405941917,-10.467037342843556,A,C,True,False
The Pauli exclusion principle states that,(A) no two electrons can have the same four quantum numbers,(B) no two electrons with the same spin can occupy an orbital,(C) no two electrons can occupy separate orbitals,(D) no two electrons can pair up if there is an empty orbital available,A,A,True,20.0,0,-3.624929666519165,-11.999373435974121,-9.37476921081543,-12.124664306640625,2.422021147750673,-1.1787158818472,0.05920119512648725,-1.6576269637970693,-6.046950814269838,-10.820657554126921,-9.433970405941917,-10.467037342843556,A,A,True,True
Radon is a health hazard because,(A) it is a gas that can be inhaled and then it may decay to a solid that resides in the lungs,"(B) it is a gas that is extremely soluble in the bloodstream, and it decays in vital organs",(C) it is a gas that enters the body easily and targets the thyroid because it is chemically similar to iodine,(D) it is a gas that enters the body easily and targets bones because it is chemically similar to calcium,A,A,True,20.0,0,-7.874796390533447,-16.746400833129883,-15.80866813659668,-14.873967170715332,-1.8278455762636092,-5.925743279002962,-6.374697730654763,-4.406929827871776,-6.046950814269838,-10.820657554126921,-9.433970405941917,-10.467037342843556,A,A,True,True
"A certain radioactive material has a half-life of 36 minutes. Starting with 10.00 grams of this material, how many grams will be left after 2 hours?",(A) 1.00 grams,(B) 1.5 × 10^-4 grams,(C) 3.33 grams,(D) 0.25 gram,A,A,True,20.0,0,-5.687238693237305,-9.562185287475586,-9.374446868896484,-9.24951171875,0.35971212103253336,1.258472266651335,0.05952353704543256,1.2175256240935557,-6.046950814269838,-10.820657554126921,-9.433970405941917,-10.467037342843556,A,B,True,False
A first-order reaction has a half-life of 34 minutes. What is the rate constant for this reaction?,(A) 3.4 × 10^-4 s-1,(B) 2.04 × 10^-2 s-1,(C) 2.9 × 10^-1 min-1,(D) 34 min,A,A,True,20.0,0,-6.24616813659668,-10.368690490722656,-9.182879447937012,-11.745379447937012,-0.19921732232684164,0.45196706340426474,0.2510909580049052,-1.278342105093456,-6.046950814269838,-10.820657554126921,-9.433970405941917,-10.467037342843556,A,B,True,False
Less than 1/1000 of the mass of any atom is contributed by,(A) the electrons,(B) the electrons and neutrons,(C) the electrons and protons,(D) the protons and neutrons,A,A,True,20.0,1,-6.374754428863525,-10.998674392700195,-9.998071670532227,-13.310173988342285,-0.06612715266999736,-0.16058195772625083,-0.6155685413451426,-2.9071064449491963,-6.308627276193528,-10.838092434973944,-9.382503129187084,-10.403067543393089,A,A,True,True
"Potassium-40 is a minor isotope found in naturally occurring potassium. It is radioactive and can be detected on simple radiation counters. How many protons, neutrons, and electrons does potassium-40 have when it is part of K2SO4?","(A) 21 neutrons, 19 protons, 18 electrons","(B) 20 neutrons, 19 protons, 19 electrons","(C) 21 neutrons, 19 protons, 19 electrons","(D) 19 neutrons, 19 protons, 19 electrons",A,A,True,20.0,1,-3.984344244003296,-10.312397956848145,-10.812309265136719,-10.249704360961914,2.324283032190232,0.5256944781258,-1.4298061359496348,0.15336318243117475,-6.308627276193528,-10.838092434973944,-9.382503129187084,-10.403067543393089,A,A,True,True
London dispersion forces are caused by,(A) temporary dipoles created by the position of electrons around the nuclei in a molecule,(B) the three-dimensional intermolecular bonding present in all covalent substances,(C) the uneven electron-to-proton ratio found on individual atoms of a molecule,(D) the electronegativity differences between the different atoms in a molecule,A,A,True,20.0,1,-4.996822357177734,-10.481849670410156,-5.245082378387451,-7.121617794036865,1.3118049190157937,0.35624276456378823,4.137420750799633,3.2814497493562236,-6.308627276193528,-10.838092434973944,-9.382503129187084,-10.403067543393089,A,C,True,False
