Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan friends?,Yes,-3.0468356609344482,-4.406243801116943,-12.992401123046875,-11.482041358947754,9.945565462112427,7.0757975578308105,Yes,True
2.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan strangers?,No,-10.24991512298584,-6.818775727879256e-05,-12.992401123046875,-11.482041358947754,2.742486000061035,11.481973171190475,No,True
3.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan friends?,No,-10.874954223632812,-0.00015163423086050898,-12.992401123046875,-11.482041358947754,2.1174468994140625,11.481889724716893,No,True
4.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan strangers?,Yes,-0.0019981865771114826,-6.249995708465576,-12.992401123046875,-11.482041358947754,12.990402936469764,5.232045650482178,Yes,True
5.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan friends?,Yes,-0.277307391166687,-4.4062418937683105,-12.992401123046875,-11.482041358947754,12.715093731880188,7.075799465179443,Yes,True
6.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan strangers?,No,-12.62489128112793,-1.9550432625692338e-05,-12.992401123046875,-11.482041358947754,0.3675098419189453,11.482021808515128,No,True
8.0,2.0,social-relations,2.0,antonym,2.0,Chao is indifferent toward Yan.,Are Chao and Yan strangers?,Yes,-7.499941825866699,-0.003961443901062012,-12.992401123046875,-11.482041358947754,5.492459297180176,11.478079915046692,No,False
9.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan friends?,Yes,-0.0034495596773922443,-6.749995708465576,-12.992401123046875,-11.482041358947754,12.988951563369483,4.732045650482178,Yes,True
10.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan strangers?,No,-10.499934196472168,-6.163124635349959e-05,-12.992401123046875,-11.482041358947754,2.492466926574707,11.4819797277014,No,True
13.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan friends?,Yes,-0.00011777891631936654,-10.374998092651367,-12.992401123046875,-11.482041358947754,12.992283344130556,1.1070432662963867,Yes,True
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,-11.499903678894043,-4.6849334466969594e-05,-12.992401123046875,-11.482041358947754,1.492497444152832,11.481994509613287,No,True
