Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-1.0456098318099976,-0.5461074709892273,-0.010976099409162998,-0.014380524804194716,-1.0346337324008346,-0.5317269461850326,No,True,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-0.9480347633361816,-0.5732964873313904,0.08575089437266192,-0.041401572494457195,-1.0337856577088436,-0.5318949148369332,No,True,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-1.1864006519317627,-0.4386471211910248,-0.14994599893689164,0.09277381015320618,-1.036454652994871,-0.531420931344231,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-0.9443346261978149,-0.5695509314537048,0.09029910620301962,-0.037823985268672256,-1.0346337324008346,-0.5317269461850326,No,True,True,False
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-0.9519729018211365,-0.5772819519042969,0.0816790270929535,-0.04469769587740302,-1.03365192891409,-0.5325842560268939,No,True,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-1.1160264015197754,-0.491283118724823,-0.08019671936829886,0.03989711006482444,-1.0358296821514765,-0.5311802287896474,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-1.0302797555923462,-0.5266366004943848,0.004353976808488369,0.005090345690647813,-1.0346337324008346,-0.5317269461850326,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-1.4049649238586426,-0.407345175743103,-0.371179266149799,0.12454973909383016,-1.0337856577088436,-0.5318949148369332,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-1.2176845073699951,-0.4698971211910248,-0.18305077496916056,0.0618298249940078,-1.0346337324008346,-0.5317269461850326,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-0.944057047367096,-0.5693346261978149,0.09177263478438058,-0.038154397408167506,-1.0358296821514765,-0.5311802287896474,No,True,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-1.2175798416137695,-0.4640425145626068,-0.18294610921293497,0.06768443162242577,-1.0346337324008346,-0.5317269461850326,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-1.0301506519317627,-0.5344434976577759,0.004483080469071865,-0.0027165514727433004,-1.0346337324008346,-0.5317269461850326,No,True,True,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-1.600419282913208,-0.35080093145370483,-0.5657855505123734,0.18092601473132774,-1.0346337324008346,-0.5317269461850326,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-0.8895083665847778,-0.6397552490234375,0.14694628641009322,-0.10833431767920654,-1.036454652994871,-0.531420931344231,No,True,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-1.0300043821334839,-0.5304455161094666,0.003781275575359677,0.0014493987274666331,-1.0337856577088436,-0.5318949148369332,No,True,True,False
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-1.3661627769470215,-0.36248621344566345,-0.3325108480329315,0.1700980425812304,-1.03365192891409,-0.5325842560268939,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,20.0,0,-1.2097015380859375,-0.4561304450035095,-0.17506780568510294,0.07559650118152306,-1.0346337324008346,-0.5317269461850326,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,20.0,1,-1.022504448890686,-0.5266793966293335,0.011147480023403933,0.005904859397560358,-1.03365192891409,-0.5325842560268939,No,True,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,20.0,1,-1.3114006519317627,-0.4367442727088928,-0.2777487230176727,0.09583998331800103,-1.03365192891409,-0.5325842560268939,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,20.0,0,-1.194204568862915,-0.44259923696517944,-0.15957083646208048,0.08912770921985314,-1.0346337324008346,-0.5317269461850326,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,20.0,0,-1.4909515380859375,-0.362434983253479,-0.45631780568510294,0.16929196293155357,-1.0346337324008346,-0.5317269461850326,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,20.0,4,-1.3816331624984741,-0.38205093145370483,-0.34517850950360307,0.14936999989052613,-1.036454652994871,-0.531420931344231,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,20.0,4,-1.1160264015197754,-0.4894860088825226,-0.07957174852490434,0.04193492246170838,-1.036454652994871,-0.531420931344231,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,20.0,4,-1.623967170715332,-0.37233829498291016,-0.587512517720461,0.1590826363613208,-1.036454652994871,-0.531420931344231,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,20.0,3,-1.3972395658493042,-0.3957360088825226,-0.36345390814046064,0.1361589059544106,-1.0337856577088436,-0.5318949148369332,No,True,False,True
