question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral,(A) paralysis of the facial muscles.,(B) paralysis of the facial muscles and loss of taste.,"(C) paralysis of the facial muscles, loss of taste and lacrimation.","(D) paralysis of the facial muscles, loss of taste, lacrimation and decreased salivation.",A,-2.0260162353515625,-2.2760162353515625,-2.5226354598999023,-2.0260162353515625,A,True
"A ""dished face"" profile is often associated with",(A) a protruding mandible due to reactivation of the condylar cartilage by acromegaly.,(B) a recessive maxilla due to failure of elongation of the cranial base.,(C) an enlarged frontal bone due to hydrocephaly.,(D) defective development of the maxillary air sinus.,B,-2.2290589809417725,-2.7290589809417725,-2.4775543212890625,-2.2290589809417725,A,False
Which of the following best describes the structure that collects urine in the body?,(A) Bladder,(B) Kidney,(C) Ureter,(D) Urethra,A,-2.295396089553833,-2.294976234436035,-2.294976234436035,-2.2957229614257812,B,False
Which of the following structures is derived from ectomesenchyme?,(A) Motor neurons,(B) Skeletal muscles,(C) Melanocytes,(D) Sweat glands,C,-2.5761661529541016,-2.0761661529541016,-2.3241095542907715,-2.0761661529541016,B,False
Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,(A) Afferent arteriole,(B) Glomerulus,(C) Loop of Henle,(D) Renal pelvis,B,-2.513110399246216,-2.2636661529541016,-2.262397289276123,-2.2636661529541016,C,False
A patient suffers a broken neck with damage to the spinal cord at the level of the sixth cervical vertebra.,(A) They will be unable to breathe without life support.,(B) They will only be able to breathe quietly.,(C) It is impossible to predict an effect on breathing.,(D) Breathing will be unaffected.,B,-2.653695821762085,-2.4029715061187744,-2.4021716117858887,-1.8959810733795166,D,False
Which of the following anatomical regions of abdomen lies just distal to the sternum?,(A) Epigastric,(B) Hypochondriac,(C) Hypogastric,(D) Lumbar,A,-2.5572662353515625,-2.3084216117858887,-2.3072662353515625,-2.5572662353515625,C,False
Which of the following best describes the human body's defense mechanism against environmental bacteria?,(A) Hair in the nose,(B) Mucous membranes,(C) Osteoblasts,(D) Saliva,B,-2.6386661529541016,-2.3886661529541016,-2.387397289276123,-2.3886661529541016,C,False
The palatine processes begin to fuse at,(A) six weeks post-fertilization.,(B) eight weeks post-fertilization.,(C) ten weeks post-fertilization.,(D) twelve weeks post-fertilization.,C,-2.9150543212890625,-2.916722059249878,-2.6650543212890625,-2.4165589809417725,D,False
Primary motor cortex activity results in,(A) bilateral contraction of antigravity limb muscles.,(B) bilateral contraction of limb musculature.,(C) contraction of ipsilateral limb musculature.,(D) contraction of contralateral limb musculature.,D,-2.6843223571777344,-2.4350242614746094,-2.4343223571777344,-2.4343223571777344,C,False
You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,(A) hard palate.,(B) hard palate and upper lip.,"(C) hard palate, upper lip and upper central incisor.","(D) hard palate, upper lip, upper central incisor and lower first molar.",D,-2.6062464714050293,-2.3569376468658447,-2.6040589809417725,-2.3552324771881104,D,True
A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?,(A) Pupillary constriction and a medial strabismus,(B) Pupillary dilatation and a medial strabismus,(C) Pupillary constriction and a lateral strabismus,(D) Pupillary dilatation and a lateral strabismus,D,-1.9897310733795166,-2.2480714321136475,-2.2459216117858887,-2.2468223571777344,A,False
Which of the following statements is true of the temporomandibular joint?,(A) It has an articular disc of hyaline cartilage,(B) Its articular surfaces are covered by hyaline cartilage,(C) Proprioceptive information is carried by the chorda tympani and deep temporal nerves,(D) Proprioceptive information is carried by the masseteric and auriculotemporal nerves.,D,-2.231147289276123,-2.4812464714050293,-2.2290589809417725,-1.981147289276123,D,True
Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,(A) cricothyroid muscle is still functional but the interarytenoid muscles are fully active.,(B) cricothyroid muscle is still functional but the interarytenoids are weak.,(C) cricothyroid muscle is paralyzed but the interarytenoids are fully active.,(D) cricothyroid muscle is paralyzed but the interarytenoids are weak.,B,-2.8038854598999023,-2.3057847023010254,-2.301452159881592,-2.0538854598999023,D,False
Which one of the following statements about the growth of the mandible is correct?,(A) The mental symphysis closes at about 1 year postnatally,(B) The condylar growth cartilage ceases activity at puberty,(C) The ossification centre appears about 8 weeks I.U.L medial to Meckel's cartilage,(D) The functional matrix acting on the angle of the mandible is the lateral pterygoid muscle,A,-2.3072662353515625,-2.3084216117858887,-2.0572662353515625,-1.8084216117858887,D,False
