Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,material-dynamics,1.0,material,1.0,Chao sees something that is fabric.,Can Chao fold it?,Yes,-1.9866889715194702,-2.8682847023010254,-9.999446868896484,-9.312383651733398,8.012757897377014,6.444098949432373,Yes,True
2.0,1.0,material-dynamics,1.0,material,1.0,Chao sees something that is fabric.,Can Chao pour it?,No,-2.345855712890625,-3.1048262119293213,-9.999446868896484,-9.312383651733398,7.653591156005859,6.207557439804077,Yes,False
3.0,1.0,material-dynamics,1.0,material,2.0,Chao sees something that is liquid.,Can Chao fold it?,No,-1.9357990026474,-2.382899522781372,-9.999446868896484,-9.312383651733398,8.063647866249084,6.929484128952026,Yes,False
4.0,1.0,material-dynamics,1.0,material,2.0,Chao sees something that is liquid.,Can Chao pour it?,Yes,-2.537773609161377,-3.4288854598999023,-9.999446868896484,-9.312383651733398,7.461673259735107,5.883498191833496,Yes,True
5.0,2.0,material-dynamics,2.0,material,1.0,Chao sees the denim.,Can Chao fold it?,Yes,-3.2054390907287598,-3.5876338481903076,-9.999446868896484,-9.312383651733398,6.794007778167725,5.724749803543091,Yes,True
6.0,2.0,material-dynamics,2.0,material,1.0,Chao sees the denim.,Can Chao pour it?,No,-3.0093977451324463,-3.2109034061431885,-9.999446868896484,-9.312383651733398,6.990049123764038,6.10148024559021,Yes,False
7.0,2.0,material-dynamics,2.0,material,2.0,Chao sees the water.,Can Chao fold it?,No,-3.3326661586761475,-3.654003858566284,-9.999446868896484,-9.312383651733398,6.666780710220337,5.658379793167114,Yes,False
8.0,2.0,material-dynamics,2.0,material,2.0,Chao sees the water.,Can Chao pour it?,Yes,-4.218360900878906,-4.928332328796387,-9.999446868896484,-9.312383651733398,5.781085968017578,4.384051322937012,Yes,True
10.0,3.0,material-dynamics,3.0,material,1.0,Chao sees something that is fabric.,Can Chao stir it?,No,-1.5292304754257202,-2.7128214836120605,-9.999446868896484,-9.312383651733398,8.470216393470764,6.599562168121338,Yes,False
12.0,3.0,material-dynamics,3.0,material,2.0,Chao sees something that is liquid.,Can Chao stir it?,Yes,-1.755427598953247,-2.8790502548217773,-9.999446868896484,-9.312383651733398,8.244019269943237,6.433333396911621,Yes,True
16.0,4.0,material-dynamics,4.0,material,2.0,Chao sees the water.,Can Chao stir it?,Yes,-3.1044580936431885,-3.92499041557312,-9.999446868896484,-9.312383651733398,6.894988775253296,5.387393236160278,Yes,True
20.0,5.0,material-dynamics,5.0,material,2.0,Chao sees something that is gas.,Can Chao stir it?,Yes,-1.9889522790908813,-2.9913854598999023,-9.999446868896484,-9.312383651733398,8.010494589805603,6.320998191833496,Yes,True
24.0,6.0,material-dynamics,6.0,material,2.0,Chao sees the oxygen.,Can Chao stir it?,Yes,-3.080019235610962,-2.8948535919189453,-9.999446868896484,-9.312383651733398,6.9194276332855225,6.417530059814453,Yes,True
25.0,7.0,material-dynamics,7.0,material,1.0,Chao sees something that is rigid.,Can it break?,Yes,-4.553885459899902,-3.6815714836120605,-9.999446868896484,-9.312383651733398,5.445561408996582,5.630812168121338,No,False
26.0,7.0,material-dynamics,7.0,material,1.0,Chao sees something that is rigid.,Can it ripple?,No,-4.712240695953369,-1.8327845335006714,-9.999446868896484,-9.312383651733398,5.287206172943115,7.479599118232727,No,True
27.0,7.0,material-dynamics,7.0,material,2.0,Chao sees something that is fabric.,Can it break?,No,-4.802743911743164,-5.0565714836120605,-9.999446868896484,-9.312383651733398,5.19670295715332,4.255812168121338,Yes,False
28.0,7.0,material-dynamics,7.0,material,2.0,Chao sees something that is fabric.,Can it ripple?,Yes,-3.6807847023010254,-3.4963998794555664,-9.999446868896484,-9.312383651733398,6.318662166595459,5.815983772277832,Yes,True
31.0,8.0,material-dynamics,8.0,material,2.0,Chao sees something that is liquid.,Can it break?,No,-3.223154306411743,-2.5400543212890625,-9.999446868896484,-9.312383651733398,6.776292562484741,6.772329330444336,Yes,False
32.0,8.0,material-dynamics,8.0,material,2.0,Chao sees something that is liquid.,Can it ripple?,Yes,-2.8844127655029297,-3.635932207107544,-9.999446868896484,-9.312383651733398,7.115034103393555,5.6764514446258545,Yes,True
33.0,9.0,material-dynamics,9.0,material,1.0,Chao sees something that is non-rigid.,Can it break?,Yes,-3.7419052124023438,-2.182879686355591,-9.999446868896484,-9.312383651733398,6.257541656494141,7.129503965377808,No,False
34.0,9.0,material-dynamics,9.0,material,1.0,Chao sees something that is non-rigid.,Can it ripple?,No,-3.494429588317871,-2.5591177940368652,-9.999446868896484,-9.312383651733398,6.505017280578613,6.753265857696533,No,True
37.0,10.0,material-dynamics,10.0,material,1.0,Chao sees the feather.,Can it break?,Yes,-3.982940435409546,-2.1163854598999023,-9.999446868896484,-9.312383651733398,6.0165064334869385,7.195998191833496,No,False
38.0,10.0,material-dynamics,10.0,material,1.0,Chao sees the feather.,Can it ripple?,No,-3.836822271347046,-2.7770423889160156,-9.999446868896484,-9.312383651733398,6.1626245975494385,6.535341262817383,No,True
40.0,10.0,material-dynamics,10.0,material,2.0,Chao sees the denim.,Can it ripple?,Yes,-3.5544052124023438,-3.5553531646728516,-9.999446868896484,-9.312383651733398,6.445041656494141,5.757030487060547,Yes,True
47.0,12.0,material-dynamics,12.0,material,2.0,Chao sees the water.,Can it break?,No,-3.993208646774292,-2.3244407176971436,-9.999446868896484,-9.312383651733398,6.006238222122192,6.987942934036255,No,True
48.0,12.0,material-dynamics,12.0,material,2.0,Chao sees the water.,Can it ripple?,Yes,-3.377105712890625,-2.6338043212890625,-9.999446868896484,-9.312383651733398,6.622341156005859,6.678579330444336,No,False
50.0,13.0,material-dynamics,13.0,material,1.0,Chao sees something that is fabric.,Can it disperse?,No,-4.057582378387451,-3.5600242614746094,-9.999446868896484,-9.312383651733398,5.941864490509033,5.752359390258789,Yes,False
52.0,13.0,material-dynamics,13.0,material,2.0,Chao sees something that is gas.,Can it disperse?,Yes,-2.8678531646728516,-3.5586681365966797,-9.999446868896484,-9.312383651733398,7.131593704223633,5.753715515136719,Yes,True
