question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
 What type of Buddhist organization is the Bodu Bala Sena?,(A) Activist and militant organization in Sri Lanka,(B) Ecumenical organization in India,(C) Modern organization in the United States,(D) Peacekeeping organization in Japan,A,D,False,20.0,0,-3.5624852180480957,-4.312472343444824,-3.3124687671661377,-1.0702847242355347,0.10276344418525696,-0.7239646996770586,-0.9895831048488617,0.2942815905525571,-3.6652486622333527,-3.5885076437677657,-2.322885662317276,-1.3645663147880918,D,D,False,False
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,(A) Brahminic orthodoxy,(B) Legalistic asceticism,(C) Bhakti devotionals,(D) Unorthodox practices,A,D,False,20.0,0,-4.218715667724609,-3.4686570167541504,-2.4686570167541504,-1.4765055179595947,-0.5534670054912567,0.11985062701361526,-0.1457713544368744,-0.11193920317150297,-3.6652486622333527,-3.5885076437677657,-2.322885662317276,-1.3645663147880918,D,B,False,False
Which mystic believed that evil was a distortion that reveals divine love more clearly?,(A) Julian of Norwich,(B) Catherine of Siena,(C) Teresa of Avila,(D) John of the Cross,A,D,False,20.0,0,-2.734358549118042,-2.48435115814209,-1.2421132326126099,-0.9921565055847168,0.9308901131153107,1.1041564856256758,1.0807724297046661,0.37240980920337496,-3.6652486622333527,-3.5885076437677657,-2.322885662317276,-1.3645663147880918,D,B,False,False
"According to Hindu tradition, which age are we in currently?",(A) Kali yuga,(B) Maha yuga,(C) Krita yuga,(D) Satya yuga,A,D,False,20.0,0,-2.812448501586914,-2.562459945678711,-2.8123602867126465,-1.3124339580535889,0.8528001606464386,1.0260476980890547,-0.4894746243953705,0.052132356734502894,-3.6652486622333527,-3.5885076437677657,-2.322885662317276,-1.3645663147880918,D,B,False,False
When was the current Dalai Lama born?,(A) 1935,(B) 2000,(C) 1965,(D) 1975,A,D,False,20.0,0,-2.703120231628418,-3.703113317489624,-2.2031147480010986,-1.960922360420227,0.9621284306049347,-0.11460567372185837,0.11977091431617737,-0.5963560456321353,-3.6652486622333527,-3.5885076437677657,-2.322885662317276,-1.3645663147880918,D,A,False,True
Which deity is the Roman counterpart to the Greek god Zeus?,(A) Jupiter,(B) Juno,(C) Dionysius,(D) Neptune,A,D,False,20.0,0,-3.421858549118042,-3.9218480587005615,-3.4218177795410156,-1.4296424388885498,0.24339011311531067,-0.33334041493279587,-1.0989321172237396,-0.06507612410045804,-3.6652486622333527,-3.5885076437677657,-2.322885662317276,-1.3645663147880918,D,A,False,True
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",(A) Khalsa,(B) Rahit,(C) Panj Kakke,(D) Shabad,A,D,False,20.0,0,-1.6874724626541138,-2.6874547004699707,-2.687403917312622,-1.437425136566162,1.977776199579239,0.901052943297795,-0.36451825499534607,-0.07285882177807035,-3.6652486622333527,-3.5885076437677657,-2.322885662317276,-1.3645663147880918,D,A,False,True
 Which of the following does NOT describe the Ka'ba?,(A) It was visited by Moses.,(B) It is a haram.,(C) It was built by Abraham.,(D) It is a square building.,A,D,False,20.0,1,-4.499978542327881,-3.984354019165039,-2.4843177795410156,-0.9843401908874512,-0.9287594854831696,-0.44504761695861816,-0.19259190559387207,0.4121715625127156,-3.5712190568447113,-3.539306402206421,-2.2917258739471436,-1.3965117534001668,D,D,False,False
 What was the most important female-centered festival in cities throughout Greece?,(A) Thesmophoria,(B) Oracle Days,(C) Isthmian Games,(D) Feast of Athrodite,A,D,False,20.0,1,-2.812478542327881,-3.812478542327881,-2.062441825866699,-1.5624545812606812,0.7587405145168304,-0.27317214012145996,0.22928404808044434,-0.1659428278605144,-3.5712190568447113,-3.539306402206421,-2.2917258739471436,-1.3965117534001668,D,A,False,True
" In addition to Jainism, which other tradition began as a world-renouncing movement?",(A) Buddhism,(B) Hinduism,(C) Judaism,(D) Islam,A,D,False,20.0,1,-3.5312418937683105,-3.031221628189087,-3.5312135219573975,-2.031221628189087,0.03997716307640076,0.508084774017334,-1.239487648010254,-0.6347098747889202,-3.5712190568447113,-3.539306402206421,-2.2917258739471436,-1.3965117534001668,D,B,False,False
