property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
allows movement,a finger,'',Does a finger allow movement?,Yes,random,20.0,0,-0.1267125904560089,-4.749684810638428,4.021872682091114,0.7280171512138276,-4.148585272547123,-5.477701961852255,Yes,True,True,True
basks in the sun,an iguana,'',Does an iguana bask in the sun?,Yes,random,20.0,3,-0.35233399271965027,-12.99976921081543,3.857892829871603,-7.626033836204927,-4.210226822591253,-5.3737353746105025,Yes,True,True,True
basks in the sun,a trolley,'',Does a trolley bask in the sun?,No,random,20.0,2,-9.43342113494873,-0.07989539206027985,-5.19064804235185,5.331822833532213,-4.24277309259688,-5.411718225592493,No,True,False,True
beats its chest,a butterfly,'',Does a butterfly beat its chest?,No,random,20.0,1,-10.868284225463867,-0.013160488568246365,-6.668422264939484,5.386665149540724,-4.199861960524383,-5.39982563810897,No,True,False,True
belongs to the onion family,a monkey,'',Does a monkey belong to the onion family?,No,random,20.0,4,-12.931190490722656,-0.023782622069120407,-8.698005756582798,5.348544352819486,-4.233184734139858,-5.372326974888606,No,True,False,True
bruises over time,gloves,'',Does gloves bruise over time?,No,random,20.0,3,-3.308159112930298,-0.1917913556098938,0.9020677096609555,5.181944019000609,-4.210226822591253,-5.3737353746105025,No,True,False,True
buries head in sand,an ostrich,'',Does an ostrich burie head in sand?,Yes,random,20.0,0,-11.741385459899902,-0.039051447063684464,-7.592800187352779,5.438650514788571,-4.148585272547123,-5.477701961852255,No,False,False,False
can absorb shocks,a lion,'',Can a lion absorb shocks?,No,random,20.0,3,-7.1190714836120605,-0.010220108553767204,-2.908844661020807,5.363515266056735,-4.210226822591253,-5.3737353746105025,No,True,False,True
can affect urine,hair,'',Can hair affect urine?,No,random,20.0,0,-2.7322237491607666,-0.10723413527011871,1.4163615233863567,5.370467826582137,-4.148585272547123,-5.477701961852255,No,True,False,True
can ambush its prey,a yacht,'',Can a yacht ambush its prey?,No,random,20.0,0,-9.746822357177734,-0.0032323659397661686,-5.598237084630611,5.474469595912489,-4.148585272547123,-5.477701961852255,No,True,False,True
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,20.0,1,-10.055784225463867,-0.03395560011267662,-5.855922264939484,5.365870037996293,-4.199861960524383,-5.39982563810897,No,True,False,True
can bark,an arrow,'',Can an arrow bark?,No,random,20.0,4,-12.24592113494873,-0.01462853979319334,-8.012736400808873,5.357698435095413,-4.233184734139858,-5.372326974888606,No,True,False,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,20.0,0,-0.2351737767457962,-10.812309265136719,3.913411495801327,-5.334607303284463,-4.148585272547123,-5.477701961852255,Yes,True,True,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,20.0,3,-0.25834041833877563,-6.437095642089844,3.9518864042524777,-1.0633602674793412,-4.210226822591253,-5.3737353746105025,Yes,False,True,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,20.0,3,-0.36569681763648987,-12.812041282653809,3.8445300049547635,-7.438305908043306,-4.210226822591253,-5.3737353746105025,Yes,True,True,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,20.0,0,-0.12201612442731857,-4.624783515930176,4.026569148119805,0.8529184459220795,-4.148585272547123,-5.477701961852255,Yes,False,True,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-3.3239824771881104,-0.08409614861011505,0.8758794833362726,5.315729489498855,-4.199861960524383,-5.39982563810897,No,True,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-8.80969524383545,-0.04969716817140579,-4.661109971288326,5.4280047936808495,-4.148585272547123,-5.477701961852255,No,True,False,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-0.21221886575222015,-1.967970371246338,3.998007956839033,3.4057650033641647,-4.210226822591253,-5.3737353746105025,Yes,False,True,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-7.872524261474609,-0.006166951265186071,-3.662297438883356,5.3675684233453165,-4.210226822591253,-5.3737353746105025,No,True,False,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-11.059117317199707,-0.02074802666902542,-6.816344224602827,5.390970198923467,-4.24277309259688,-5.411718225592493,No,True,False,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-0.058862458914518356,-4.062376499176025,4.183910633682362,1.3493417264164673,-4.24277309259688,-5.411718225592493,Yes,False,True,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-5.775503158569336,-0.03971105068922043,-1.5327300659724559,5.372007174903272,-4.24277309259688,-5.411718225592493,No,True,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-11.306190490722656,-0.01460970751941204,-7.095963668131403,5.3591256670910905,-4.210226822591253,-5.3737353746105025,No,True,False,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-4.029260158538818,-0.024531729519367218,0.180966664052435,5.349203645091135,-4.210226822591253,-5.3737353746105025,No,True,False,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,20.0,4,-0.16601741313934326,-10.874446868896484,4.067167321000515,-5.502119894007878,-4.233184734139858,-5.372326974888606,Yes,True,True,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,20.0,1,-0.13369813561439514,-4.1242899894714355,4.066163824909988,1.2755356486375344,-4.199861960524383,-5.39982563810897,Yes,True,True,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-6.996399879455566,-0.007570993155241013,-2.847814606908443,5.470130968697014,-4.148585272547123,-5.477701961852255,No,True,False,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-0.22867915034294128,-11.499796867370605,3.9711828101814417,-6.0999712292616355,-4.199861960524383,-5.39982563810897,Yes,True,True,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-0.03260605409741402,-5.406012058258057,4.210167038499466,0.005706167334436074,-4.24277309259688,-5.411718225592493,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-0.14403274655342102,-12.686911582946777,4.098740346043459,-7.275193357354285,-4.24277309259688,-5.411718225592493,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-1.2544037103652954,-0.38228896260261536,2.955823112225958,4.991446412007887,-4.210226822591253,-5.3737353746105025,No,True,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-0.39295071363449097,-1.3904308080673218,3.840234020505367,3.9818961668212847,-4.233184734139858,-5.372326974888606,Yes,False,False,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-2.465035915374756,-0.09201601892709732,1.7348260451496271,5.307809619181873,-4.199861960524383,-5.39982563810897,No,False,False,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-0.20912833511829376,-12.124290466308594,4.00109848747296,-6.750555091698091,-4.210226822591253,-5.3737353746105025,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-4.276483535766602,-0.04219915345311165,-0.07662157524221858,5.357626484655858,-4.199861960524383,-5.39982563810897,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-0.25629836320877075,-11.437143325805664,3.9864747293881093,-6.025425100213171,-4.24277309259688,-5.411718225592493,Yes,True,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-0.2963860034942627,-13.436911582946777,3.936798730645595,-8.064584608058171,-4.233184734139858,-5.372326974888606,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-2.042182207107544,-0.1687690168619156,2.191002527032314,5.203557958026691,-4.233184734139858,-5.372326974888606,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-0.20262113213539124,-8.187143325805664,4.007605690455862,-2.8134079511951615,-4.210226822591253,-5.3737353746105025,Yes,True,True,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-0.30157551169395447,-1.5545397996902466,3.847009760853169,3.9231621621620087,-4.148585272547123,-5.477701961852255,Yes,False,False,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-0.4746187627315521,-12.811833381652832,3.725243197792831,-7.412007743543862,-4.199861960524383,-5.39982563810897,Yes,True,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-0.04754669964313507,-9.312283515930176,4.101038572903988,-3.8345815540779205,-4.148585272547123,-5.477701961852255,Yes,True,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-3.836822271347046,-0.0923154205083847,0.3630396891773371,5.307510217600585,-4.199861960524383,-5.39982563810897,No,True,False,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.19379152357578278,-10.561643600463867,4.016435299015471,-5.187908225853365,-4.210226822591253,-5.3737353746105025,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-0.40016722679138184,-7.8434038162231445,3.8426058658054982,-2.431685590630652,-4.24277309259688,-5.411718225592493,Yes,False,True,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-0.08210604637861252,-11.312309265136719,4.151078687761245,-5.939982290248112,-4.233184734139858,-5.372326974888606,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-0.06402772665023804,-11.93722152709961,4.178745365946642,-6.525503301507117,-4.24277309259688,-5.411718225592493,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-7.151771545410156,-0.028083113953471184,-2.9185868112702984,5.344243860935135,-4.233184734139858,-5.372326974888606,No,True,False,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.05678538233041763,-13.68722152709961,4.143076578193965,-8.28739588899064,-4.199861960524383,-5.39982563810897,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-10.497815132141113,-0.023360852152109146,-6.255042039544233,5.388357373440384,-4.24277309259688,-5.411718225592493,No,True,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-12.434117317199707,-0.008725650608539581,-8.223890494608455,5.365009724001963,-4.210226822591253,-5.3737353746105025,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-0.1441960632801056,-13.74951171875,4.066030759311148,-8.375776344139497,-4.210226822591253,-5.3737353746105025,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-0.2621489465236664,-8.937095642089844,3.9377130140007166,-3.5372700039808738,-4.199861960524383,-5.39982563810897,Yes,False,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.28780677914619446,-13.186744689941406,3.9453779549936634,-7.8144177150528,-4.233184734139858,-5.372326974888606,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-0.09182138741016388,-13.686833381652832,4.1184054351810895,-8.31309800704233,-4.210226822591253,-5.3737353746105025,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-9.182879447937012,-0.0347374826669693,-4.983017487412629,5.365088155442001,-4.199861960524383,-5.39982563810897,No,True,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.2891860008239746,-7.968526363372803,3.9439987333158832,-2.5961993884841963,-4.233184734139858,-5.372326974888606,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-13.181190490722656,-0.002581851091235876,-8.938417398125775,5.409136374501257,-4.24277309259688,-5.411718225592493,No,True,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.5297476649284363,-10.749568939208984,3.6701142955959467,-5.349743301100014,-4.199861960524383,-5.39982563810897,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.13714894652366638,-12.687095642089844,4.062713014000717,-7.287270003980874,-4.199861960524383,-5.39982563810897,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-7.373588562011719,-0.0017725251382216811,-3.140403827871861,5.370554449750385,-4.233184734139858,-5.372326974888606,No,True,False,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-0.8612523674964905,-5.499595642089844,3.348974455094763,-0.1258602674793412,-4.210226822591253,-5.3737353746105025,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.12989412248134613,-14.061744689941406,4.112878970115534,-8.650026464348914,-4.24277309259688,-5.411718225592493,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.18794678151607513,-11.936833381652832,4.054826311080805,-6.525115156060339,-4.24277309259688,-5.411718225592493,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-8.367393493652344,-0.010137960314750671,-4.134208759512486,5.362189014573856,-4.233184734139858,-5.372326974888606,No,True,False,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-5.9315714836120605,-0.059873078018426895,-1.6983867494722027,5.3124538968701795,-4.233184734139858,-5.372326974888606,No,False,False,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.20587463676929474,-14.311980247497559,3.9427106357778285,-8.834278285645304,-4.148585272547123,-5.477701961852255,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.14479874074459076,-13.936980247497559,4.055063219779792,-8.537154609388589,-4.199861960524383,-5.39982563810897,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-10.682266235351562,-0.07010748237371445,-6.4824042748271795,5.3297181557352555,-4.199861960524383,-5.39982563810897,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-2.5904715061187744,-0.21759964525699615,1.619755316472479,5.156135729353506,-4.210226822591253,-5.3737353746105025,No,True,False,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-7.495921611785889,-0.01418461836874485,-3.3473363392387654,5.4635173434835105,-4.148585272547123,-5.477701961852255,No,True,False,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-0.5476405024528503,-9.311744689941406,3.6951325901440297,-3.9000264643489135,-4.24277309259688,-5.411718225592493,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.3147381544113159,-9.186980247497559,3.8338471181358074,-3.7092782856453033,-4.148585272547123,-5.477701961852255,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-0.15075083076953888,-6.281026363372803,4.0594759918217145,-0.9072909887623002,-4.210226822591253,-5.3737353746105025,Yes,False,True,False
