Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan friends?,Yes,-0.21863043308258057,-1.7421084642410278,-8.624954223632812,-7.093733787536621,8.406323790550232,5.351625323295593,Yes,True
2.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan strangers?,No,-4.218496799468994,-0.01893199048936367,-8.624954223632812,-7.093733787536621,4.406457424163818,7.074801797047257,No,True
3.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan friends?,No,-2.781075954437256,-0.06975340843200684,-8.624954223632812,-7.093733787536621,5.843878269195557,7.023980379104614,No,True
4.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan strangers?,Yes,-0.38656818866729736,-1.1561508178710938,-8.624954223632812,-7.093733787536621,8.238386034965515,5.937582969665527,Yes,True
5.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan friends?,Yes,-0.12342644482851028,-2.249925136566162,-8.624954223632812,-7.093733787536621,8.501527778804302,4.843808650970459,Yes,True
6.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan strangers?,No,-3.2654309272766113,-0.042153242975473404,-8.624954223632812,-7.093733787536621,5.359523296356201,7.051580544561148,No,True
8.0,2.0,social-relations,2.0,antonym,2.0,Chao is indifferent toward Yan.,Are Chao and Yan strangers?,Yes,-0.6443972587585449,-0.7538262605667114,-8.624954223632812,-7.093733787536621,7.980556964874268,6.33990752696991,Yes,True
9.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan friends?,Yes,-0.12392128258943558,-2.2343058586120605,-8.624954223632812,-7.093733787536621,8.501032941043377,4.8594279289245605,Yes,True
10.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan strangers?,No,-3.2498204708099365,-0.043867114931344986,-8.624954223632812,-7.093733787536621,5.375133752822876,7.049866672605276,No,True
13.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan friends?,Yes,-0.05776560679078102,-3.0155489444732666,-8.624954223632812,-7.093733787536621,8.567188616842031,4.0781848430633545,Yes,True
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,-4.062283515930176,-0.021280888468027115,-8.624954223632812,-7.093733787536621,4.562670707702637,7.072452899068594,No,True
16.0,4.0,social-relations,4.0,antonym,2.0,Chao is indifferent about spending time with Yan.,Are Chao and Yan strangers?,Yes,-0.6404916048049927,-0.7577321529388428,-8.624954223632812,-7.093733787536621,7.98446261882782,6.336001634597778,Yes,True
17.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's friend?,Yes,-0.37682950496673584,-1.203044056892395,-8.624954223632812,-7.093733787536621,8.248124718666077,5.890689730644226,Yes,True
18.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's enemy?,No,-3.3435866832733154,-0.039242152124643326,-8.624954223632812,-7.093733787536621,5.281367540359497,7.054491635411978,No,True
19.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's friend?,No,-4.281026363372803,-0.017480259761214256,-8.624954223632812,-7.093733787536621,4.34392786026001,7.076253527775407,No,True
20.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's enemy?,Yes,-0.17755652964115143,-1.8514419794082642,-8.624954223632812,-7.093733787536621,8.447397693991661,5.242291808128357,Yes,True
21.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's friend?,Yes,-0.13757789134979248,-2.09366774559021,-8.624954223632812,-7.093733787536621,8.48737633228302,5.000066041946411,Yes,True
