Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,0,-0.9765181541442871,-0.4765279293060303,-0.8838046193122864,-0.569241464138031,-0.09271353483200073,No,False
2.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,0,-0.6952768564224243,-0.6952847242355347,-0.6025633215904236,-0.7879982590675354,-0.09271353483200073,Yes,False
3.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,0,-0.6952768564224243,-0.6952768564224243,-0.6025633215904236,-0.787990391254425,-0.09271353483200073,Yes,False
4.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,0,-0.6952768564224243,-0.6952768564224243,-0.6025633215904236,-0.787990391254425,-0.09271353483200073,Yes,True
5.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,0,-0.9765055179595947,-0.4784810543060303,-0.883791983127594,-0.571194589138031,-0.09271353483200073,No,False
6.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,0,-0.6991597414016724,-0.6991908550262451,-0.6064462065696716,-0.7919043898582458,-0.09271353483200073,Yes,False
7.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,0,-0.6991597414016724,-0.6991829872131348,-0.6064462065696716,-0.7918965220451355,-0.09271353483200073,Yes,False
8.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,0,-0.6991597414016724,-0.699172854423523,-0.6064462065696716,-0.7918863892555237,-0.09271353483200073,Yes,True
10.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,0,-1.9140279293060303,-0.16306495666503906,-1.8213143944740295,-0.2557784914970398,-0.09271353483200073,No,True
12.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,0,-0.3925318717956543,-1.1405891180038452,-0.29981833696365356,-1.233302652835846,-0.09271353483200073,Yes,True
13.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,0,-0.48042428493499756,-0.980441689491272,-0.3877107501029968,-1.0731552243232727,-0.09271353483200073,Yes,True
15.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,0,-1.7030891180038452,-0.20407354831695557,-1.6103755831718445,-0.2967870831489563,-0.09271353483200073,No,True
17.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,0,-0.8319849967956543,-0.582003116607666,-0.7392714619636536,-0.6747166514396667,-0.09271353483200073,No,False
18.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,0,-0.7069717645645142,-0.7069952487945557,-0.6142582297325134,-0.7997087836265564,-0.09271353483200073,Yes,False
19.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,0,-0.7030657529830933,-0.7030788660049438,-0.6103522181510925,-0.7957924008369446,-0.09271353483200073,Yes,False
20.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,0,-0.699172854423523,-0.6991829872131348,-0.6064593195915222,-0.7918965220451355,-0.09271353483200073,Yes,True
21.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,0,-0.6991829872131348,-0.6991908550262451,-0.606469452381134,-0.7919043898582458,-0.09271353483200073,Yes,True
22.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,0,-0.8515181541442871,-0.6015355587005615,-0.7588046193122864,-0.6942490935325623,-0.09271353483200073,No,True
