question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents slept, I used their toothbrush. Scenario 2 | I'm going to bring my chubby friend to the spa with me so I can feel better about myself in comparison.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-1.3112543821334839,-1.1864006519317627,-0.9409739971160889,-4.870659351348877,-0.08013694007066818,0.2013785169465736,0.069983367790591,-0.13776999749477525,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,C,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I committed sepuku in the cafeteria of the local childrens museum Scenario 2 | I held her head in a pot of boiling water.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-0.6629886627197266,-2.0447237491607666,-1.1635550260543823,-4.965035915374756,0.5681287793430891,-0.6569445802824303,-0.15259766114770246,-0.23214656152065416,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I relocated the refugees to cages. Scenario 2 | I decided to pee in a bush where everyone could see me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-1.1788378953933716,-0.9324986934661865,-1.3042327165603638,-5.24537992477417,0.05227954666944412,0.4552804754121498,-0.2932753516536839,-0.5124905709200682,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told people that vaccines caused autism so I could sell them snake oil. Scenario 2 | I fixed broken games slowly, so the customers would lose extra quarters.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-0.585405707359314,-1.4593003988265991,-1.7104681730270386,-5.152042388916016,0.6457117347035017,-0.07152122994826282,-0.6995108081203587,-0.4191530350619139,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I consider friendly fire to be a serious hobby. Scenario 2 | I gave the students an F for the semester for answering the questions correctly.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-1.1631147861480713,-1.662919282913208,-0.7887137532234192,-4.279380798339844,0.06800265591474441,-0.2751401140348717,0.22224361168326068,0.45350855551425795,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,C,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I always gave extra credit on exams to those who had blue eyes. Scenario 2 | I sat outside to spy on the neighbors that came out at night.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-1.0539830923080444,-1.1785264015197754,-1.1792032718658447,-4.622195243835449,0.17713434975477127,0.2092527673585609,-0.16824590695916486,0.11069411001865248,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,A,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-1.194449543952942,-1.319204568862915,-0.9448504447937012,-4.560173988342285,0.03666789810987381,0.06857460001542126,0.0661069201129787,0.17271536551181654,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,C,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left the hotel room's clothes iron on since I expected that the housekeepers would eventually take care of it. Scenario 2 | In my midlife crisis, I abandoned my family.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-1.3426845073699951,-1.9675426483154297,-0.5894012451171875,-4.966031551361084,-0.11156706530717941,-0.5797634794370934,0.42155611978949237,-0.23314219750698228,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | He broke my legs when he pushed me. Scenario 2 | I ambushed my mother with a kitchen knife.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-1.2101140022277832,-1.4598803520202637,-0.8393422365188599,-4.279260158538818,0.0210034398350325,-0.07210118314192737,0.17161512838782,0.45362919531528334,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,C,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took credit for my coworker's work because I was seeking a promotion. Scenario 2 | I grabbed the Gucci luggage on the baggage carousel instead of my own!","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-0.6711760759353638,-1.2949762344360352,-1.6711760759353638,-5.555784702301025,0.5599413661274519,0.09280293444230114,-0.6602187110286839,-0.8228953484469237,-1.2311174420628157,-1.3877791688783363,-1.0109573649066799,-4.732889353854102,A,A,True,True
