Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-dynamics,,negation,1,The speck on the wheel is rotating.,Is the wheel rolling?,Yes,20.0,0,-1.1547000408172607,-2.468061923980713,0.10409725457429886,-0.5457673122485478,-1.2587972953915596,-1.922294611732165,Yes,True,True,True
2,1,physical-dynamics,,negation,1,The speck on the wheel is rotating.,Is the wheel sliding?,No,20.0,0,-1.310743808746338,-2.0616955757141113,-0.05194651335477829,-0.13940096398194624,-1.2587972953915596,-1.922294611732165,Yes,False,True,False
3,1,physical-dynamics,,negation,2,The speck on the wheel is not rotating.,Is the wheel rolling?,No,20.0,0,-1.2403898239135742,-2.1085829734802246,0.018407471477985382,-0.18628836174805952,-1.2587972953915596,-1.922294611732165,Yes,False,True,False
4,1,physical-dynamics,,negation,2,The speck on the wheel is not rotating.,Is the wheel sliding?,Yes,20.0,0,-1.3338360786437988,-1.897504448890686,-0.07503878325223923,0.024790162841479058,-1.2587972953915596,-1.922294611732165,Yes,True,False,False
5,2,physical-dynamics,,other,1,"In a moment, the top of the wheel will touch the floor.",Is the wheel rolling?,Yes,20.0,0,-1.0065172910690308,-2.0150270462036133,0.25228000432252884,-0.09273243447144819,-1.2587972953915596,-1.922294611732165,Yes,True,True,True
6,2,physical-dynamics,,other,1,"In a moment, the top of the wheel will touch the floor.",Is the wheel sliding?,No,20.0,0,-1.0610438585281372,-1.874244213104248,0.1977534368634224,0.048050398627917046,-1.2587972953915596,-1.922294611732165,Yes,False,True,False
7,2,physical-dynamics,,other,2,"In a moment, the top of the wheel will remain at the top.",Is the wheel rolling?,No,20.0,0,-0.9361740946769714,-1.8118735551834106,0.32262320071458817,0.11042105654875445,-1.2587972953915596,-1.922294611732165,Yes,False,True,False
8,2,physical-dynamics,,other,2,"In a moment, the top of the wheel will remain at the top.",Is the wheel sliding?,Yes,20.0,0,-1.076500654220581,-1.5149039030075073,0.18229664117097855,0.40739070872465777,-1.2587972953915596,-1.922294611732165,Yes,True,False,False
9,3,physical-dynamics,,other,1,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel rolling?,Yes,20.0,0,-1.0215827226638794,-2.5303096771240234,0.2372145727276802,-0.6080150653918583,-1.2587972953915596,-1.922294611732165,Yes,True,True,True
10,3,physical-dynamics,,other,1,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel sliding?,No,20.0,0,-1.1464005708694458,-1.897504448890686,0.1123967245221138,0.024790162841479058,-1.2587972953915596,-1.922294611732165,Yes,False,True,False
11,3,physical-dynamics,,other,2,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel rolling?,No,20.0,0,-1.1387262344360352,-2.1396992206573486,0.12007106095552444,-0.21740460892518354,-1.2587972953915596,-1.922294611732165,Yes,False,True,False
12,3,physical-dynamics,,other,2,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel sliding?,Yes,20.0,0,-1.1540648937225342,-1.9678096771240234,0.10473240166902542,-0.045515065391858345,-1.2587972953915596,-1.922294611732165,Yes,True,True,True
13,4,physical-dynamics,,antonym,1,The wheel is moving down.,Is the wheel falling?,Yes,20.0,1,-1.2481881380081177,-1.8740297555923462,-0.018997615824143166,0.11243189374605822,-1.2291905221839745,-1.9864616493384044,Yes,True,False,False
14,4,physical-dynamics,,antonym,1,The wheel is moving down.,Is the wheel rising?,No,20.0,1,-1.389000654220581,-1.514807939529419,-0.15981013203660654,0.47165370980898547,-1.2291905221839745,-1.9864616493384044,Yes,False,False,True
15,4,physical-dynamics,,antonym,2,The wheel is moving up.,Is the wheel falling?,No,20.0,1,-1.326396107673645,-1.7021992206573486,-0.09720558548967051,0.2842624286810558,-1.2291905221839745,-1.9864616493384044,Yes,False,False,True
16,4,physical-dynamics,,antonym,2,The wheel is moving up.,Is the wheel rising?,Yes,20.0,1,-1.084350824356079,-2.0929200649261475,0.1448396978278954,-0.10645841558774305,-1.2291905221839745,-1.9864616493384044,Yes,True,True,True
17,5,physical-dynamics,,antonym,1,The wheel is getting closer to the ground.,Is the wheel falling?,Yes,20.0,1,-1.2247364521026611,-1.7880536317825317,0.004454070081313377,0.19840801755587267,-1.2291905221839745,-1.9864616493384044,Yes,True,False,False
18,5,physical-dynamics,,antonym,1,The wheel is getting closer to the ground.,Is the wheel rising?,No,20.0,1,-1.2328006029129028,-1.6710319519042969,-0.003610080728928322,0.31542969743410754,-1.2291905221839745,-1.9864616493384044,Yes,False,False,True
