Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-interactions,1.0,antonym,1.0,Chao is making Yan's job easier.,Is Chao helping Yan?,Yes,-9.928804397583008,-12.1909761428833,-14.94671630859375,-11.690384864807129,5.017911911010742,-0.5005912780761719,Yes,True
2.0,1.0,social-interactions,1.0,antonym,1.0,Chao is making Yan's job easier.,Is Chao hindering Yan?,No,-14.054425239562988,-14.093618392944336,-14.94671630859375,-11.690384864807129,0.8922910690307617,-2.403233528137207,Yes,False
3.0,1.0,social-interactions,1.0,antonym,2.0,Chao is making Yan's job harder.,Is Chao helping Yan?,No,-12.4385986328125,-11.844490051269531,-14.94671630859375,-11.690384864807129,2.50811767578125,-0.15410518646240234,Yes,False
4.0,1.0,social-interactions,1.0,antonym,2.0,Chao is making Yan's job harder.,Is Chao hindering Yan?,Yes,-12.725647926330566,-14.368456840515137,-14.94671630859375,-11.690384864807129,2.2210683822631836,-2.678071975708008,Yes,True
5.0,2.0,social-interactions,2.0,antonym,1.0,Chao is assisting Yan.,Is Chao helping Yan?,Yes,-9.358213424682617,-12.495662689208984,-14.94671630859375,-11.690384864807129,5.588502883911133,-0.8052778244018555,Yes,True
6.0,2.0,social-interactions,2.0,antonym,1.0,Chao is assisting Yan.,Is Chao hindering Yan?,No,-14.431528091430664,-15.551258087158203,-14.94671630859375,-11.690384864807129,0.5151882171630859,-3.860873222351074,Yes,False
7.0,2.0,social-interactions,2.0,antonym,2.0,Chao is obstructing Yan.,Is Chao helping Yan?,No,-11.393393516540527,-12.16554069519043,-14.94671630859375,-11.690384864807129,3.5533227920532227,-0.4751558303833008,Yes,False
8.0,2.0,social-interactions,2.0,antonym,2.0,Chao is obstructing Yan.,Is Chao hindering Yan?,Yes,-10.466835021972656,-13.356193542480469,-14.94671630859375,-11.690384864807129,4.479881286621094,-1.6658086776733398,Yes,True
9.0,3.0,social-interactions,3.0,antonym,1.0,Chao is removing obstacles in the path of Yan.,Is Chao helping Yan?,Yes,-10.313013076782227,-12.786125183105469,-14.94671630859375,-11.690384864807129,4.633703231811523,-1.0957403182983398,Yes,True
10.0,3.0,social-interactions,3.0,antonym,1.0,Chao is removing obstacles in the path of Yan.,Is Chao hindering Yan?,No,-14.421239852905273,-15.27311897277832,-14.94671630859375,-11.690384864807129,0.5254764556884766,-3.5827341079711914,Yes,False
11.0,3.0,social-interactions,3.0,antonym,2.0,Chao is introducing obstacles in the path of Yan.,Is Chao helping Yan?,No,-10.71345043182373,-9.668730735778809,-14.94671630859375,-11.690384864807129,4.2332658767700195,2.0216541290283203,Yes,False
12.0,3.0,social-interactions,3.0,antonym,2.0,Chao is introducing obstacles in the path of Yan.,Is Chao hindering Yan?,Yes,-11.524003982543945,-12.597954750061035,-14.94671630859375,-11.690384864807129,3.4227123260498047,-0.9075698852539062,Yes,True
13.0,4.0,social-interactions,4.0,antonym,1.0,Chao and Yan are working with each other.,Is Chao cooperating with Yan?,Yes,-10.066864967346191,-12.909850120544434,-14.94671630859375,-11.690384864807129,4.879851341247559,-1.2194652557373047,Yes,True
14.0,4.0,social-interactions,4.0,antonym,1.0,Chao and Yan are working with each other.,Is Chao competing with Yan?,No,-10.455948829650879,-10.00236988067627,-14.94671630859375,-11.690384864807129,4.490767478942871,1.6880149841308594,Yes,False
15.0,4.0,social-interactions,4.0,antonym,2.0,Chao and Yan are working against each other.,Is Chao cooperating with Yan?,No,-12.144762992858887,-11.871109008789062,-14.94671630859375,-11.690384864807129,2.8019533157348633,-0.1807241439819336,Yes,False
