question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
An important source of information on the credit rating of retail businesses is,(A) the Retail Merchants Association,(B) the local chamber of commerce,"(C) Dun & Bradstreet, Inc.",(D) the United States Retail Credit Association,C,-8.56222152709961,-7.124029636383057,-2.1712582111358643,-7.498071193695068,C,True
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",(A) Conferencing,(B) Discipline-based inquiry,(C) Self-Regulated Strategy Development,(D) Introduction-Body-Conclusion strategy,B,-9.810688018798828,-8.18342113494873,-6.1529717445373535,-7.997815132141113,C,False
Paper will burn at approximately what temperature in Fahrenheit?,(A) 986 degrees,(B) 2125 degrees,(C) 3985 degrees,(D) 451 degrees,D,-5.406105995178223,-3.0307466983795166,-2.6560122966766357,-3.905963182449341,C,False
The Apple iMac computer is available in all of the following colors except which?,(A) Tangerine,(B) Strawberry,(C) Kiwi,(D) Grape,C,-7.031137466430664,-4.780962944030762,-3.1404640674591064,-4.031053066253662,C,True
What were the first names of the early American explorers Lewisand Clark?,(A) Morgan and Mason,(B) Meriwether and William,(C) Cabot and Joseph,(D) Meredith and George,B,-10.810900688171387,-4.775850296020508,-10.123297691345215,-11.18366813659668,B,True
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",(A) Direct instruction,(B) Literature circle,(C) Guided reading,(D) Read-aloud,C,-10.686400413513184,-8.684514999389648,-4.932582378387451,-11.05986499786377,C,True
What is varicella?,(A) a fancy pasta,(B) a type of opera,(C) the chicken pox virus,(D) ancient Roman poetry,C,-10.249664306640625,-8.999088287353516,-1.0776593685150146,-10.311833381652832,C,True
Which of the following materials has a resistance that is LEAST affected by temperature changes?,(A) Copper,(B) Carbon,(C) Germanium,(D) Silicon,A,-8.999664306640625,-6.967809677124023,-4.843381404876709,-4.093332767486572,D,False
A second-year college student is usually called a what?,(A) sophomore,(B) senior,(C) freshman,(D) junior,A,-5.530980587005615,-8.623188018798828,-10.374088287353516,-13.496822357177734,A,True
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,(A) Jude Law,(B) Matt Damon,(C) Dustin Hoffman,(D) Ben Affleck,B,-9.499568939208984,-7.810688018798828,-4.937095642089844,-4.936173915863037,D,False
A hard-edge painting is most likely to be characterized by,"(A) an even, solid paint application",(B) blurry color mixed on the painting's surface,(C) scratchy brush marks clearly separated,(D) translucent multiple layers of paint,A,-7.437283515930176,-6.686088562011719,-4.624411582946777,-5.498967170715332,C,False
Who was president of the United States when Bill Clinton was born?,(A) Herbert Hoover,(B) Harry S Truman,(C) Franklin Roosevelt,(D) Dwight Eisenhower,B,-9.68722152709961,-5.405832767486572,-2.281026601791382,-6.281064987182617,C,False
Which of the following lists includes minerals only?,"(A) Granite, gabbro, diorite, quartz, feldspar","(B) Gold, quartz, topaz, diamond, corundum","(C) Gneiss, schist, phyllite, chlorite, mica","(D) Coal, chert, limestone, dolomite, halite",B,-5.436643600463867,-8.122014999389648,-9.43486499786377,-11.12092113494873,A,False
Which of the following is a likely outcome of the development and use of genetically modified plants?,(A) Reduced cost of plant seeds,(B) New plant varieties being patented,(C) Increased genetic diversity within a planted field,(D) Less oversight and fewer regulations than for unmodified crops,B,-8.499619483947754,-6.248588562011719,-3.124333143234253,-5.4992899894714355,C,False
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",(A) Plot sequence,(B) Point of view,(C) Character development,(D) Setting,A,-6.9682464599609375,-5.466760158538818,-5.217615604400635,-6.59220027923584,C,False
"Which movie popularized the phrase ""You talkin' to me?""",(A) Ghost Busters,(B) Taxi Driver,(C) Joker,(D) Groundhog Day,B,-8.062254905700684,-4.28004264831543,-10.24951171875,-9.811833381652832,B,True
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"(A) A grayish, milky fluid",(B) Excessive fluid use,(C) Excessive thinning of the fluid,(D) A noisy relief valve,A,-4.780980587005615,-6.53036642074585,-7.03071403503418,-6.718142509460449,A,True
What animal represents the year 2000 on the Chinese calendar?,(A) dragon,(B) rabbit,(C) tiger,(D) monkey,A,-6.968630313873291,-5.468305587768555,-7.093553066253662,-7.5932464599609375,B,False
Which of the following is part of a farm combine?,(A) Beater,(B) Conditioner,(C) Seed plate,(D) Furrow opener,A,-7.6559247970581055,-4.842464923858643,-5.4059038162231445,-5.09286642074585,B,False
According to legend in what country are you most likely to meet a leprechaun?,(A) Ireland,(B) Poland,(C) Greenland,(D) Scotland,A,-5.9057769775390625,-8.436400413513184,-10.499088287353516,-9.559514999389648,A,True
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,(A) Formation of ice from water,(B) Formation of a cloud from water vapor,(C) Runoff along the land surface,(D) Evaporation from the ocean surface,D,-7.437254428863525,-4.061400890350342,-4.437095642089844,-3.67091965675354,D,True
What French city is home to a famous international film festival each spring?,(A) Cannes,(B) Marseille,(C) Dijon,(D) Lyon,A,-4.531105995178223,-7.218462944030762,-4.780980587005615,-10.561744689941406,A,True
What do you call three consecutive strikes in bowling?,(A) yahtzee,(B) mulligan,(C) turkey,(D) ace,C,-7.312296390533447,-5.373754501342773,-6.312254428863525,-2.6400973796844482,D,False
Which of the boys on the TV show 'My Three Sons' is adopted?,(A) Mike,(B) Ernie,(C) Chip,(D) Robbie,B,-7.749722003936768,-6.249446868896484,-3.327824354171753,-4.936980724334717,C,False
Which of these horror films spawned the most sequels?,(A) Scream',(B) Jaws',(C) Halloween',(D) Friday the 13th',D,-7.624684810638428,-4.624332904815674,-3.6087582111358643,-4.124411582946777,C,False
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,(A) Miss Jackie,(B) Elizabeth Sanford,(C) Geraldine Jones,(D) Gladys Knight,C,-8.999738693237305,-5.718381404876709,-2.718463182449341,-10.249446868896484,C,True
What kind of animal is a peregrine?,(A) moose,(B) cat,(C) bird,(D) fish,C,-9.812331199645996,-8.061873435974121,-2.312164545059204,-10.62451171875,C,True
What part of the human body does a gastroenterologist examine?,(A) Brain,(B) Skeleton,(C) Stomach,(D) Nose,C,-10.499738693237305,-8.311980247497559,-1.74191153049469,-9.874704360961914,C,True
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,(A) Blue,(B) Green,(C) Red,(D) Black,D,-8.562095642089844,-6.278356075286865,-7.467809677124023,-8.560900688171387,B,False
Meat should be kept frozen at what temperature in degrees Fahrenheit?,(A) 0 degrees or below,(B) between 10 and 20 degrees,(C) between 20 and 30 degrees,(D) just below 32 degrees,A,-5.999851226806641,-4.624569416046143,-2.8747386932373047,-2.999664545059204,C,False
What kind of animal is cartoon character Tennessee Tuxedo?,(A) cat,(B) skunk,(C) walrus,(D) penguin,D,-7.999820709228516,-5.124088764190674,-4.249820709228516,-4.374664783477783,C,False
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,(A) Calvin Coolidge,(B) Harry Truman,(C) Herbert Hoover,(D) Richard Nixon,C,-8.99976921081543,-5.311744213104248,-6.187203884124756,-4.437283515930176,D,False
What is the heaviest confirmed noble gas?,(A) Xenon,(B) Argon,(C) Radon,(D) Krypton,C,-7.28112268447876,-5.343305587768555,-5.3434038162231445,-6.9684247970581055,B,False
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,(A) 1 mol,(B) 2 mol,(C) 3 mol,(D) 6 mol,D,-7.874541759490967,-5.374029636383057,-1.1786627769470215,-6.687069416046143,C,False
Who led the 1831 slave insurrection in SouthamptonVirginia?,(A) John Brown,(B) Dred Scott,(C) Nat Turner,(D) Harriet Tubman,C,-10.123297691345215,-9.494766235351562,-2.3093223571777344,-10.43366813659668,C,True
For what purpose would you use an awl?,(A) to shoot ducks,(B) to polish floors,(C) to make holes,(D) to weigh fruit,C,-8.937309265136719,-5.4684247970581055,-1.4841333627700806,-9.374619483947754,C,True
Which of these bones is located in the wrist?,(A) Patella,(B) Humerus,(C) Carpals,(D) Coccyx,C,-9.312254905700684,-6.8742899894714355,-2.7340447902679443,-5.937238693237305,C,True
What do you call a young cow?,(A) mare,(B) lamb,(C) kid,(D) calf,D,-10.124446868896484,-7.748188018798828,-3.546131134033203,-9.935446739196777,C,False
Which of these is an Italian Design firm?,(A) Escada,(B) Fendi,(C) Ghost,(D) Mainbocher,B,-10.56222152709961,-3.5460829734802246,-9.624664306640625,-7.187320709228516,B,True
Operant conditioning would be most useful for,(A) determining whether a toddler is securely attached,(B) increasing on-task behavior in the classroom,(C) measuring a dependent variable,(D) preventing anterograde amnesia,B,-7.406137466430664,-3.2963945865631104,-5.031075954437256,-4.906086444854736,B,True
Which of these countries was not a member of the Axis alliance during World War II?,(A) Germany,(B) Italy,(C) Spain,(D) Japan,C,-9.874796867370605,-6.655858039855957,-4.281064987182617,-4.90594482421875,C,True
