question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
" This is where the manufacturing, purchasing, and consumption can occur at differing points in time.",(A) Time utility.,(B) Ownership utility.,(C) Accessibility.,(D) Information utility.,A,C,False,20.0,0,-3.350893497467041,-3.7199902534484863,-3.223830461502075,-3.350893497467041,0.0451351638996238,0.0798852389509026,0.3272666226733816,0.3182301783200465,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,C,C,False,False
Which of the following is the most appropriate pricing strategy to use when introducing a new and unique product to the market?,(A) Price skimming,(B) Promotional pricing,(C) Psychological pricing,(D) Penetration pricing,A,A,True,20.0,0,-2.663867712020874,-3.9115703105926514,-3.8319668769836426,-3.9993371963500977,0.7321609493457908,-0.11169481819326244,-0.2808697928081858,-0.3302135205630101,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,A,A,True,True
 Providing free samples of perfumes (scent) in magazines is an example of which of the following?,(A) Classical conditioning.,(B) Operant conditioning.,(C) Social learning.,(D) Behavioural learning.,A,C,False,20.0,0,-3.5232744216918945,-3.9321441650390625,-3.4434239864349365,-3.913867712020874,-0.12724576032522972,-0.13226867263967357,0.10767309774052025,-0.2447440362337865,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,C,C,False,False
"This form of marketing communications tool is referred to as 'a paid, mediated form of communication from an identifiable source, designed to persuade the receiver to take some action, now or in the future'. This is referred to as:",(A) Advertising.,(B) Personal selling.,(C) Public relations.,(D) Publicity.,A,A,True,20.0,0,-3.2549498081207275,-3.527914524078369,-3.471132755279541,-3.467376947402954,0.14107885324593727,0.2719609683210198,0.07996432889591576,0.20174672838413343,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,A,B,True,False
 Which of the following is not a useful base for segmenting organizational characteristics?,(A) By turnover.,(B) By geographical location.,(C) By organizational size.,(D) By industry type.,A,D,False,20.0,0,-3.7570438385009766,-3.855036735534668,-3.431941270828247,-3.1850411891937256,-0.36101517713431175,-0.05516124313527904,0.1191558133472097,0.48408248659336195,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,D,D,False,False
" Before beginning the market segmentation process, a firm should:",(A) Identify bases for segmenting markets.,(B) Forecast total market potential.,(C) Forecast market share.,(D) Select target market segments.,A,A,True,20.0,0,-2.8556907176971436,-3.470249652862549,-3.4058609008789062,-3.3433609008789062,0.5403379436695213,0.3296258395368401,0.14523618329655053,0.3257627749081813,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,A,A,True,True
 A database of information that is maintained by human editors and lists websites by category and subcategory with categorization is known as:,(A) A search directory.,(B) Automated voice response (AVR).,(C) Apps.,(D) SEO.,A,A,True,20.0,0,-2.4667913913726807,-3.9425361156463623,-3.8800361156463623,-3.6642425060272217,0.9292372699939841,-0.14266062324697337,-0.32893903147090553,0.0048811697598658554,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,A,A,True,True
"Where the winning bidder obtains an unprofitable contract that he/she is duty bound to deliver because their bid price was set so low, this is known as:",(A) Winner's curse.,(B) Winner's price.,(C) Winner's reward.,(D) Loss-leader pricing.,A,A,True,20.0,0,-3.1780056953430176,-3.4788506031036377,-3.5045440196990967,-3.6995959281921387,0.21802296602364724,0.32102488929575124,0.046553064476360095,-0.030472252405051137,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,A,B,True,False
 The train operator understands customer desire for a comfortable seat but fails to specify how many should be provided relative to the anticipated number of travellers on each route. This is an example of:,(A) GAP 2-the gap between management perception and service-quality specification.,(B) GAP1-the gap between the customer's expectations and management perception.,(C) GAP 3-the gap between service-quality specifications and service delivery.,(D) GAP 4-the gap between service delivery and external communications.,A,D,False,20.0,0,-3.0027151107788086,-3.062513589859009,-3.085195541381836,-2.7169580459594727,0.3933135505878562,0.7373619025403801,0.46590154279362084,0.9521656298276149,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,D,D,False,False
" This is where intermediaries are given exclusive rights to market the good or service within a defined 'territory', thus using a very limited number of intermediaries:",(A) Exclusive.,(B) Intensive.,(C) Selective.,(D) Direct.,A,A,True,20.0,0,-3.1788854598999023,-3.420440435409546,-3.4233365058898926,-3.4271180629730225,0.21714320146676247,0.37943505698984303,0.1277605782855642,0.24200561281406507,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,A,B,True,False
" Which of the following is a stage in the new product development process, undertaken when a new product is tested with a sample of customers, or is launched in a specified geographical area, to judge customers' reactions prior to a national launch?",(A) Test marketing.,(B) Focused marketing.,(C) Live marketing.,(D) Generic marketing.,A,A,True,20.0,0,-3.0985605716705322,-3.4428203105926514,-3.1610605716705322,-3.6497933864593506,0.2974680896961326,0.35705518180673756,0.39003651250492455,0.01933028932773695,-3.396028661366665,-3.799875492399389,-3.5510970841754568,-3.6691236757870875,A,C,True,False
___________ is based on the idea that customer expectations of the service they will receive shape their perception of the actual service encounter.,(A) Service quality.,(B) Service action.,(C) Service recovery.,(D) Service satisfaction.,A,C,False,20.0,1,-2.894500970840454,-3.1800637245178223,-2.6358585357666016,-2.9416794776916504,0.46181957559152087,0.5667963082140144,0.8920467152740015,0.6895015384211685,-3.356320546431975,-3.7468600327318367,-3.527905251040603,-3.631181016112819,C,C,False,False
" According to Maslow's Hierarchy of Needs theory, the need for fulfilment, for realizing one's own potential, and for fully using one's talents and capabilities are examples of __________ needs.",(A) Self-actualization.,(B) Physiological.,(C) Social.,(D) Esteem.,A,D,False,20.0,1,-3.8730719089508057,-4.06173849105835,-4.042905330657959,-3.7650601863861084,-0.5167513625188307,-0.31487845832651296,-0.5150000796173559,-0.13387917027328955,-3.356320546431975,-3.7468600327318367,-3.527905251040603,-3.631181016112819,D,D,False,False
 _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other.,(A) The realm of understanding.,(B) Personal selling.,(C) Noise.,(D) Feedback.,A,A,True,20.0,1,-3.5430715084075928,-3.9063498973846436,-3.6370959281921387,-3.7601006031036377,-0.1867509619756178,-0.1594898646528069,-0.10919067715153563,-0.12891958699081885,-3.356320546431975,-3.7468600327318367,-3.527905251040603,-3.631181016112819,A,C,True,False
