Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,quantitative-properties,,antonym,1,There are fewer keychains than staplers.,Are there more staplers than keychains?,Yes,20.0,0,-7.621822357177734,-14.99951171875,1.2683602328653691,-5.915667517317665,-8.890182590043104,-9.083844201432335,Yes,True,True,True
2,1,quantitative-properties,,antonym,1,There are fewer keychains than staplers.,Are there fewer staplers than keychains?,No,20.0,0,-11.811833381652832,-6.374941825866699,-2.9216507916097285,2.7089023755656356,-8.890182590043104,-9.083844201432335,No,True,False,True
3,1,quantitative-properties,,antonym,2,There are more keychains than staplers.,Are there more staplers than keychains?,No,20.0,0,-13.497815132141113,-8.749738693237305,-4.60763254209801,0.33410550819503015,-8.890182590043104,-9.083844201432335,No,True,False,True
4,1,quantitative-properties,,antonym,2,There are more keychains than staplers.,Are there fewer staplers than keychains?,Yes,20.0,0,-8.49752426147461,-12.812185287475586,0.39265832856849414,-3.728341086043251,-8.890182590043104,-9.083844201432335,Yes,True,True,True
5,2,quantitative-properties,,antonym,1,There are many staplers relative to keychains.,Are there more staplers than keychains?,Yes,20.0,0,-10.554893493652344,-9.873674392700195,-1.6647109036092402,-0.7898301912678605,-8.890182590043104,-9.083844201432335,No,False,False,False
6,2,quantitative-properties,,antonym,1,There are many staplers relative to keychains.,Are there fewer staplers than keychains?,No,20.0,0,-8.68366813659668,-12.936400413513184,0.20651445344642383,-3.8525562120808488,-8.890182590043104,-9.083844201432335,Yes,False,True,False
7,2,quantitative-properties,,antonym,2,There are few staplers relative to keychains.,Are there more staplers than keychains?,No,20.0,0,-10.12252426147461,-6.124722003936768,-1.2323416714315059,2.9591221974955673,-8.890182590043104,-9.083844201432335,No,True,False,True
8,2,quantitative-properties,,antonym,2,There are few staplers relative to keychains.,Are there fewer staplers than keychains?,Yes,20.0,0,-5.528169631958008,-10.312185287475586,3.3620129580850957,-1.228341086043251,-8.890182590043104,-9.083844201432335,Yes,True,True,True
12,2,quantitative-properties,,variable swap,2,There are many keychains relative to staplers.,Are there fewer staplers than keychains?,Yes,20.0,0,-11.367393493652344,-11.37349796295166,-2.4772109036092402,-2.2896537615193253,-8.890182590043104,-9.083844201432335,Yes,True,False,False
13,2,quantitative-properties,,variable swap,1,There are few keychains relative to staplers.,Are there more staplers than keychains?,Yes,20.0,0,-10.183158874511719,-13.62451171875,-1.2929762844686152,-4.540667517317665,-8.890182590043104,-9.083844201432335,Yes,True,True,True
14,2,quantitative-properties,,variable swap,1,There are few keychains relative to staplers.,Are there fewer staplers than keychains?,No,20.0,0,-12.927118301391602,-10.686254501342773,-4.036935711348498,-1.6024102999104386,-8.890182590043104,-9.083844201432335,No,True,False,True
17,3,quantitative-properties,,antonym,1,Staplers are added to the truck that initially contained the same number of staplers and keychains.,Are there more staplers than keychains?,Yes,20.0,0,-10.409526824951172,-7.434695243835449,-1.5193442349080684,1.6491489575968856,-8.890182590043104,-9.083844201432335,No,False,False,False
19,3,quantitative-properties,,antonym,2,Staplers are removed from the truck that initially contained the same number of staplers and keychains.,Are there more staplers than keychains?,No,20.0,0,-10.78274917602539,-6.7479472160339355,-1.892566585982287,2.3358969853983993,-8.890182590043104,-9.083844201432335,No,True,False,True
20,3,quantitative-properties,,antonym,2,Staplers are removed from the truck that initially contained the same number of staplers and keychains.,Are there fewer staplers than keychains?,Yes,20.0,0,-10.286199569702148,-7.1854472160339355,-1.396016979659045,1.8983969853983993,-8.890182590043104,-9.083844201432335,No,False,False,False
21,4,quantitative-properties,,antonym,1,Yan has two fewer staplers compared to Chao.,Does Chao have more staplers than Yan?,Yes,20.0,0,-1.908787727355957,-11.561088562011719,6.9813948626871465,-2.477244360579384,-8.890182590043104,-9.083844201432335,Yes,True,True,True
22,4,quantitative-properties,,antonym,1,Yan has two fewer staplers compared to Chao.,Does Chao have fewer staplers than Yan?,No,20.0,0,-7.554405212402344,-3.874373435974121,1.3357773776407598,5.209470765458214,-8.890182590043104,-9.083844201432335,No,True,False,True
23,4,quantitative-properties,,antonym,2,Yan has two additional staplers compared to Chao.,Does Chao have more staplers than Yan?,No,20.0,0,-9.483965873718262,-2.2322237491607666,-0.5937832836751582,6.851620452271568,-8.890182590043104,-9.083844201432335,No,True,False,True
24,4,quantitative-properties,,antonym,2,Yan has two additional staplers compared to Chao.,Does Chao have fewer staplers than Yan?,Yes,20.0,0,-1.9705874919891357,-10.060446739196777,6.919595098053968,-0.9766025377644425,-8.890182590043104,-9.083844201432335,Yes,True,True,True
25,5,quantitative-properties,,antonym,1,The truck full of staplers that belongs to Chao is bigger than that of Yan.,Does Chao have more staplers than Yan?,Yes,20.0,0,-11.670440673828125,-12.249664306640625,-2.7802580837850215,-3.16582010520829,-8.890182590043104,-9.083844201432335,Yes,True,True,True
26,5,quantitative-properties,,antonym,1,The truck full of staplers that belongs to Chao is bigger than that of Yan.,Does Chao have fewer staplers than Yan?,No,20.0,0,-13.97945785522461,-8.874373435974121,-5.089275265181506,0.20947076545821375,-8.890182590043104,-9.083844201432335,No,True,False,True
27,5,quantitative-properties,,antonym,2,The truck full of staplers that belongs to Chao is smaller than that of Yan.,Does Chao have more staplers than Yan?,No,20.0,0,-13.351754188537598,-8.311911582946777,-4.461571598494494,0.7719326184855575,-8.890182590043104,-9.083844201432335,No,True,False,True
28,5,quantitative-properties,,antonym,2,The truck full of staplers that belongs to Chao is smaller than that of Yan.,Does Chao have fewer staplers than Yan?,Yes,20.0,0,-11.670440673828125,-11.374664306640625,-2.7802580837850215,-2.29082010520829,-8.890182590043104,-9.083844201432335,No,False,False,False
29,6,quantitative-properties,,antonym,1,There are two fewer staplers in the zoo than in the shop.,Are there more staplers in the shop than in the zoo?,Yes,20.0,0,-1.9908325672149658,-8.30969524383545,6.899350022828138,0.7741489575968856,-8.890182590043104,-9.083844201432335,Yes,True,True,True
30,6,quantitative-properties,,antonym,1,There are two fewer staplers in the zoo than in the shop.,Are there fewer staplers in the shop than in the zoo?,No,20.0,0,-4.900503158569336,-1.6706486940383911,3.9896794314737676,7.413195507393944,-8.890182590043104,-9.083844201432335,No,True,False,True
31,6,quantitative-properties,,antonym,2,There are nine more staplers in the zoo than in the shop.,Are there more staplers in the shop than in the zoo?,No,20.0,0,-7.081623077392578,-1.3333228826522827,1.8085595126505254,7.750521318780052,-8.890182590043104,-9.083844201432335,No,True,False,True
32,6,quantitative-properties,,antonym,2,There are nine more staplers in the zoo than in the shop.,Are there fewer staplers in the shop than in the zoo?,Yes,20.0,0,-2.4294052124023438,-9.685173988342285,6.46077737764076,-0.6013297869099503,-8.890182590043104,-9.083844201432335,Yes,True,True,True
33,7,quantitative-properties,,number,1,Chao has three staplers and three keychains.,Is the number of staplers and keychains the same?,Yes,20.0,0,-0.8687769770622253,-7.374684810638428,8.021405612980878,1.709159390793907,-8.890182590043104,-9.083844201432335,Yes,True,True,True
34,7,quantitative-properties,,number,1,Chao has three staplers and three keychains.,Is the number of staplers and keychains different?,No,20.0,0,-3.9043805599212646,-5.906086444854736,4.985802030121839,3.1777577565775985,-8.890182590043104,-9.083844201432335,Yes,False,True,False
35,7,quantitative-properties,,number,2,Chao has three staplers and five keychains.,Is the number of staplers and keychains the same?,No,20.0,1,-5.973699569702148,-0.366491436958313,3.280904598258159,9.344925096741429,-9.254604167960307,-9.711416533699742,No,True,False,True
36,7,quantitative-properties,,number,2,Chao has three staplers and five keychains.,Is the number of staplers and keychains different?,Yes,20.0,1,-3.060997724533081,-7.437368869781494,6.193606443427226,2.274047663918248,-9.254604167960307,-9.711416533699742,Yes,True,True,True
37,8,quantitative-properties,,antonym,1,The cooler has an equal number of staplers compared to keychains.,Is the number of staplers and keychains the same?,Yes,20.0,1,-3.903531312942505,-10.811643600463867,5.351072855017803,-1.1002270667641252,-9.254604167960307,-9.711416533699742,Yes,True,True,True
39,8,quantitative-properties,,antonym,2,The cooler has a greater number of staplers compared to keychains.,Is the number of staplers and keychains the same?,No,20.0,1,-14.367393493652344,-3.780561923980713,-5.112789325692036,5.930854609719029,-9.254604167960307,-9.711416533699742,No,True,False,True
40,8,quantitative-properties,,antonym,2,The cooler has a greater number of staplers compared to keychains.,Is the number of staplers and keychains different?,Yes,20.0,1,-6.37116813659668,-14.562143325805664,2.883436031363628,-4.850726792105922,-9.254604167960307,-9.711416533699742,Yes,True,True,True
41,9,quantitative-properties,,other,1,There are three staplers. All staplers are paired with keychains.,Is the number of staplers and keychains the same?,Yes,20.0,1,-1.7800426483154297,-3.6561570167541504,7.474561519644878,6.055259516945592,-9.254604167960307,-9.711416533699742,Yes,True,True,True
42,9,quantitative-properties,,other,1,There are three staplers. All staplers are paired with keychains.,Is the number of staplers and keychains different?,No,20.0,1,-5.717919826507568,-3.2186625003814697,3.536684341452739,6.492754033318272,-9.254604167960307,-9.711416533699742,No,True,False,True
43,9,quantitative-properties,,other,2,There are three staplers. Most staplers are paired with keychains.,Is the number of staplers and keychains the same?,No,20.0,1,-5.651176929473877,-3.1559040546417236,3.6034272384864305,6.555512479058018,-9.254604167960307,-9.711416533699742,No,True,False,True
44,9,quantitative-properties,,other,2,There are three staplers. Most staplers are paired with keychains.,Is the number of staplers and keychains different?,Yes,20.0,1,-4.77970027923584,-4.906150817871094,4.474903888724468,4.805265715828648,-9.254604167960307,-9.711416533699742,Yes,True,False,False
45,10,quantitative-properties,,number,1,There are five staplers. Chao has zero staplers.,Does Chao have none of the staplers?,Yes,20.0,1,-1.8968995809555054,-7.906105995178223,7.357704587004802,1.8053105385215193,-9.254604167960307,-9.711416533699742,Yes,True,True,True
