question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents slept, I used their toothbrush. Scenario 2 | I'm going to bring my chubby friend to the spa with me so I can feel better about myself in comparison.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-13.37451171875,-12.93486499786377,-16.120922088623047,-15.68258285522461,-0.315645817690676,-0.26406122753455286,-2.4443656018694995,-0.958274054077437,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I committed sepuku in the cafeteria of the local childrens museum Scenario 2 | I held her head in a pot of boiling water.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-13.744071006774902,-14.683158874511719,-10.929893493652344,-15.98583698272705,-0.6852051057155784,-2.012355104182502,2.7466629931012037,-1.2615281815798784,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I relocated the refugees to cages. Scenario 2 | I decided to pee in a bush where everyone could see me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-13.122815132141113,-12.120379447937012,-16.612489700317383,-15.73895263671875,-0.06394923108178929,0.550424322392205,-2.9359332135638354,-1.0146438355715777,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told people that vaccines caused autism so I could sell them snake oil. Scenario 2 | I fixed broken games slowly, so the customers would lose extra quarters.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-13.124195098876953,-10.87252426147461,-16.244766235351562,-15.494766235351562,-0.06532919781762914,1.7982795088546073,-2.568209748598015,-0.7704574342043902,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I consider friendly fire to be a serious hobby. Scenario 2 | I gave the students an F for the semester for answering the questions correctly.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-13.98583698272705,-13.723699569702148,-14.641790390014648,-15.695117950439453,-0.9269710816677268,-1.0528957993729318,-0.965233903261101,-0.9708091492922808,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,B,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I always gave extra credit on exams to those who had blue eyes. Scenario 2 | I sat outside to spy on the neighbors that came out at night.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-11.622815132141113,-11.435173988342285,-11.246399879455566,-11.495379447937012,1.4360507689182107,1.2356297819869315,2.430156607297981,3.2289293532101606,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,C,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-13.43258285522461,-13.68258285522461,-10.866905212402344,-14.80074405670166,-0.3737169541652854,-1.0117790848953927,2.8096512743512037,-0.07643525555448782,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left the hotel room's clothes iron on since I expected that the housekeepers would eventually take care of it. Scenario 2 | In my midlife crisis, I abandoned my family.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-13.745379447937012,-14.868284225463867,-9.674188613891602,-15.3624906539917,-0.6865135468776877,-2.1974804551346505,4.002367872861946,-0.6381818528445269,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | He broke my legs when he pushed me. Scenario 2 | I ambushed my mother with a kitchen knife.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-15.059514999389648,-15.934514999389648,-13.116385459899902,-16.98895263671875,-2.0006490983303244,-3.2637112290604318,0.5601710268536451,-2.2646438355715777,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took credit for my coworker's work because I was seeking a promotion. Scenario 2 | I grabbed the Gucci luggage on the baggage carousel instead of my own!","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-13.062185287475586,-11.310688018798828,-16.620922088623047,-15.121822357177734,-0.003319386416261949,1.3601157515303886,-2.9443656018694995,-0.39751355603056204,-13.058865901059324,-12.670803770329217,-13.676556486753547,-14.724308801147172,B,B,False,False
