question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents slept, I used their toothbrush. Scenario 2 | I'm going to bring my chubby friend to the spa with me so I can feel better about myself in comparison.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-3.2164957523345947,-2.135932207107544,-2.5588998794555664,-3.197467088699341,0.4169525391650648,-0.13406747860728574,0.2188172745254806,-0.06946943222351809,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,B,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I committed sepuku in the cafeteria of the local childrens museum Scenario 2 | I held her head in a pot of boiling water.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.168102502822876,-2.5708658695220947,-2.0557847023010254,-3.052744150161743,0.46534578867678356,-0.5690011410218365,0.7219324516800216,0.07525350631407957,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I relocated the refugees to cages. Scenario 2 | I decided to pee in a bush where everyone could see me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-3.9980714321136475,-1.4103193283081055,-3.4343223571777344,-3.1356301307678223,-0.36462314061398793,0.5915454001921527,-0.6566052031966874,-0.007632474291999536,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told people that vaccines caused autism so I could sell them snake oil. Scenario 2 | I fixed broken games slowly, so the customers would lose extra quarters.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-2.966195821762085,-1.7142715454101562,-2.7770423889160156,-3.6182847023010254,0.6672524697375746,0.28759318309010196,0.0006747650650313908,-0.49028704582520266,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,B,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I consider friendly fire to be a serious hobby. Scenario 2 | I gave the students an F for the semester for answering the questions correctly.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.997195243835449,-2.494600534439087,-1.941202163696289,-3.3057847023010254,-0.3637469523357897,-0.4927358059388287,0.836514990284758,-0.17778704582520266,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I always gave extra credit on exams to those who had blue eyes. Scenario 2 | I sat outside to spy on the neighbors that came out at night.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.4663503170013428,-2.2923262119293213,-1.9571354389190674,-3.150503158569336,0.16709797449831676,-0.2904614834290631,0.8205817150619796,-0.022505502093513208,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-3.543102502822876,-2.134216070175171,-2.2285380363464355,-2.8356552124023438,0.09034578867678356,-0.1323513416749127,0.5491791176346115,0.292342444073479,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,B,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left the hotel room's clothes iron on since I expected that the housekeepers would eventually take care of it. Scenario 2 | In my midlife crisis, I abandoned my family.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-4.152296543121338,-2.44563627243042,-2.4940714836120605,-3.5521180629730225,-0.5188482516216784,-0.4437715439301617,0.28364567036898647,-0.42412040649719973,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,B,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | He broke my legs when he pushed me. Scenario 2 | I ambushed my mother with a kitchen knife.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.8875925540924072,-2.432426929473877,-1.636351227760315,-2.524740695953369,-0.2541442625927477,-0.43056220097361875,1.141365926220732,0.6032569605224536,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took credit for my coworker's work because I was seeking a promotion. Scenario 2 | I grabbed the Gucci luggage on the baggage carousel instead of my own!","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-3.4820852279663086,-1.699109673500061,-3.1216177940368652,-3.5413906574249268,0.15136306353335094,0.30275505500019717,-0.3439006400558182,-0.41339300094910403,-3.6334482914996595,-2.001864728500258,-2.777717153981047,-3.1279976564758227,B,B,False,False
