question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
Aesthetics deals with objects that are_____.,(A) essential to our existence,(B) unimportant to most people,(C) not essential to our existence,(D) rarely viewed,C,-2.700037717819214,-4.461109638214111,-2.9887747764587402,-3.836294412612915,A,False
"For Socrates, an unexamined life is a tragedy because it results in grievous harm to _____.",(A) the state,(B) the justice system,(C) the body,(D) the soul,D,-2.9229230880737305,-4.260435104370117,-3.042489767074585,-3.685464382171631,A,False
"According to Kant, nothing can be called “good” without qualification except _____.",(A) right action,(B) good consequences,(C) happiness,(D) a good will,D,-2.790440797805786,-4.432887077331543,-4.393796443939209,-2.070436954498291,D,True
Plato's view is that true beauty is _____.,(A) found in everyday objects,(B) nonexistent,(C) everywhere in the natural world,(D) not of this world,D,-2.94795823097229,-3.6966347694396973,-2.892030715942383,-3.1553525924682617,C,False
"In Aristotle’s terminology, incontinence is when:",(A) one does not know that one’s actions are wrong.,"(B) one knows that one’s actions are wrong, but does them anyway.","(C) one knows that one’s feelings are inappropriate, and does not act on them.","(D) one does the right action, but for the wrong reason.",B,-2.923208236694336,-2.7707271575927734,-3.700465679168701,-3.792297601699829,B,True
Nagel claims that most skeptical arguments:,(A) are the result of applying arbitrarily stringent standards.,(B) are based on linguistic confusions.,(C) are logically self-refuting.,(D) grow from the consistent application of ordinary standards.,D,-3.421391725540161,-3.620307445526123,-3.391545534133911,-2.6673073768615723,D,True
Rawls conceives of the original contract as one to:,(A) enter a particular society.,(B) set up a particular form of government.,(C) establish the principles of justice for the basic structure of society.,(D) establish the content of morality.,C,-3.483100175857544,-5.019802570343018,-2.5073649883270264,-4.338200092315674,C,True
"According to Singer, compliance with his principle requires:","(A) modest changes to our personal habits, but not to our society as a whole.","(B) modest changes to our personal habits, as well as to society.","(C) drastic changes to our personal habits, but not to our society.",(D) drastic changes to both our personal habits and to our society.,D,-2.4762580394744873,-2.8120594024658203,-3.82096791267395,-3.048421621322632,A,False
"For Socrates, the soul is harmed by lack of _____.",(A) knowledge,(B) wealth,(C) community,(D) courage,A,-1.8952479362487793,-5.25038480758667,-4.98729133605957,-4.921367645263672,A,True
"According to Kant, morality requires us to:",(A) perform the action that leads to the greatest total happiness.,(B) act only on maxims that we can will to become universal laws.,(C) behave only in such a way as a perfectly virtuous person would behave.,(D) place the interests of others above the interests of ourselves.,B,-3.64369535446167,-2.6484298706054688,-4.41261625289917,-3.8303890228271484,B,True
"According to Gauthier, the basis of morality is:",(A) maximizing the utility of all sentient beings.,(B) God’s commands.,(C) the agreement of rational persons choosing the terms of their interaction.,(D) the purposive order of nature.,C,-2.612072706222534,-4.581845283508301,-3.8644442558288574,-4.578350067138672,A,False
Anscombe claims that it is not profitable to do moral philosophy until we have an adequate philosophy of:,(A) religion.,(B) physics.,(C) psychology.,(D) art.,C,-3.0830729007720947,-3.698258638381958,-4.042385578155518,-3.803696632385254,A,False
Mill claims that one of the strongest objections to utilitarianism is drawn from the idea of:,(A) duty.,(B) justice.,(C) virtue.,(D) supererogation.,B,-3.8225064277648926,-4.916926860809326,-4.893763065338135,-2.6370151042938232,D,False
Berkeley asserts that existing and perceiving are _____.,(A) one and the same thing,(B) both nonexistent,(C) two distinct things,(D) imaginary,A,-3.094438076019287,-3.9836313724517822,-2.442049503326416,-3.6832664012908936,C,False
"According to Rawls, the term “justice as fairness” conveys the idea that the principles of justice are agreed to in an initial position that is _____.",(A) rational,(B) artificial,(C) constitutional,(D) fair,D,-2.294785499572754,-4.753959655761719,-4.172367572784424,-4.2975873947143555,A,False
Berkeley believes that sensible things cannot exist except in _____.,(A) a mind,(B) absolute existence,(C) material substance,(D) a material universe,A,-2.426805257797241,-3.6166200637817383,-5.349736213684082,-4.670780658721924,A,True
Singer claims that his argument upsets the traditional distinction between:,(A) duty and charity.,(B) egoism and altruism.,(C) rights and privileges.,(D) positive and negative rights.,A,-2.9925763607025146,-3.5526766777038574,-3.954962730407715,-3.774172782897949,A,True
" In his discussion of the Divided Line, Plato says that, in contrast to mere belief or opinion, knowledge is a belief for which we give reasons or justifications by appealing:","(A) to what our senses reveal to us about how things appear to us, not how they  really are.","(B) beyond the Forms to images of goodness, beauty, and truth obtained from particular objects.",(C) to what we sincerely believe is true about the Forms based on our experiences in the world.,(D) beyond sense experience to unchanging ideas (Forms) that are perceived as rationally ordered.,D,-3.926814556121826,-4.710422992706299,-3.9695169925689697,-2.163597583770752,D,True
What was Clarence Darrow's belief about life's meaning?,(A) Life was not worthwhile.,(B) Life was hard but worthwhile.,(C) Life was uncertain but ultimately rewarding.,(D) Life was meaningful for most people.,A,-3.8680217266082764,-2.892274856567383,-4.132177829742432,-3.474468231201172,B,False
Stevenson’s primary aim in this paper is to:,(A) provide an account of what makes right actions right.,(B) establish which things are good in themselves.,(C) develop a theory of good moral character.,(D) make ethical questions clear.,D,-2.97546124458313,-4.008632183074951,-4.026524066925049,-2.7079274654388428,D,True
"According to Moore, we are thinking about good whenever we think about:",(A) pleasure.,(B) things that we desire.,(C) intrinsic value.,(D) none of the above.,C,-2.7220776081085205,-3.7807536125183105,-3.6953201293945312,-4.254907608032227,A,False
Baier argues that genuine moral rules:,(A) must be for the good of human beings.,(B) make take into account the interests of all sentient beings.,(C) must take into account the interests of all living beings.,(D) are primarily directed toward promoting self-interest.,A,-2.4572105407714844,-3.5442874431610107,-4.212252140045166,-4.58636474609375,A,True
"Nussbaum claims that to many current ethical theorists, turning to an ethical approach based on the virtues is connected with a turn toward:",(A) rationalism.,(B) empiricism.,(C) relativism.,(D) absolutism.,C,-3.120328187942505,-4.013868808746338,-4.16418981552124,-3.25364351272583,A,False
Philosophy is concerned primarily with identifying beliefs about human existence and evaluating arguments that support those beliefs.  These activities can be summarized in two questions that drive philosophical investigations:,(A) why should we bother? and what are the consequences of our believing one thing over another?,(B) what do you mean? and how do you know?,(C) who really believes X? and how can we explain differences in people's beliefs?,(D) how do philosophers argue? and are their differences important?,B,-2.7213149070739746,-4.592535972595215,-4.758621692657471,-4.326300144195557,A,False
Epictetus claims that things within our power are __________ and things not in our power are __________.,(A) free and unhindered; free and unhindered,(B) free and unhindered; servile and subject to hindrance,(C) servile and subject to hindrance; free and unhindered,(D) servile and subject to hindrance; servile and subject to hindrance,B,-3.1715190410614014,-3.267674684524536,-3.209458351135254,-3.390638589859009,A,False
Hume divides our perceptions into two categories:,(A) sensations and emotions.,(B) impressions and ideas.,(C) static and dynamic.,(D) simple and complex.,B,-3.817312240600586,-2.429226875305176,-4.92852258682251,-4.376348972320557,B,True
