question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Based on the paper “SoK: SSL and HTTPS: Revisiting past challenges and evaluating certificates trust model enhancements”, which of the following statements are false?",(A) Valid DV certificates provide more confidence to a user that she is connecting to the intended party than valid EV certificates.,(B) OCSP stapling allows a server to prove to a browser that its certificate hasn’t been revoked.,(C) DANE makes it difficult for an adversary to launch a SSL stripping attack.,(D) Server key-pinning makes it harder for an adversary to convince a CA to mint a certificate for a site and launch an MITM attack on that site.,A,A,True,20.0,0,-2.0733869075775146,-2.8993351459503174,-2.768476724624634,-2.394041061401367,0.5847239444653192,0.624420459071795,0.6398480335871377,1.367918255428473,-2.658110852042834,-3.5237556050221124,-3.4083247582117715,-3.76195931682984,A,D,True,False
Which of the following does authorization aim to accomplish?,(A) Restrict what operations/data the user can access,(B) Determine if the user is an attacker,(C) Flag the user if he/she misbehaves,(D) Determine who the user is,A,A,True,20.0,0,-1.463392734527588,-4.6038289070129395,-4.284945964813232,-3.7690176963806152,1.194718117515246,-1.080073301990827,-0.8766212066014609,-0.00705837955077504,-2.658110852042834,-3.5237556050221124,-3.4083247582117715,-3.76195931682984,A,A,True,True
The __________ was a huge marketplace of Dark Web specifically famous for selling of illegal drugs & narcotics as well as you can find a wide range of other goods for sale.,(A) Silk Road,(B) Cotton Road,(C) Dark Road,(D) Drug Road,A,A,True,20.0,0,-1.8273054361343384,-5.455897331237793,-4.64305305480957,-3.431032180786133,0.8308054159084954,-1.9321417262156806,-1.2347282965977988,0.3309271360437074,-2.658110852042834,-3.5237556050221124,-3.4083247582117715,-3.76195931682984,A,A,True,True
Which Nmap scan is does not completely open a TCP connection?,(A) SYN stealth scan,(B) TCP connect,(C) XMAS tree scan,(D) ACK scan,A,A,True,20.0,0,-2.116527795791626,-3.3406219482421875,-3.6412851810455322,-3.9153435230255127,0.5415830562512078,0.18313365677992488,-0.23296042283376073,-0.1533842061956725,-2.658110852042834,-3.5237556050221124,-3.4083247582117715,-3.76195931682984,A,A,True,True
"Assume that a TLS connection has been established successfully between a client and a server. Establishing the session included checking the server certificate and executing a DiffieHelmann exchange, but the client did not provide a client certificate. Further, assume that the client and server are honest, that the client and server don’t leak their keys, and that the cryptography is good. Which of the following attacks does TLS protect against?1. An attacker replaying bytes that a client sent earlier.2. An attacker impersonating the server.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,A,True,20.0,1,-2.7290146350860596,-3.862523078918457,-3.3036649227142334,-3.5007238388061523,0.02265555163224553,-0.4076937958598137,0.08431892842054367,0.29510008792082454,-2.751670186718305,-3.4548292830586433,-3.387983851134777,-3.795823926726977,A,D,True,False
What is a web proxy?,(A) A piece of software that intercepts and possibly modifies requests (and responses) between a web browser and web server,(B) An agent that makes decisions on the client's behalf when interacting with web applications,"(C) A piece of software that makes a web application look like a standalone application, making it easier to test","(D) A simulator for the web, for use when off-line",A,A,True,20.0,1,-1.3238837718963623,-4.9671454429626465,-5.195487022399902,-4.626385688781738,1.4277864148219428,-1.5123161599040031,-1.8075031712651253,-0.8305617620547614,-2.751670186718305,-3.4548292830586433,-3.387983851134777,-3.795823926726977,A,A,True,True
The digest created by a hash function is normally called a,(A) Modication detection code (MDC),(B) Modify authentication connection,(C) Message authentication control,(D) Message authentication cipher,A,A,True,20.0,1,-2.164825677871704,-4.571359634399414,-3.793443202972412,-3.6654624938964844,0.586844508846601,-1.1165303513407707,-0.40545935183763504,0.1303614328304925,-2.751670186718305,-3.4548292830586433,-3.387983851134777,-3.795823926726977,A,A,True,True
"Let suppose a search box of an application can take at most 200 words, and you’ve inserted more than that and pressed the search button; the system crashes. Usually this is because of limited __________",(A) buffer,(B) external storage,(C) processing power,(D) local storage,A,A,True,20.0,1,-1.9124081134796143,-3.973640203475952,-4.359640121459961,-4.659629821777344,0.8392620732386908,-0.5188109204173088,-0.9716562703251839,-0.8638058950503669,-2.751670186718305,-3.4548292830586433,-3.387983851134777,-3.795823926726977,A,A,True,True
"Assume that a TLS connection has been established successfully between a client and a server. Establishing the session included checking the server certificate and executing a DiffieHelmann exchange, but the client did not provide a client certificate. Further, assume that the client and server are honest, that the client and server don’t leak their keys, and that the cryptography is good. Which of the following attacks does TLS protect against?1. An attacker replacing bytes sent by a client with bytes of the attacker’s own choosing.2. An attacker reading the plaintext bytes sent by a client.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,A,True,20.0,2,-2.831512689590454,-3.9363176822662354,-3.3314990997314453,-3.6075735092163086,-0.038255974650382996,-0.4557184552152953,0.06251522898674011,0.17528578887383128,-2.793256714940071,-3.48059922705094,-3.3940143287181854,-3.78285929809014,A,D,True,False
A/an ___________ is a program that steals your logins & passwords for instant messaging applications.,(A) IM – Trojans,(B) Backdoor Trojans,(C) Trojan-Downloader,(D) Ransom Trojan,A,A,True,20.0,2,-1.9001033306121826,-3.144465446472168,-3.4108898639678955,-3.7167999744415283,0.8931533843278885,0.3361337805787721,-0.016875535249710083,0.06605932364861156,-2.793256714940071,-3.48059922705094,-3.3940143287181854,-3.78285929809014,A,A,True,True
"A sender must not be able to deny sending a message that was sent, is known as",(A) Message Nonrepudiation,(B) Message Integrity,(C) Message Condentiality,(D) Message Sending,A,A,True,20.0,2,-1.6920456886291504,-3.3943448066711426,-2.9259798526763916,-3.2380502223968506,1.1012110263109207,0.08625442037979747,0.4680344760417938,0.5448090756932893,-2.793256714940071,-3.48059922705094,-3.3940143287181854,-3.78285929809014,A,A,True,True
"In Message Condentiality, the transmitted message must make sense to only intended",(A) Receiver,(B) Sender,(C) Modulor,(D) Translator,A,A,True,20.0,2,-2.0440075397491455,-3.983109951019287,-4.148379325866699,-4.221921920776367,0.7492491751909256,-0.5025107239683471,-0.7543649971485138,-0.4390626226862273,-2.793256714940071,-3.48059922705094,-3.3940143287181854,-3.78285929809014,A,A,True,True
