question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
In a Robertsonian translocation fusion occurs at the:,(A) telomeres.,(B) centromeres.,(C) histones.,(D) ends of the long arms.,B,-3.3117902278900146,-2.8113298416137695,-3.5600242614746094,-2.0615885257720947,D,False
Zinc finger proteins and helix-turn-helix proteins are,(A) types of DNA-binding proteins,(B) involved in the control of translation,(C) components of ribosomes,(D) part of the hemoglobin in blood cells,A,-4.468723297119141,-5.468630313873291,-5.09361457824707,-2.8593099117279053,D,False
"If the frequency of males affected with an X-linked recessive condition in a human population is .10 (one in ten), what will be the expected frequency of affected females?",(A) 0.01,(B) 0.001,(C) 0.02,(D) 0.0001,A,-3.5468013286590576,-3.2967374324798584,-3.5466177463531494,-1.5545302629470825,D,False
In DNA adenine normally pairs with:,(A) cytosine.,(B) guanine.,(C) thymine.,(D) uracil.,C,-3.20285964012146,-2.70285964012146,-3.7021992206573486,-2.452629327774048,D,False
The pattern of inheritance shown by malignant hyperthermia (hyperpyrexia) is:,(A) autosomal dominant.,(B) autosomal recessive.,(C) X-linked dominant.,(D) X-linked recessive.,A,-4.187404155731201,-3.43741512298584,-4.687269687652588,-1.437425136566162,D,False
Mapping of human chromosomes:,(A) has been restricted to the sex chromosomes because of small family sizes,(B) proceeded much more successfully as large numbers of DNA markers became available.,(C) has determined that the number of linkage groups is about twice the number of chromosomes,(D) has demonstrated that almost all of the DNA is involved in coding for genes,B,-3.2342536449432373,-2.4842190742492676,-2.9840447902679443,-0.47836053371429443,D,False
Intergenerational transmission to offspring can occur as a result of parental exposures to ______.,(A) war,(B) natural disasters,(C) hunger,(D) all of these,D,-5.6874895095825195,-4.937478542327881,-4.187454700469971,-0.43552541732788086,D,True
Asp235Phe in a molecular report indicates that:,(A) asparagine has been replaced by phenylalanine.,(B) phenylalanine has been replaced by asparagine.,(C) aspartic acid has been replaced by phenylalanine.,(D) phenylalanine has been replaced by aspartic acid.,C,-4.781040191650391,-4.531040191650391,-7.998497486114502,-4.030603408813477,D,False
The risk of abnormality in the child of a mother with untreated phenylketonuria is:,(A) 1%,(B) 10%,(C) 25%,(D) Almost 100%,D,-3.124941825866699,-3.874925136566162,-2.1248767375946045,-0.3749251365661621,D,True
Exon skipping is associated with:,(A) nonsense mutations.,(B) regulatory mutations.,(C) RNA processing mutations.,(D) silent mutations.,C,-3.906186103820801,-4.156096458435059,-4.406026363372803,-1.1561568975448608,D,False
Which of the following is not a chromosome instability syndrome?,(A) Klinefelter syndrome,(B) Ataxia telangiectasia,(C) Fanconi anaemia,(D) Bloom syndrome,A,-4.843677520751953,-4.343630313873291,-2.8590447902679443,-0.8554115295410156,D,False
Normal adult haemoglobin (Hb A) consists of:,(A) two α (alpha) and two β (beta) chains.,(B) two α and two γ (gamma) chains.,(C) two α and two δ (delta) chains.,(D) four γ chains.,A,-3.109330415725708,-3.8592536449432373,-5.593575954437256,-2.1092374324798584,D,False
In a condition such as schizophrenia the recurrence risk will be greatest for which of the following relatives of an affected individual?,(A) Brother,(B) Nephew,(C) Grandchild,(D) Aunt,A,-5.124988555908203,-5.624978542327881,-5.374954700469971,-0.13475537300109863,D,False
The mutation in sickle-cell disease consists of:,(A) a deletion.,(B) a duplication.,(C) an insertion.,(D) a point mutation.,D,-4.468332767486572,-4.968061923980713,-4.717293739318848,-0.7258470058441162,D,True
Which of the following is an example of monosomy?,"(A) 46,XX","(B) 47,XXX","(C) 69,XYY","(D) 45,X",D,-4.031193733215332,-3.531177520751953,-2.781052827835083,-0.2850627899169922,D,True
QTL analysis is used to,(A) identify chromosome regions associated with a complex trait in a genetic cross,(B) determine which genes are expressed at a developmental stage,(C) map genes in bacterial viruses,(D) identify RNA polymerase binding sites,A,-1.085877776145935,-2.5936226844787598,-3.3434805870056152,-1.3357014656066895,A,True
