Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-dynamics,,negation,1,The speck on the wheel is rotating.,Is the wheel rolling?,Yes,20.0,0,-1.2658904790878296,-1.9571354389190674,1.0093671306967735,-0.3917654442290466,-2.275257609784603,-1.5653699946900208,Yes,True,True,True
2,1,physical-dynamics,,negation,1,The speck on the wheel is rotating.,Is the wheel sliding?,No,20.0,0,-2.4750638008117676,-0.9807183742523193,-0.19980619102716446,0.5846516204377015,-2.275257609784603,-1.5653699946900208,No,True,False,True
3,1,physical-dynamics,,negation,2,The speck on the wheel is not rotating.,Is the wheel rolling?,No,20.0,0,-1.7318860292434692,-1.487308144569397,0.5433715805411339,0.07806185012062383,-2.275257609784603,-1.5653699946900208,No,True,True,False
4,1,physical-dynamics,,negation,2,The speck on the wheel is not rotating.,Is the wheel sliding?,Yes,20.0,0,-2.115244150161743,-1.6828798055648804,0.16001345962285995,-0.11750981087485957,-2.275257609784603,-1.5653699946900208,No,False,True,True
5,2,physical-dynamics,,other,1,"In a moment, the top of the wheel will touch the floor.",Is the wheel rolling?,Yes,20.0,0,-1.4458659887313843,-1.386733055114746,0.8293916210532188,0.1786369395752747,-2.275257609784603,-1.5653699946900208,No,False,True,True
6,2,physical-dynamics,,other,1,"In a moment, the top of the wheel will touch the floor.",Is the wheel sliding?,No,20.0,0,-2.0553531646728516,-1.1140345335006714,0.21990444511175156,0.4513354611893494,-2.275257609784603,-1.5653699946900208,No,True,False,True
7,2,physical-dynamics,,other,2,"In a moment, the top of the wheel will remain at the top.",Is the wheel rolling?,No,20.0,0,-2.6958658695220947,-0.6921098232269287,-0.4206082597374916,0.8732601714630921,-2.275257609784603,-1.5653699946900208,No,True,False,True
8,2,physical-dynamics,,other,2,"In a moment, the top of the wheel will remain at the top.",Is the wheel sliding?,Yes,20.0,0,-2.6335885524749756,-0.7665805220603943,-0.35833094269037247,0.7987894726296265,-2.275257609784603,-1.5653699946900208,No,False,False,False
9,3,physical-dynamics,,other,1,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel rolling?,Yes,20.0,0,-0.7911384701728821,-3.6038906574249268,1.484119139611721,-2.038520662734906,-2.275257609784603,-1.5653699946900208,Yes,True,True,True
10,3,physical-dynamics,,other,1,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel sliding?,No,20.0,0,-1.6387571096420288,-1.206058144569397,0.6365005001425743,0.35931185012062383,-2.275257609784603,-1.5653699946900208,No,True,True,False
11,3,physical-dynamics,,other,2,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel rolling?,No,20.0,0,-1.6911848783493042,-1.2588043212890625,0.5840727314352989,0.3065656734009583,-2.275257609784603,-1.5653699946900208,No,True,True,False
12,3,physical-dynamics,,other,2,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel sliding?,Yes,20.0,0,-1.1999752521514893,-2.1495347023010254,1.0752823576331139,-0.5841647076110046,-2.275257609784603,-1.5653699946900208,Yes,True,True,True
13,4,physical-dynamics,,antonym,1,The wheel is moving down.,Is the wheel falling?,Yes,20.0,1,-1.1421767473220825,-2.4494683742523193,0.9945956108470759,-0.8956927694380283,-2.1367723581691584,-1.553775604814291,Yes,True,True,True
14,4,physical-dynamics,,antonym,1,The wheel is moving down.,Is the wheel rising?,No,20.0,1,-3.8527634143829346,-0.6770728230476379,-1.7159910562137761,0.8767027817666531,-2.1367723581691584,-1.553775604814291,No,True,False,True
15,4,physical-dynamics,,antonym,2,The wheel is moving up.,Is the wheel falling?,No,20.0,1,-3.2906627655029297,-0.669360339641571,-1.1538904073337712,0.88441526517272,-2.1367723581691584,-1.553775604814291,No,True,False,True
16,4,physical-dynamics,,antonym,2,The wheel is moving up.,Is the wheel rising?,Yes,20.0,1,-1.141774296760559,-2.9494683742523193,0.9949980614085994,-1.3956927694380283,-2.1367723581691584,-1.553775604814291,Yes,True,True,True
17,5,physical-dynamics,,antonym,1,The wheel is getting closer to the ground.,Is the wheel falling?,Yes,20.0,1,-1.235524296760559,-2.1053595542907715,0.9012480614085994,-0.5515839494764805,-2.1367723581691584,-1.553775604814291,Yes,True,True,True
18,5,physical-dynamics,,antonym,1,The wheel is getting closer to the ground.,Is the wheel rising?,No,20.0,1,-4.337240695953369,-0.6612356305122375,-2.2004683377842107,0.8925399743020535,-2.1367723581691584,-1.553775604814291,No,True,False,True
19,5,physical-dynamics,,antonym,2,The wheel is getting closer to the sky.,Is the wheel falling?,No,20.0,1,-1.369429588317871,-1.9968222379684448,0.7673427698512874,-0.4430466331541538,-2.1367723581691584,-1.553775604814291,Yes,False,True,False
20,5,physical-dynamics,,antonym,2,The wheel is getting closer to the sky.,Is the wheel rising?,Yes,20.0,1,-1.1182847023010254,-3.745659112930298,1.018487655868133,-2.191883508116007,-2.1367723581691584,-1.553775604814291,Yes,True,True,True
21,6,physical-dynamics,,antonym,1,The wheel is losing altitude.,Is the wheel sinking?,Yes,20.0,1,-1.9538459777832031,-1.3321354389190674,0.18292638038595532,0.22164016589522362,-2.1367723581691584,-1.553775604814291,No,False,False,False
22,6,physical-dynamics,,antonym,1,The wheel is losing altitude.,Is the wheel floating?,No,20.0,1,-3.492393970489502,-0.6138314604759216,-1.3556216123203435,0.9399441443383694,-2.1367723581691584,-1.553775604814291,No,True,False,True
23,6,physical-dynamics,,antonym,2,The wheel is staying at the same altitude.,Is the wheel sinking?,No,20.0,1,-3.194643497467041,-0.6997950673103333,-1.0578711392978826,0.8539805375039577,-2.1367723581691584,-1.553775604814291,No,True,False,True
24,6,physical-dynamics,,antonym,2,The wheel is staying at the same altitude.,Is the wheel floating?,Yes,20.0,1,-2.2583658695220947,-0.9421098232269287,-0.12159351135293628,0.6116657815873623,-2.1367723581691584,-1.553775604814291,No,False,False,False
25,7,physical-dynamics,,antonym,1,The wheel is going underwater.,Is the wheel sinking?,Yes,20.0,2,-1.7827033996582031,-1.2860536575317383,0.2990202220777669,0.4220420531928539,-2.08172362173597,-1.7080957107245922,No,False,False,False
26,7,physical-dynamics,,antonym,1,The wheel is going underwater.,Is the wheel floating?,No,20.0,2,-1.2128214836120605,-2.0280723571777344,0.8689021381239095,-0.31997664645314217,-2.08172362173597,-1.7080957107245922,Yes,False,True,False
27,7,physical-dynamics,,antonym,2,The wheel is staying on the surface.,Is the wheel sinking?,No,20.0,2,-2.912848949432373,-0.6719939708709717,-0.831125327696403,1.0361017398536205,-2.08172362173597,-1.7080957107245922,No,True,False,True
28,7,physical-dynamics,,antonym,2,The wheel is staying on the surface.,Is the wheel floating?,Yes,20.0,2,-3.4603993892669678,-0.586474597454071,-1.3786757675309977,1.1216211132705212,-2.08172362173597,-1.7080957107245922,No,False,False,False
29,8,physical-dynamics,,antonym,1,The wheel is heavy.,Is the wheel sinking?,Yes,20.0,2,-1.4315714836120605,-1.6213998794555664,0.6501521381239095,0.0866958312690258,-2.08172362173597,-1.7080957107245922,Yes,True,True,True
30,8,physical-dynamics,,antonym,1,The wheel is heavy.,Is the wheel floating?,No,20.0,2,-3.7273385524749756,-0.6643262505531311,-1.6456149307390056,1.043769460171461,-2.08172362173597,-1.7080957107245922,No,True,False,True
31,8,physical-dynamics,,antonym,2,The wheel is light.,Is the wheel sinking?,No,20.0,2,-3.6169052124023438,-0.5625594854354858,-1.5351815906663737,1.1455362252891064,-2.08172362173597,-1.7080957107245922,No,True,False,True
32,8,physical-dynamics,,antonym,2,The wheel is light.,Is the wheel floating?,Yes,20.0,2,-2.8366031646728516,-0.8950814604759216,-0.7548795429368815,0.8130142502486706,-2.08172362173597,-1.7080957107245922,No,False,False,False
33,9,physical-dynamics,,antonym,1,"In a minute, the wheel will disappear from view.",Is the wheel sinking?,Yes,20.0,2,-2.3250925540924072,-1.0065571069717407,-0.2433689323564372,0.7015386037528515,-2.08172362173597,-1.7080957107245922,No,False,False,False
34,9,physical-dynamics,,antonym,1,"In a minute, the wheel will disappear from view.",Is the wheel floating?,No,20.0,2,-2.4500925540924072,-0.7681362628936768,-0.3683689323564372,0.9399594478309155,-2.08172362173597,-1.7080957107245922,No,True,False,True
35,9,physical-dynamics,,antonym,2,"In a minute, the wheel will remain visible.",Is the wheel sinking?,No,20.0,2,-2.886215925216675,-0.6428488492965698,-0.8044923034807048,1.0652468614280224,-2.08172362173597,-1.7080957107245922,No,True,False,True
36,9,physical-dynamics,,antonym,2,"In a minute, the wheel will remain visible.",Is the wheel floating?,Yes,20.0,2,-2.386852502822876,-0.7014492750167847,-0.30512888108690595,1.0066464357078075,-2.08172362173597,-1.7080957107245922,No,False,False,False
37,10,physical-dynamics,,antonym,1,The wheel is larger than its initial size.,Is the wheel growing?,Yes,20.0,3,-1.2514533996582031,-2.1843223571777344,0.8712476206322513,-0.7288401015102863,-2.1227010202904544,-1.455482255667448,Yes,True,True,True
38,10,physical-dynamics,,antonym,1,The wheel is larger than its initial size.,Is the wheel shrinking?,No,20.0,3,-3.024740695953369,-0.7826708555221558,-0.9020396756629148,0.6728114001452923,-2.1227010202904544,-1.455482255667448,No,True,False,True
39,10,physical-dynamics,,antonym,2,The wheel is smaller than its initial size.,Is the wheel growing?,No,20.0,3,-3.0876338481903076,-0.7748777270317078,-0.9649328278998532,0.6806045286357403,-2.1227010202904544,-1.455482255667448,No,True,False,True
40,10,physical-dynamics,,antonym,2,The wheel is smaller than its initial size.,Is the wheel shrinking?,Yes,20.0,3,-1.1113048791885376,-2.9341177940368652,1.0113961411019168,-1.4786355383694172,-2.1227010202904544,-1.455482255667448,Yes,True,True,True
41,11,physical-dynamics,,antonym,1,The wheel is inflating.,Is the wheel growing?,Yes,20.0,3,-0.8729804754257202,-3.009603261947632,1.2497205448647342,-1.5541210062801838,-2.1227010202904544,-1.455482255667448,Yes,True,True,True
42,11,physical-dynamics,,antonym,1,The wheel is inflating.,Is the wheel shrinking?,No,20.0,3,-4.522899627685547,-0.5206543803215027,-2.4001986073950925,0.9348278753459454,-2.1227010202904544,-1.455482255667448,No,True,False,True
43,11,physical-dynamics,,antonym,2,The wheel is deflating.,Is the wheel growing?,No,20.0,3,-4.739618301391602,-0.6325923800468445,-2.616917281101147,0.8228898756206036,-2.1227010202904544,-1.455482255667448,No,True,False,True
44,11,physical-dynamics,,antonym,2,The wheel is deflating.,Is the wheel shrinking?,Yes,20.0,3,-0.9764052629470825,-3.6045336723327637,1.1462957573433719,-2.1490514166653156,-2.1227010202904544,-1.455482255667448,Yes,True,True,True
45,12,physical-dynamics,,antonym,1,The speed of the wheel is increasing.,Is the wheel accelerating?,Yes,20.0,3,-0.9371546506881714,-3.495379686355591,1.185546369602283,-2.0398974306881428,-2.1227010202904544,-1.455482255667448,Yes,True,True,True
46,12,physical-dynamics,,antonym,1,The speed of the wheel is increasing.,Is the wheel slowing down?,No,20.0,3,-4.398403167724609,-0.5360536575317383,-2.275702147434155,0.9194285981357098,-2.1227010202904544,-1.455482255667448,No,True,False,True
47,12,physical-dynamics,,antonym,2,The speed of the wheel is decreasing.,Is the wheel accelerating?,No,20.0,3,-3.084582567214966,-0.7146716117858887,-0.9618815469245114,0.7408106438815594,-2.1227010202904544,-1.455482255667448,No,True,False,True
48,12,physical-dynamics,,antonym,2,The speed of the wheel is decreasing.,Is the wheel slowing down?,Yes,20.0,3,-1.0553531646728516,-4.370921611785889,1.0673478556176028,-2.9154393561184406,-2.1227010202904544,-1.455482255667448,Yes,True,True,True
49,13,physical-dynamics,,antonym,1,The wheel is about to crash. Why?,Is the wheel accelerating?,Yes,20.0,4,-1.5148897171020508,-1.4557442665100098,0.7813372574746609,0.04682777325312304,-2.2962269745767117,-1.5025720397631328,No,False,True,True
50,13,physical-dynamics,,antonym,1,The wheel is about to crash. Why?,Is the wheel slowing down?,No,20.0,4,-1.4146159887313843,-1.8543802499771118,0.8816109858453274,-0.351808210213979,-2.2962269745767117,-1.5025720397631328,Yes,False,True,False
51,13,physical-dynamics,,antonym,2,The wheel is about to stop. Why?,Is the wheel accelerating?,No,20.0,4,-2.44563627243042,-0.9571353793144226,-0.14940929785370827,0.5454366604487102,-2.2962269745767117,-1.5025720397631328,No,True,False,True
52,13,physical-dynamics,,antonym,2,The wheel is about to stop. Why?,Is the wheel slowing down?,Yes,20.0,4,-1.0804102420806885,-3.090035915374756,1.2158167324960232,-1.587463875611623,-2.2962269745767117,-1.5025720397631328,Yes,True,True,True
53,14,physical-dynamics,,antonym,1,The speck on the wheel is moving back and forth.,Is the wheel oscillating?,Yes,20.0,4,-1.3981553316116333,-1.9641298055648804,0.8980716429650784,-0.46155776580174757,-2.2962269745767117,-1.5025720397631328,Yes,True,True,True
54,14,physical-dynamics,,antonym,1,The speck on the wheel is moving back and forth.,Is the wheel spinning?,No,20.0,4,-1.977338433265686,-1.1687464714050293,0.3188885413110256,0.3338255683581035,-2.2962269745767117,-1.5025720397631328,No,True,False,True
55,14,physical-dynamics,,antonym,2,The speck on the wheel is moving in a circle.,Is the wheel oscillating?,No,20.0,4,-2.9438138008117676,-0.752537727355957,-0.6475868262350559,0.7500343124071758,-2.2962269745767117,-1.5025720397631328,No,True,False,True
56,14,physical-dynamics,,antonym,2,The speck on the wheel is moving in a circle.,Is the wheel spinning?,Yes,20.0,4,-1.1486438512802124,-2.526909112930298,1.1475831232964993,-1.024337073167165,-2.2962269745767117,-1.5025720397631328,Yes,True,True,True
57,15,physical-dynamics,,antonym,1,The wheel keeps accelerating and slowing down.,Is the wheel oscillating?,Yes,20.0,4,-1.8580909967422485,-1.112308144569397,0.4381359778344631,0.39026389519373583,-2.2962269745767117,-1.5025720397631328,No,False,True,True
58,15,physical-dynamics,,antonym,1,The wheel keeps accelerating and slowing down.,Is the wheel spinning?,No,20.0,4,-0.9901881814002991,-2.6841177940368652,1.3060387931764126,-1.1815457542737324,-2.2962269745767117,-1.5025720397631328,Yes,False,True,False
59,15,physical-dynamics,,antonym,2,The wheel moves at a constant speed.,Is the wheel oscillating?,No,20.0,4,-2.976405382156372,-0.7383853793144226,-0.6801784075796604,0.7641866604487102,-2.2962269745767117,-1.5025720397631328,No,True,False,True
60,15,physical-dynamics,,antonym,2,The wheel moves at a constant speed.,Is the wheel spinning?,Yes,20.0,4,-0.9850960373878479,-2.995659112930298,1.3111309371888638,-1.493087073167165,-2.2962269745767117,-1.5025720397631328,Yes,True,True,True
