Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,-2.0131001472473145,-2.9545865058898926,-9.994429588317871,-9.059514999389648,7.981329441070557,6.104928493499756,Yes,True
2.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the bed blocking the truck?,No,-2.650850534439087,-3.340035915374756,-9.994429588317871,-9.059514999389648,7.343579053878784,5.719479084014893,Yes,False
3.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the truck blocking the bed?,No,-2.107940435409546,-2.5474300384521484,-9.994429588317871,-9.059514999389648,7.886489152908325,6.5120849609375,Yes,False
4.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the bed blocking the truck?,Yes,-2.4957923889160156,-3.0593223571777344,-9.994429588317871,-9.059514999389648,7.4986371994018555,6.000192642211914,Yes,True
7.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the truck blocking the bed?,No,-2.5359976291656494,-3.4122695922851562,-9.994429588317871,-9.059514999389648,7.458431959152222,5.647245407104492,Yes,False
8.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,-2.744600534439087,-3.557879686355591,-9.994429588317871,-9.059514999389648,7.249829053878784,5.501635313034058,Yes,True
9.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the truck blocking the bed?,Yes,-2.584582567214966,-3.1467928886413574,-9.994429588317871,-9.059514999389648,7.409847021102905,5.912722110748291,Yes,True
10.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the bed blocking the truck?,No,-2.7440714836120605,-3.2440714836120605,-9.994429588317871,-9.059514999389648,7.2503581047058105,5.815443515777588,Yes,False
13.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,-3.5267715454101562,-4.403169631958008,-9.994429588317871,-9.059514999389648,6.467658042907715,4.656345367431641,Yes,True
14.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,-3.6045336723327637,-4.24616813659668,-9.994429588317871,-9.059514999389648,6.389895915985107,4.813346862792969,Yes,False
15.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,-3.505080461502075,-4.115832328796387,-9.994429588317871,-9.059514999389648,6.489349126815796,4.943682670593262,Yes,False
16.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,-3.4103002548217773,-4.114618301391602,-9.994429588317871,-9.059514999389648,6.584129333496094,4.944896697998047,Yes,True
17.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,-2.9387402534484863,-3.374340295791626,-9.994429588317871,-9.059514999389648,7.055689334869385,5.6851747035980225,Yes,True
18.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,-3.4849300384521484,-3.1733365058898926,-9.994429588317871,-9.059514999389648,6.509499549865723,5.886178493499756,Yes,False
19.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,-3.830019235610962,-2.7661800384521484,-9.994429588317871,-9.059514999389648,6.164410352706909,6.2933349609375,No,True
20.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,-3.656569480895996,-2.844069480895996,-9.994429588317871,-9.059514999389648,6.337860107421875,6.215445518493652,Yes,True
