Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao friendly?,Yes,0,-0.7997898459434509,-5.0480241775512695,-0.648353762298437,-5.1994602611962835,-0.15143608364501393,Yes,True
2.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao hostile?,No,0,-5.286308765411377,-0.036273807287216187,-5.134872681766363,-0.18770989093223012,-0.15143608364501393,No,True
3.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao friendly?,No,0,-5.398481845855713,-0.14855560660362244,-5.247045762210699,-0.29999169024863637,-0.15143608364501393,No,True
4.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao hostile?,Yes,0,-0.32066771388053894,-5.318091869354248,-0.169231630235525,-5.469527952999262,-0.15143608364501393,Yes,True
5.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao friendly?,Yes,0,-0.8128477931022644,-2.310089588165283,-0.6614117094572505,-2.461525671810297,-0.15143608364501393,Yes,True
6.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao hostile?,No,0,-3.771868944168091,-0.2710763216018677,-3.620432860523077,-0.4225124052468816,-0.15143608364501393,No,True
7.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao friendly?,No,0,-4.377788543701172,-0.12763161957263947,-4.226352460056158,-0.2790677032176534,-0.15143608364501393,No,True
8.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao hostile?,Yes,0,-0.24501825869083405,-3.7425503730773926,-0.09358217504582012,-3.8939864567224065,-0.15143608364501393,Yes,True
9.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao friendly?,Yes,0,-2.01619815826416,-5.765496253967285,-1.8647620746191462,-5.916932337612299,-0.15143608364501393,Yes,True
10.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao hostile?,No,0,-5.109317302703857,-0.109221912920475,-4.9578812190588435,-0.26065799656548894,-0.15143608364501393,No,True
11.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao friendly?,No,0,-5.200611591339111,-0.45109203457832336,-5.049175507694097,-0.6025281182233373,-0.15143608364501393,No,True
12.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao hostile?,Yes,0,-0.38289371132850647,-2.631218433380127,-0.23145762768349254,-2.782654517025141,-0.15143608364501393,Yes,True
13.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao friendly?,Yes,0,-1.0168277025222778,-2.7625880241394043,-0.8653916188772639,-2.9140241077844182,-0.15143608364501393,Yes,True
