Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,-0.39836084842681885,-1.1483910083770752,-9.739618301391602,-7.455845832824707,9.341257452964783,6.307454824447632,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,-1.7030657529830933,-0.20602667331695557,-9.739618301391602,-7.455845832824707,8.036552548408508,7.2498191595077515,Yes,False
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,-1.3202667236328125,-0.3183317184448242,-9.739618301391602,-7.455845832824707,8.419351577758789,7.137514114379883,Yes,False
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,-0.8319952487945557,-0.5820142030715942,-9.739618301391602,-7.455845832824707,8.907623052597046,6.873831629753113,Yes,True
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,-0.7108111381530762,-0.7108608484268188,-9.739618301391602,-7.455845832824707,9.028807163238525,6.744984984397888,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,-1.7108608484268188,-0.20991456508636475,-9.739618301391602,-7.455845832824707,8.028757452964783,7.245931267738342,Yes,False
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,-0.9803744554519653,-0.482377290725708,-9.739618301391602,-7.455845832824707,8.759243845939636,6.973468542098999,Yes,False
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,-0.5858777761459351,-0.8359012603759766,-9.739618301391602,-7.455845832824707,9.153740525245667,6.6199445724487305,Yes,True
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,-0.7029995918273926,-0.7030657529830933,-9.739618301391602,-7.455845832824707,9.036618709564209,6.752780079841614,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,-1.9139894247055054,-0.16597115993499756,-9.739618301391602,-7.455845832824707,7.825628876686096,7.2898746728897095,Yes,False
11.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,-0.9804115295410156,-0.480441689491272,-9.739618301391602,-7.455845832824707,8.759206771850586,6.975404143333435,Yes,False
12.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,-0.4823646545410156,-0.9843302965164185,-9.739618301391602,-7.455845832824707,9.257253646850586,6.471515536308289,Yes,True
13.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,-0.9842535257339478,-0.4843013286590576,-9.739618301391602,-7.455845832824707,8.755364775657654,6.971544504165649,Yes,True
14.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao see the wheel?,No,-1.1483608484268188,-0.3983910083770752,-9.739618301391602,-7.455845832824707,8.591257452964783,7.057454824447632,Yes,False
15.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao not see the wheel?,No,-0.9765279293060303,-0.47849464416503906,-9.739618301391602,-7.455845832824707,8.763090372085571,6.977351188659668,Yes,False
16.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao not see the wheel?,Yes,-0.6991829872131348,-0.6991908550262451,-9.739618301391602,-7.455845832824707,9.040435314178467,6.756654977798462,Yes,True
17.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao see the bed?,Yes,-0.5975627899169922,-0.8475995063781738,-9.739618301391602,-7.455845832824707,9.14205551147461,6.608246326446533,Yes,True
18.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao see the bed?,No,-0.9959708452224731,-0.4940662384033203,-9.739618301391602,-7.455845832824707,8.743647456169128,6.961779594421387,Yes,False
19.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao not see the bed?,No,-0.7030489444732666,-0.7030788660049438,-9.739618301391602,-7.455845832824707,9.036569356918335,6.752766966819763,Yes,False
20.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao not see the bed?,Yes,-0.7069717645645142,-0.7069952487945557,-9.739618301391602,-7.455845832824707,9.032646536827087,6.748850584030151,Yes,True
21.0,7.0,agent-properties,6.0,antonym,1.0,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao hear the airplane?,Yes,-0.40226686000823975,-1.1562031507492065,-9.739618301391602,-7.455845832824707,9.337351441383362,6.2996426820755005,Yes,True
22.0,7.0,agent-properties,6.0,antonym,2.0,The airplane is making sounds. The airplane is out of earshot of Chao.,Does Chao hear the airplane?,No,-1.5155489444732666,-0.2655891180038452,-9.739618301391602,-7.455845832824707,8.224069356918335,7.190256714820862,Yes,False
23.0,7.0,agent-properties,6.0,antonym,1.0,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao not hear the airplane?,No,-0.9843176603317261,-0.48433029651641846,-9.739618301391602,-7.455845832824707,8.755300641059875,6.971515536308289,Yes,False
24.0,7.0,agent-properties,6.0,antonym,2.0,The airplane is making sounds. The airplane is out of earshot of Chao.,Does Chao not hear the airplane?,Yes,-0.7030657529830933,-0.7030788660049438,-9.739618301391602,-7.455845832824707,9.036552548408508,6.752766966819763,Yes,True
25.0,8.0,agent-properties,7.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is awake.,Does Chao hear the airplane?,Yes,-0.49211323261260986,-0.9921296834945679,-9.739618301391602,-7.455845832824707,9.247505068778992,6.463716149330139,Yes,True
26.0,8.0,agent-properties,7.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is asleep.,Does Chao hear the airplane?,No,-1.921817660331726,-0.17184793949127197,-9.739618301391602,-7.455845832824707,7.8178006410598755,7.283997893333435,Yes,False
27.0,8.0,agent-properties,7.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is awake.,Does Chao not hear the airplane?,No,-0.839783787727356,-0.5898154973983765,-9.739618301391602,-7.455845832824707,8.899834513664246,6.866030335426331,Yes,False
28.0,8.0,agent-properties,7.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is asleep.,Does Chao not hear the airplane?,Yes,-0.5936934947967529,-0.8437157869338989,-9.739618301391602,-7.455845832824707,9.145924806594849,6.612130045890808,Yes,True
29.0,9.0,agent-properties,8.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are uncovered.,Does Chao hear the airplane?,Yes,-0.6013637781143188,-0.8514419794082642,-9.739618301391602,-7.455845832824707,9.138254523277283,6.604403853416443,Yes,True
30.0,9.0,agent-properties,8.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are covered.,Does Chao hear the airplane?,No,-1.5232752561569214,-0.27138614654541016,-9.739618301391602,-7.455845832824707,8.21634304523468,7.184459686279297,Yes,False
31.0,9.0,agent-properties,8.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are uncovered.,Does Chao not hear the airplane?,No,-0.8397449254989624,-0.5897971391677856,-9.739618301391602,-7.455845832824707,8.89987337589264,6.866048693656921,Yes,False
32.0,9.0,agent-properties,8.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are covered.,Does Chao not hear the airplane?,Yes,-0.7069549560546875,-0.7069849967956543,-9.739618301391602,-7.455845832824707,9.032663345336914,6.748860836029053,Yes,True
33.0,10.0,agent-properties,9.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing goggles.,Does Chao hear the airplane?,Yes,-0.7147449254989624,-0.714783787727356,-9.739618301391602,-7.455845832824707,9.02487337589264,6.741062045097351,Yes,True
34.0,10.0,agent-properties,9.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing earplugs.,Does Chao hear the airplane?,No,-2.1405274868011475,-0.13665974140167236,-9.739618301391602,-7.455845832824707,7.599090814590454,7.319186091423035,Yes,False
35.0,10.0,agent-properties,9.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing goggles.,Does Chao not hear the airplane?,No,-0.839783787727356,-0.589807391166687,-9.739618301391602,-7.455845832824707,8.899834513664246,6.86603844165802,Yes,False
36.0,10.0,agent-properties,9.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing earplugs.,Does Chao not hear the airplane?,Yes,-0.5936727523803711,-0.8437031507492065,-9.739618301391602,-7.455845832824707,9.14594554901123,6.6121426820755005,Yes,True
37.0,11.0,agent-properties,10.0,antonym,1.0,The airplane is making sounds. The airplane is near Chao.,Does Chao hear the airplane?,Yes,-0.7186774015426636,-0.7187060117721558,-9.739618301391602,-7.455845832824707,9.020940899848938,6.737139821052551,Yes,True
38.0,11.0,agent-properties,10.0,antonym,2.0,The airplane is making sounds. The airplane is far from Chao.,Does Chao hear the airplane?,No,-1.3358391523361206,-0.33587777614593506,-9.739618301391602,-7.455845832824707,8.403779149055481,7.119968056678772,Yes,False
39.0,11.0,agent-properties,10.0,antonym,1.0,The airplane is making sounds. The airplane is near Chao.,Does Chao not hear the airplane?,No,-0.9843176603317261,-0.48434019088745117,-9.739618301391602,-7.455845832824707,8.755300641059875,6.971505641937256,Yes,False
40.0,11.0,agent-properties,10.0,antonym,2.0,The airplane is making sounds. The airplane is far from Chao.,Does Chao not hear the airplane?,Yes,-0.988223671913147,-0.4862931966781616,-9.739618301391602,-7.455845832824707,8.751394629478455,6.969552636146545,Yes,True
41.0,12.0,agent-properties,11.0,antonym,1.0,The airplane is making sounds. The airplane is in the same room as Chao.,Does Chao hear the airplane?,Yes,-0.4920921325683594,-0.9921424388885498,-9.739618301391602,-7.455845832824707,9.247526168823242,6.463703393936157,Yes,True
42.0,12.0,agent-properties,11.0,antonym,2.0,The airplane is making sounds. The airplane is in a different room than Chao.,Does Chao hear the airplane?,No,-1.1483608484268188,-0.40034401416778564,-9.739618301391602,-7.455845832824707,8.591257452964783,7.055501818656921,Yes,False
43.0,12.0,agent-properties,11.0,antonym,1.0,The airplane is making sounds. The airplane is in the same room as Chao.,Does Chao not hear the airplane?,No,-0.7030788660049438,-0.7030969858169556,-9.739618301391602,-7.455845832824707,9.036539435386658,6.7527488470077515,Yes,False
44.0,12.0,agent-properties,11.0,antonym,2.0,The airplane is making sounds. The airplane is in a different room than Chao.,Does Chao not hear the airplane?,Yes,-0.48434019088745117,-0.9843401908874512,-9.739618301391602,-7.455845832824707,9.25527811050415,6.471505641937256,Yes,True
45.0,13.0,agent-properties,12.0,antonym,1.0,The candle is in front of Chao. Chao's nose is uncovered.,Does Chao smell the candle?,Yes,-0.7186568975448608,-0.7186934947967529,-9.739618301391602,-7.455845832824707,9.02096140384674,6.737152338027954,Yes,True
46.0,13.0,agent-properties,12.0,antonym,2.0,The candle is in front of Chao. Chao's nose is covered.,Does Chao smell the candle?,No,-1.1561568975448608,-0.4081465005874634,-9.739618301391602,-7.455845832824707,8.58346140384674,7.047699332237244,Yes,False
47.0,13.0,agent-properties,12.0,antonym,1.0,The candle is in front of Chao. Chao's nose is uncovered.,Does Chao not smell the candle?,No,-0.8397668600082397,-0.589807391166687,-9.739618301391602,-7.455845832824707,8.899851441383362,6.86603844165802,Yes,False
48.0,13.0,agent-properties,12.0,antonym,2.0,The candle is in front of Chao. Chao's nose is covered.,Does Chao not smell the candle?,Yes,-0.589783787727356,-0.8397971391677856,-9.739618301391602,-7.455845832824707,9.149834513664246,6.616048693656921,Yes,True
49.0,14.0,agent-properties,13.0,antonym,1.0,The candle is in front of Chao. Chao has a strong headache.,Does Chao smell the candle?,Yes,-1.5155489444732666,-0.2636258602142334,-9.739618301391602,-7.455845832824707,8.224069356918335,7.192219972610474,Yes,True
50.0,14.0,agent-properties,13.0,antonym,2.0,The candle is in front of Chao. Chao has a strong cold.,Does Chao smell the candle?,No,-1.328027367591858,-0.32807886600494385,-9.739618301391602,-7.455845832824707,8.411590933799744,7.127766966819763,Yes,False
51.0,14.0,agent-properties,13.0,antonym,1.0,The candle is in front of Chao. Chao has a strong headache.,Does Chao not smell the candle?,No,-0.8358910083770752,-0.5859012603759766,-9.739618301391602,-7.455845832824707,8.903727293014526,6.8699445724487305,Yes,False
52.0,14.0,agent-properties,13.0,antonym,2.0,The candle is in front of Chao. Chao has a strong cold.,Does Chao not smell the candle?,Yes,-0.7069549560546875,-0.7069849967956543,-9.739618301391602,-7.455845832824707,9.032663345336914,6.748860836029053,Yes,True
