question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For Socrates, the soul is harmed by lack of _____.",(A) knowledge,(B) wealth,(C) community,(D) courage,A,A,True,20.0,0,-11.812095642089844,-19.24752426147461,-18.49407196044922,-15.498297691345215,0.2857050242878145,-4.861200940041314,-4.373918676660175,-1.9076021938096908,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,A,True,True
Baier argues that genuine moral rules:,(A) must be for the good of human beings.,(B) make take into account the interests of all sentient beings.,(C) must take into account the interests of all living beings.,(D) are primarily directed toward promoting self-interest.,A,A,True,20.0,0,-15.624738693237305,-16.624876022338867,-18.99979591369629,-16.24993324279785,-3.5269380268596464,-2.238552700905572,-4.879642629907245,-2.6592377452623275,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,B,True,False
"In Aristotle’s view, the virtues are:",(A) acquired through habit.,(B) acquired through philosophical reflection.,(C) a gift from the gods.,(D) innate.,A,A,True,20.0,0,-11.749903678894043,-20.374704360961914,-17.124446868896484,-13.749859809875488,0.3478969874836153,-5.988381039528619,-3.0042935851074404,-0.1591643123399642,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,A,True,True
"According to Stevenson, moral disagreements involve:",(A) disagreement in interest.,(B) disagreement in belief.,(C) disagreement in theory.,(D) disagreement in practice.,A,B,False,20.0,0,-13.055353164672852,-9.43469524383545,-15.540647506713867,-16.496400833129883,-0.9575524982951933,4.951628077597846,-1.4204942229248232,-2.9057053355943587,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,B,B,False,False
"In Butler’s view, injustice is caused by:",(A) desires for external goods.,(B) love of injustice.,(C) ill-will toward others.,(D) self-hatred.,A,C,False,20.0,0,-14.74991512298584,-17.37479591369629,-13.187041282653809,-17.74990463256836,-2.6521144566081816,-2.988472592262994,0.9331120011352354,-4.159209135032835,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,C,C,False,False
"To explain the notion of a prima facie duty, Ross draws an analogy with:",(A) natural laws.,(B) the laws of a nation.,(C) the commands of a dictator.,(D) our emotions.,A,A,True,20.0,0,-14.999446868896484,-18.246822357177734,-17.873674392700195,-20.120922088623047,-2.901646202518826,-3.8604990357444393,-3.7535211089111513,-6.530226591087523,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,A,True,True
Gauthier claims that moral agreements that are equally favorable to all parties are desirable because they:,(A) satisfy our desire for fairness.,(B) satisfy the conceptual constraint against exploitation.,(C) maximize the productivity of society.,(D) invite the stable compliance of everyone.,A,D,False,20.0,0,-13.311400413513184,-17.86638641357422,-16.99138641357422,-10.62092113494873,-1.2135997471355253,-3.4800630921409237,-2.8712331297851748,2.9697743625867936,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,D,D,False,False
"According to the Ideal Moral Code theory, one is obligated to do what the ideal moral rules would require:",(A) in one’s actual institutional setting.,(B) in an ideal institutional setting.,(C) in a setting devoid of institutions.,(D) in a world in which everyone complied with those rules perfectly.,A,A,True,20.0,0,-10.124796867370605,-10.936911582946777,-13.497815132141113,-11.124088287353516,1.9730037990070528,3.4494117384865177,0.6223381516479307,2.4666072101820085,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,B,True,False
Hare refers to people who endorse ideals without regard for whether people’s interests are pursued by them as:,(A) fanatics.,(B) amoralists.,(C) immoralists.,(D) maniacs.,A,A,True,20.0,0,-9.062451362609863,-15.624704360961914,-15.12382984161377,-14.249568939208984,3.035349303767795,-1.238381039528619,-1.0036765578247255,-0.6588734416734603,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,A,True,True
"To say that ""philosophy"" (like ""love"" or ""art"") is not a closed concept means that we cannot state the necessary and sufficient conditions by which it is defined.  Rather, philosophic issues are identifiable as having ""family resemblances"" with one another.  In other words:","(A) there is no one distinguishing feature that identifies an issue as philosophic, only an overlapping of issues roughly associated with one another.","(B) the way we come to think about philosophy, love, or art really depends on how we were raised by our families to identify things as resembling one another.",(C) the necessary and sufficient condition for something to be considered philosophic is that it answers either of these questions: What does it mean? and How do you know?,"(D) philosophy is not a closed discipline insofar as it is willing to accept any answer suggested by the ""human family"" as being true.",A,A,True,20.0,0,-18.868284225463867,-24.332000732421875,-25.22945785522461,-24.11395263671875,-6.770483559086209,-9.94567741098858,-11.109304571435565,-10.523257139183226,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,A,True,True
Ross claims that we learn of our prima facie duties:,"(A) by seeing the prima facie rightness of particular acts, and then apprehending general principles.","(B) by apprehending general principles, and then inferring the prima facie rightness of particular acts.",(C) by proving them philosophically.,(D) from the explicit moral instruction we receive as children.,A,A,True,20.0,0,-7.0623979568481445,-8.312457084655762,-9.937368392944336,-8.437420845031738,5.035402709529514,6.073866236777533,4.182784890844708,5.153274652503786,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,B,True,False
Singer claims that his argument upsets the traditional distinction between:,(A) duty and charity.,(B) egoism and altruism.,(C) rights and privileges.,(D) positive and negative rights.,A,B,False,20.0,0,-13.124738693237305,-10.62476921081543,-16.373674392700195,-13.812143325805664,-1.0269380268596464,3.7615541106178654,-2.2535211089111513,-0.22144782827013998,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,B,B,False,False
"In Cicero’s view, each person is invested by Nature with two characters:",(A) universal and individual.,(B) virtuous and vicious.,(C) good and evil.,(D) divine and beastly.,A,A,True,20.0,0,-11.374664306640625,-16.623674392700195,-16.49407196044922,-13.186088562011719,0.7231363597370333,-2.2373510712669002,-2.3739186766601748,0.40460693552380533,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,A,True,True
"According to Locke, every man, by consenting with others to make one body politic under one government, puts himself under an obligation to everyone of that society to submit to the determination of_____.",(A) the majority,(B) the king,(C) the judges,(D) his own will,A,A,True,20.0,0,-9.122946739196777,-17.360836029052734,-17.09524917602539,-16.237489700317383,2.974853927180881,-2.9745127076194393,-2.9750958922363466,-2.6467942027818587,-12.097800666377658,-14.386323321433295,-14.120153283789044,-13.590695497535524,A,A,True,True
Epicurus claims that all other virtues spring from:,(A) prudence.,(B) temperance.,(C) justice.,(D) courage.,A,B,False,20.0,1,-12.811643600463867,-10.562143325805664,-12.436088562011719,-16.124374389648438,-0.6492334575880143,3.8286060094833374,1.860922370638166,-2.511430661593165,-12.162410142875853,-14.390749335289001,-14.297010932649885,-13.612943728055273,B,B,False,False
"In Book II of the Republic, Glaucon claims that justice originates from:",(A) a social agreement.,(B) nature.,(C) the gods.,(D) the powerful.,A,D,False,20.0,1,-12.499876976013184,-15.874568939208984,-15.374195098876953,-12.499704360961914,-0.3374668331373307,-1.483819603919983,-1.0771841662270685,1.1132393670933585,-12.162410142875853,-14.390749335289001,-14.297010932649885,-13.612943728055273,D,D,False,False
