Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-1.566202163696289,-1.066202163696289,0.042310546462734466,0.09259091323862467,-1.6085127101590235,-1.1587930769349137,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-2.7277634143829346,-0.7342501878738403,-1.1217606708407402,0.4257054530394575,-1.6060027435421944,-1.1599556409132978,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-1.886609673500061,-0.8920843601226807,-0.2832354370504617,0.2692687627548973,-1.6033742364495993,-1.161353122877578,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-1.8838043212890625,-0.8825923800468445,-0.27529161113003897,0.27620069688806925,-1.6085127101590235,-1.1587930769349137,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-0.9842501878738403,-1.480359673500061,0.6178625542670488,-0.3155194896583755,-1.6021127421408892,-1.1648401838416855,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-2.1495347023010254,-0.6560619473457336,-0.5420094685008128,0.5053300234489142,-1.6075252338002126,-1.1613919707946478,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-2.2432847023010254,-0.7498119473457336,-0.6347719921420019,0.4089811295891801,-1.6085127101590235,-1.1587930769349137,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-3.676452159881592,-0.6795311570167542,-2.0704494163393976,0.4804244838965437,-1.6060027435421944,-1.1599556409132978,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-3.1338043212890625,-0.6325923800468445,-1.525291611130039,0.5262006968880693,-1.6085127101590235,-1.1587930769349137,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-1.594794750213623,-1.0990674495697021,0.01273048358658957,0.062324521224945695,-1.6075252338002126,-1.1613919707946478,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-3.1652634143829346,-0.6654639840126038,-1.556750704223911,0.49332909292231,-1.6085127101590235,-1.1587930769349137,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-1.594794750213623,-1.097452163696289,0.013717959945400482,0.06134091323862467,-1.6085127101590235,-1.1587930769349137,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-2.9109976291656494,-0.9217501878738403,-1.3024849190066259,0.2370428890610734,-1.6085127101590235,-1.1587930769349137,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-1.501044750213623,-1.003702163696289,0.10232948623597626,0.1576509591812889,-1.6033742364495993,-1.161353122877578,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-1.9152634143829346,-0.9178596138954163,-0.30926067084074016,0.24209602701788158,-1.6060027435421944,-1.1599556409132978,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-2.2432847023010254,-0.7514208555221558,-0.6411719601601362,0.41341932831952977,-1.6021127421408892,-1.1648401838416855,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,20.0,0,-2.7120347023010254,-0.7146716117858887,-1.1035219921420019,0.44412146514902506,-1.6085127101590235,-1.1587930769349137,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,20.0,1,-2.2590134143829346,-0.7616096138954163,-0.6569006722420454,0.40323056994626927,-1.6021127421408892,-1.1648401838416855,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,20.0,1,-2.8213043212890625,-0.8200923800468445,-1.2191915791481733,0.34474780379484105,-1.6021127421408892,-1.1648401838416855,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,20.0,0,-1.753702163696289,-0.7553174495697021,-0.14518945353726553,0.4034756273652116,-1.6085127101590235,-1.1587930769349137,No,True,False,True
