Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,material-properties,,negation,1.0,Chao can see through the wheel.,Is the wheel transparent?,Yes,-2.980830669403076,-1.206058144569397,-10.213422775268555,-9.025922775268555,7.2325921058654785,7.819864630699158,No,False
2.0,1.0,material-properties,,negation,1.0,Chao can see through the wheel.,Is the wheel opaque?,No,-3.668330669403076,-1.9588360786437988,-10.213422775268555,-9.025922775268555,6.5450921058654785,7.067086696624756,No,True
3.0,1.0,material-properties,,negation,2.0,Chao cannot see through the wheel.,Is the wheel transparent?,No,-3.340669870376587,-1.5360536575317383,-10.213422775268555,-9.025922775268555,6.872752904891968,7.489869117736816,No,True
4.0,1.0,material-properties,,negation,2.0,Chao cannot see through the wheel.,Is the wheel opaque?,Yes,-2.998188018798828,-1.936467170715332,-10.213422775268555,-9.025922775268555,7.215234756469727,7.089455604553223,Yes,True
5.0,2.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the wheel transparent?,Yes,-1.6221951246261597,-2.1529715061187744,-10.213422775268555,-9.025922775268555,8.591227650642395,6.87295126914978,Yes,True
6.0,2.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the wheel opaque?,No,-2.4010162353515625,-2.5283563137054443,-10.213422775268555,-9.025922775268555,7.812406539916992,6.49756646156311,Yes,False
7.0,2.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel transparent?,No,-3.4521396160125732,-1.7645083665847778,-10.213422775268555,-9.025922775268555,6.7612831592559814,7.261414408683777,No,True
8.0,2.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel opaque?,Yes,-1.692008376121521,-2.4511661529541016,-10.213422775268555,-9.025922775268555,8.521414399147034,6.574756622314453,Yes,True
9.0,3.0,material-properties,,antonym,1.0,The surface of the wheel is completely flat.,Is the surface of the wheel smooth?,Yes,-2.0074033737182617,-2.5580215454101562,-10.213422775268555,-9.025922775268555,8.206019401550293,6.467901229858398,Yes,True
10.0,3.0,material-properties,,antonym,1.0,The surface of the wheel is completely flat.,Is the surface of the wheel rough?,No,-2.1616532802581787,-1.7656517028808594,-10.213422775268555,-9.025922775268555,8.051769495010376,7.260271072387695,Yes,False
11.0,3.0,material-properties,,antonym,2.0,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel smooth?,No,-2.573715925216675,-1.527296781539917,-10.213422775268555,-9.025922775268555,7.63970685005188,7.498625993728638,Yes,False
12.0,3.0,material-properties,,antonym,2.0,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel rough?,Yes,-1.3655427694320679,-1.8684905767440796,-10.213422775268555,-9.025922775268555,8.847880005836487,7.157432198524475,Yes,True
13.0,4.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the surface of the wheel smooth?,Yes,-2.3666493892669678,-2.7594127655029297,-10.213422775268555,-9.025922775268555,7.846773386001587,6.266510009765625,Yes,True
14.0,4.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the surface of the wheel rough?,No,-2.428332567214966,-3.0085885524749756,-10.213422775268555,-9.025922775268555,7.785090208053589,6.017334222793579,Yes,False
15.0,4.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel smooth?,No,-2.1663906574249268,-2.0731301307678223,-10.213422775268555,-9.025922775268555,8.047032117843628,6.952792644500732,Yes,False
16.0,4.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel rough?,Yes,-1.712633728981018,-2.572103261947632,-10.213422775268555,-9.025922775268555,8.500789046287537,6.453819513320923,Yes,True
17.0,5.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the wheel soft?,Yes,-1.7093003988265991,-1.9581544399261475,-10.213422775268555,-9.025922775268555,8.504122376441956,7.067768335342407,Yes,True
18.0,5.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the wheel hard?,No,-1.3422000408172607,-1.6533561944961548,-10.213422775268555,-9.025922775268555,8.871222734451294,7.3725665807724,Yes,False
19.0,5.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the wheel soft?,No,-1.6391915082931519,-1.5762262344360352,-10.213422775268555,-9.025922775268555,8.574231266975403,7.4496965408325195,Yes,False
20.0,5.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the wheel hard?,Yes,-1.2799240350723267,-2.3730714321136475,-10.213422775268555,-9.025922775268555,8.933498740196228,6.652851343154907,Yes,True
21.0,6.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel soft?,Yes,-0.6653845310211182,-2.9033563137054443,-10.213422775268555,-9.025922775268555,9.548038244247437,6.12256646156311,Yes,True
