question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"A study is conducted to assess the relationship between race and end-stage renal disease pathologists independently study specimens from 1,000 kidney biopsies. The first group of pathologists is aware of the race of the patient from whom the biopsy came, while the second group is blinded as to the patient’s race. The first group reports ‘hypertensive nephropathy’ much more frequently for black patients than the second group. Which of the following types of bias is most likely present in this study?",(A) Confounding,(B) Nonresponse bias,(C) Recall bias,(D) Referral bias,A,A,True,20.0,0,-0.6556795239448547,-1.6553096771240234,-1.6553096771240234,-2.6553096771240234,1.3161261445687462,0.04046446907644463,0.019452680212755924,-0.7049095543334261,-1.971805668513601,-1.695774146200468,-1.6747623573367794,-1.9504001227905974,A,A,True,True
What is the essential pathology of astroviruses?,(A) Very restricted replication in the gut,(B) Can cause infection of the central nervous system,(C) Sequence diversity allows widespread replication,(D) Can cause infection in the upper respiratory tract,A,A,True,20.0,0,-0.8785695433616638,-1.874446988105774,-1.374446988105774,-1.874446988105774,1.0932361251519371,-0.17867284190530586,0.30031536923100544,0.07595313468482345,-1.971805668513601,-1.695774146200468,-1.6747623573367794,-1.9504001227905974,A,A,True,True
The highest risk of HIV infection among drug users in the U.S. is in:,(A) The east coast,"(B) The central United States (Kansas, Missouri etc.)",(C) Southern California,"(D) The Pacific Northwest (Washington, Oregon, Idaho)",A,C,False,20.0,0,-1.5541387796401978,-1.5537830591201782,-1.0537830591201782,-1.5537830591201782,0.4176668888734032,0.14199108708028985,0.6209792982166011,0.39661706367041916,-1.971805668513601,-1.695774146200468,-1.6747623573367794,-1.9504001227905974,C,C,False,False
How are herpes infections controlled?,(A) Chemotherapy,(B) Vaccines,(C) Hygiene and social distancing,(D) No method,A,C,False,20.0,0,-2.312164545059204,-1.31975519657135,-0.8197552561759949,-1.819974422454834,-0.34035887654560315,0.37601894962911797,0.8550071011607845,0.1304257003357634,-1.971805668513601,-1.695774146200468,-1.6747623573367794,-1.9504001227905974,C,C,False,False
Disease can most often be prevented by which of the following:,(A) Vaccines,(B) Antivirals,(C) Hygiene,(D) mosquito nets,A,C,False,20.0,0,-2.28067946434021,-2.78067946434021,-0.27874496579170227,-2.78067946434021,-0.308873795826609,-1.084905318139742,1.396017391545077,-0.8302793415496126,-1.971805668513601,-1.695774146200468,-1.6747623573367794,-1.9504001227905974,C,C,False,False
"In a medical class of 147 students, the distribution of scores on a biochemistry final examination has a mean equal to 67, a median equal to 76, a mode equal to 80, a standard deviation equal to 5.5, and a variance equal to 30.25. Three students were unable to take the test on the scheduled date and were given a different form of the exam 1 week later. Which parameter is most likely to be the least biased estimator of central tendency for this distribution of biochemistry test scores?",(A) Mean,(B) Median,(C) Mode,(D) Standard deviation,A,B,False,20.0,0,-1.5853713750839233,-1.085004448890686,-1.5853713750839233,-1.5853713750839233,0.3864342934296776,0.610769697309782,0.08939098225285602,0.36502874770667404,-1.971805668513601,-1.695774146200468,-1.6747623573367794,-1.9504001227905974,B,B,False,False
How are arenaviruses spread?,(A) Sexual contact,(B) Blood,(C) Aerosols of urine from infected small mammals,(D) Mosquito bites,A,C,False,20.0,0,-5.123497486114502,-4.124088764190674,-0.11764709651470184,-2.6240885257720947,-3.1516918176009012,-2.428314617990206,1.5571152608220775,-0.6736884029814973,-1.971805668513601,-1.695774146200468,-1.6747623573367794,-1.9504001227905974,C,C,False,False
In the absence of treatment the risk of HIV transmission from an infected mother to her fetus/infant was highest in which of the following areas?,(A) Africa,(B) North America,(C) Europe,(D) Japan,A,A,True,20.0,0,-0.12994259595870972,-3.123497724533081,-3.1240885257720947,-3.623497724533081,1.8418630725548912,-1.427723578332613,-1.4493261684353154,-1.6730976017424837,-1.971805668513601,-1.695774146200468,-1.6747623573367794,-1.9504001227905974,A,A,True,True
Why are members of the astrovirus family only recently recognised as significant enteric viruses for humans?,(A) The genome has been identified by the new method of deep sequencing,(B) A new vector has been discovered,(C) They infect a wide range of domestic animals and so contaminate meat,(D) Knowledge of their replication as positive sense ssRNA viruses is now complete,A,A,True,20.0,1,-1.2021992206573486,-1.7021992206573486,-1.7021992206573486,-1.2021992206573486,0.7979214192212871,0.07395824685227126,-0.030559775497143393,0.7296919459865119,-2.0001206398786358,-1.77615746750962,-1.6716394451602052,-1.9318911666438605,A,A,True,True
Which is a major characteristic of the bunyavirus family?,"(A) Amplify by persistent infection of midgets, mosquitoes, sand flies, ticks",(B) Predominantly mosquito borne,(C) Genetic recombination or reassortment,(D) Spread to humans via bites of mice and rats,A,A,True,20.0,1,-0.7607964873313904,-1.7568939924240112,-1.7568939924240112,-1.7568939924240112,1.2393241525472454,0.01926347508560866,-0.08525454726380599,0.17499717421984928,-2.0001206398786358,-1.77615746750962,-1.6716394451602052,-1.9318911666438605,A,A,True,True
