Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao friendly?,Yes,0,-3.4864156246185303,-5.599758625030518,-2.8622773551735388,-6.223896894475509,-0.6241382694449915,Yes,True
2.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao hostile?,No,0,-6.791986465454102,-2.149312973022461,-6.1678481960091105,-2.7734512424674524,-0.6241382694449915,No,True
3.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao friendly?,No,0,-5.783150672912598,-2.7225229740142822,-5.159012403467607,-3.3466612434592737,-0.6241382694449915,No,True
4.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao hostile?,Yes,0,-3.629831075668335,-3.8077526092529297,-3.0056928062233434,-4.431890878697921,-0.6241382694449915,Yes,True
5.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao friendly?,Yes,0,-4.949269771575928,-5.535557270050049,-4.325131502130937,-6.15969553949504,-0.6241382694449915,Yes,True
6.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao hostile?,No,0,-8.887404441833496,-4.808812618255615,-8.263266172388505,-5.432950887700606,-0.6241382694449915,No,True
7.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao friendly?,No,0,-5.804522514343262,-2.6852192878723145,-5.180384244898271,-3.309357557317306,-0.6241382694449915,No,True
8.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao hostile?,Yes,0,-7.434152126312256,-5.49937629699707,-6.810013856867265,-6.123514566442061,-0.6241382694449915,No,False
9.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao friendly?,Yes,0,-4.9210357666015625,-6.821682453155518,-4.296897497156571,-7.445820722600509,-0.6241382694449915,Yes,True
10.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao hostile?,No,0,-7.988971710205078,-3.750837802886963,-7.364833440760087,-4.374976072331954,-0.6241382694449915,No,True
11.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao friendly?,No,0,-5.929515838623047,-5.022291660308838,-5.305377569178056,-5.646429929753829,-0.6241382694449915,Yes,False
12.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao hostile?,Yes,0,-5.478839874267578,-3.0185132026672363,-4.854701604822587,-3.642651472112228,-0.6241382694449915,No,False
13.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao friendly?,Yes,0,-5.188836574554443,-5.766301155090332,-4.564698305109452,-6.390439424535323,-0.6241382694449915,Yes,True
14.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao hostile?,No,0,-7.777554988861084,-4.887331962585449,-7.153416719416093,-5.51147023203044,-0.6241382694449915,No,True
15.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao friendly?,No,0,-6.04702091217041,-1.8518964052200317,-5.422882642725419,-2.4760346746650232,-0.6241382694449915,No,True
16.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao hostile?,Yes,0,-5.870105743408203,-4.868814468383789,-5.245967473963212,-5.49295273782878,-0.6241382694449915,Yes,True
17.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao trustworthy?,Yes,0,-4.447384357452393,-7.376771450042725,-3.823246088007401,-8.000909719487716,-0.6241382694449915,Yes,True
