Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-1.0456098318099976,-0.5461074709892273,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-0.9480347633361816,-0.5732964873313904,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-1.1864006519317627,-0.4386471211910248,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-0.9443346261978149,-0.5695509314537048,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-0.9519729018211365,-0.5772819519042969,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-1.1160264015197754,-0.491283118724823,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-1.0302797555923462,-0.5266366004943848,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-1.4049649238586426,-0.407345175743103,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-1.2176845073699951,-0.4698971211910248,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-0.944057047367096,-0.5693346261978149,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-1.2175798416137695,-0.4640425145626068,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-1.0301506519317627,-0.5344434976577759,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-1.600419282913208,-0.35080093145370483,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-0.8895083665847778,-0.6397552490234375,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-1.0300043821334839,-0.5304455161094666,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-1.3661627769470215,-0.36248621344566345,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-1.2097015380859375,-0.4561304450035095,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-1.022504448890686,-0.5266793966293335,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-1.3114006519317627,-0.4367442727088928,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-1.194204568862915,-0.44259923696517944,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-1.4909515380859375,-0.362434983253479,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-1.3816331624984741,-0.38205093145370483,No,True
