Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,social-properties,1,antonym,1,Chao treats people kindly.,Is Chao friendly?,Yes,20.0,0,-3.3584775924682617,-8.748900413513184,1.3881200695859972,-3.6913498886700333,-4.746597662054259,-5.05755052484315,Yes,True,True,True
2,1,social-properties,1,antonym,1,Chao treats people kindly.,Is Chao hostile?,No,20.0,0,-7.217381954193115,-3.8116438388824463,-2.4707842921388563,1.245906685960704,-4.746597662054259,-5.05755052484315,No,True,False,True
3,1,social-properties,1,antonym,2,Chao treats people coldly.,Is Chao friendly?,No,20.0,0,-6.525503158569336,-2.574233055114746,-1.778905496515077,2.483317469728404,-4.746597662054259,-5.05755052484315,No,True,False,True
4,1,social-properties,1,antonym,2,Chao treats people coldly.,Is Chao hostile?,Yes,20.0,0,-5.929405212402344,-8.304405212402344,-1.1828075503480848,-3.2468546875591935,-4.746597662054259,-5.05755052484315,Yes,True,True,True
5,2,social-properties,2,antonym,1,Chao greeted Yan.,Is Chao friendly?,Yes,20.0,0,-6.216196060180664,-10.935688018798828,-1.4695983981264051,-5.878137493955678,-4.746597662054259,-5.05755052484315,Yes,True,True,True
6,2,social-properties,2,antonym,1,Chao greeted Yan.,Is Chao hostile?,No,20.0,0,-9.74508285522461,-9.681571006774902,-4.9984851931703504,-4.624020481931752,-4.746597662054259,-5.05755052484315,No,True,False,True
7,2,social-properties,2,antonym,2,Chao insulted Yan.,Is Chao friendly?,No,20.0,0,-5.498297691345215,-2.701500654220581,-0.7517000292909559,2.356049870622569,-4.746597662054259,-5.05755052484315,No,True,False,True
8,2,social-properties,2,antonym,2,Chao insulted Yan.,Is Chao hostile?,Yes,20.0,0,-4.654380798339844,-7.6854472160339355,0.09221686371441518,-2.6278966911907853,-4.746597662054259,-5.05755052484315,Yes,True,True,True
9,3,social-properties,3,antonym,1,Chao enjoys meeting new people.,Is Chao friendly?,Yes,20.0,0,-3.4672937393188477,-7.997815132141113,1.2793039227354113,-2.940264607297963,-4.746597662054259,-5.05755052484315,Yes,True,True,True
10,3,social-properties,3,antonym,1,Chao enjoys meeting new people.,Is Chao hostile?,No,20.0,0,-6.27970027923584,-3.764359712600708,-1.533102617181581,1.2931908122424423,-4.746597662054259,-5.05755052484315,No,True,False,True
11,3,social-properties,3,antonym,2,Chao avoids meeting new people.,Is Chao friendly?,No,20.0,0,-5.712240695953369,-4.370082378387451,-0.9656430338991102,0.6874681464556991,-4.746597662054259,-5.05755052484315,No,True,False,True
12,3,social-properties,3,antonym,2,Chao avoids meeting new people.,Is Chao hostile?,Yes,20.0,0,-4.43366813659668,-4.3098649978637695,0.31292952545757924,0.7476855269793807,-4.746597662054259,-5.05755052484315,No,False,False,False
13,4,social-properties,4,other,1,Chao gave Yan a gift.,Is Chao friendly?,Yes,20.0,0,-5.341495513916016,-7.80787992477417,-0.5948978518617567,-2.7503293999310197,-4.746597662054259,-5.05755052484315,Yes,True,True,True
14,4,social-properties,4,other,1,Chao gave Yan a gift.,Is Chao hostile?,No,20.0,0,-10.182266235351562,-6.245659351348877,-5.435668573297304,-1.1881088265057267,-4.746597662054259,-5.05755052484315,No,True,False,True
15,4,social-properties,4,other,2,Chao gave Yan a glare.,Is Chao friendly?,No,20.0,0,-6.519853591918945,-3.550373077392578,-1.7732559298646864,1.5071774474505721,-4.746597662054259,-5.05755052484315,No,True,False,True
16,4,social-properties,4,other,2,Chao gave Yan a glare.,Is Chao hostile?,Yes,20.0,0,-5.590856075286865,-5.278696060180664,-0.8442584132326063,-0.2211455353375138,-4.746597662054259,-5.05755052484315,No,False,False,False
17,5,social-properties,5,antonym,1,Chao is reliable.,Is Chao trustworthy?,Yes,20.0,0,-5.342464923858643,-7.748400688171387,-0.5958672618043837,-2.6908501633282365,-4.746597662054259,-5.05755052484315,Yes,True,True,True
18,5,social-properties,5,antonym,1,Chao is reliable.,Is Chao untrustworthy?,No,20.0,0,-6.632275581359863,-5.5166401863098145,-1.8856779193056044,-0.4590896614666642,-4.746597662054259,-5.05755052484315,No,True,False,True
19,5,social-properties,5,antonym,2,Chao is unreliable.,Is Chao trustworthy?,No,20.0,0,-4.591031551361084,-4.3729472160339355,0.15556611069317494,0.6846033088092147,-4.746597662054259,-5.05755052484315,No,True,False,True
20,5,social-properties,5,antonym,2,Chao is unreliable.,Is Chao untrustworthy?,Yes,20.0,0,-5.274740695953369,-6.433421611785889,-0.5281430338991102,-1.3758710869427384,-4.746597662054259,-5.05755052484315,Yes,True,True,True
21,6,social-properties,6,negation,1,Chao can be depended upon.,Is Chao trustworthy?,Yes,20.0,0,-6.18366813659668,-8.18258285522461,-1.4370704745424208,-3.125032330381459,-4.746597662054259,-5.05755052484315,Yes,True,True,True
22,6,social-properties,6,negation,1,Chao can be depended upon.,Is Chao untrustworthy?,No,20.0,0,-4.629126071929932,-2.1496822834014893,0.11747159012432729,2.907868241441661,-4.746597662054259,-5.05755052484315,No,True,False,True
