Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,-2.3402605056762695,-1.7153676748275757,-8.687457084655762,-7.1562347412109375,6.347196578979492,5.440867066383362,Yes,True
2.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the bed blocking the truck?,No,-2.809695243835449,-1.4428174495697021,-8.687457084655762,-7.1562347412109375,5.8777618408203125,5.713417291641235,Yes,False
3.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the truck blocking the bed?,No,-2.6668801307678223,-1.612743854522705,-8.687457084655762,-7.1562347412109375,6.0205769538879395,5.543490886688232,Yes,False
4.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the bed blocking the truck?,Yes,-3.0428595542907715,-1.543545126914978,-8.687457084655762,-7.1562347412109375,5.64459753036499,5.6126896142959595,Yes,True
7.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the truck blocking the bed?,No,-2.355483055114746,-1.6519091129302979,-8.687457084655762,-7.1562347412109375,6.331974029541016,5.50432562828064,Yes,False
8.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,-2.4812464714050293,-1.2703813314437866,-8.687457084655762,-7.1562347412109375,6.206210613250732,5.885853409767151,Yes,True
9.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the truck blocking the bed?,Yes,-2.4322662353515625,-1.8537172079086304,-8.687457084655762,-7.1562347412109375,6.255190849304199,5.302517533302307,Yes,True
10.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the bed blocking the truck?,No,-2.5428595542907715,-1.2614824771881104,-8.687457084655762,-7.1562347412109375,6.14459753036499,5.894752264022827,Yes,False
13.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,-2.4482836723327637,-2.0428595542907715,-8.687457084655762,-7.1562347412109375,6.239173412322998,5.113375186920166,Yes,True
14.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,-2.668102502822876,-1.910958170890808,-8.687457084655762,-7.1562347412109375,6.019354581832886,5.245276570320129,Yes,False
15.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,-2.713003158569336,-2.0889835357666016,-8.687457084655762,-7.1562347412109375,5.974453926086426,5.067251205444336,Yes,False
16.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,-2.572467088699341,-2.1514835357666016,-8.687457084655762,-7.1562347412109375,6.114989995956421,5.004751205444336,Yes,True
17.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,-2.260472059249878,-2.3856301307678223,-8.687457084655762,-7.1562347412109375,6.426985025405884,4.770604610443115,Yes,True
18.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,-2.870379686355591,-1.8794037103652954,-8.687457084655762,-7.1562347412109375,5.817077398300171,5.276831030845642,Yes,False
19.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,-2.3856301307678223,-2.0423262119293213,-8.687457084655762,-7.1562347412109375,6.3018269538879395,5.113908529281616,Yes,False
20.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,-2.696716070175171,-2.3072662353515625,-8.687457084655762,-7.1562347412109375,5.990741014480591,4.848968505859375,Yes,True
23.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the truck bigger than the bed?,No,-2.6053595542907715,-1.9654715061187744,-8.687457084655762,-7.1562347412109375,6.08209753036499,5.190763235092163,Yes,False
