Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,-1.9993735551834106,-1.7491955757141113,-10.213422775268555,-9.025922775268555,8.214049220085144,7.276727199554443,Yes,True
2.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the bed blocking the truck?,No,-2.0309250354766846,-0.6012348532676697,-10.213422775268555,-9.025922775268555,8.18249773979187,8.424687922000885,No,True
3.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the truck blocking the bed?,No,-2.3271396160125732,-1.287919282913208,-10.213422775268555,-9.025922775268555,7.8862831592559814,7.738003492355347,Yes,False
4.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the bed blocking the truck?,Yes,-1.0693036317825317,-1.8816331624984741,-10.213422775268555,-9.025922775268555,9.144119143486023,7.144289612770081,Yes,True
7.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the truck blocking the bed?,No,-1.4918748140335083,-1.3667861223220825,-10.213422775268555,-9.025922775268555,8.721547961235046,7.659136652946472,Yes,False
8.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,-2.9215009212493896,-0.9644531607627869,-10.213422775268555,-9.025922775268555,7.291921854019165,8.061469614505768,No,False
9.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the truck blocking the bed?,Yes,-1.2959197759628296,-1.5770760774612427,-10.213422775268555,-9.025922775268555,8.917502999305725,7.448846697807312,Yes,True
10.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the bed blocking the truck?,No,-2.843061923980713,-0.9017388224601746,-10.213422775268555,-9.025922775268555,7.370360851287842,8.12418395280838,No,True
13.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,-2.2335829734802246,-2.8578007221221924,-10.213422775268555,-9.025922775268555,7.97983980178833,6.168122053146362,Yes,True
14.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,-2.264904022216797,-2.7953007221221924,-10.213422775268555,-9.025922775268555,7.948518753051758,6.230622053146362,Yes,False
