Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,0,-4.220506191253662,-4.734577655792236,-4.22351081083473,-4.731573036211168,0.003004619581067569,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,0,-4.3867926597595215,-4.398227214813232,-4.3897972793405895,-4.395222595232164,0.003004619581067569,Yes,False
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,0,-5.119239330291748,-3.126208543777466,-5.122243949872816,-3.1232039241963983,0.003004619581067569,No,True
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,0,-5.231516361236572,-2.740088701248169,-5.23452098081764,-2.7370840816671014,0.003004619581067569,No,False
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,0,-4.2813897132873535,-4.7813897132873535,-4.2843943328684215,-4.7783850937062855,0.003004619581067569,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,0,-4.589524269104004,-4.592161178588867,-4.592528888685072,-4.589156559007799,0.003004619581067569,No,True
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,0,-5.257821559906006,-2.2584123611450195,-5.260826179487074,-2.255407741563952,0.003004619581067569,No,True
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,0,-4.654804706573486,-3.6548047065734863,-4.657809326154554,-3.6518000869924188,0.003004619581067569,No,False
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,0,-5.068312168121338,-6.069793701171875,-5.071316787702406,-6.066789081590807,0.003004619581067569,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,0,-4.770540237426758,-4.770540237426758,-4.773544857007826,-4.76753561784569,0.003004619581067569,No,True
11.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,0,-4.397909164428711,-2.897909164428711,-4.400913784009779,-2.8949045448476434,0.003004619581067569,No,True
12.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,0,-3.979266405105591,-2.483505964279175,-3.9822710246866584,-2.4805013446981072,0.003004619581067569,No,False
13.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,0,-4.082395076751709,-5.085031986236572,-4.085399696332777,-5.082027366655504,0.003004619581067569,Yes,True
