Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,-3.6981959342956543,-5.143525123596191,-8.763378143310547,-8.98694896697998,5.065182209014893,3.843423843383789,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,-4.356849193572998,-5.374375820159912,-8.763378143310547,-8.98694896697998,4.406528949737549,3.6125731468200684,Yes,False
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,-4.317317485809326,-4.7075018882751465,-8.763378143310547,-8.98694896697998,4.446060657501221,4.279447078704834,Yes,False
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,-4.70315408706665,-5.126770973205566,-8.763378143310547,-8.98694896697998,4.0602240562438965,3.860177993774414,Yes,True
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,-4.070861339569092,-5.128118991851807,-8.763378143310547,-8.98694896697998,4.692516803741455,3.858829975128174,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,-4.136826515197754,-4.698838710784912,-8.763378143310547,-8.98694896697998,4.626551628112793,4.288110256195068,Yes,False
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,-4.381015300750732,-4.723320960998535,-8.763378143310547,-8.98694896697998,4.3823628425598145,4.263628005981445,Yes,False
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,-4.290810585021973,-4.690214157104492,-8.763378143310547,-8.98694896697998,4.472567558288574,4.296734809875488,Yes,True
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,-3.633192777633667,-5.07020378112793,-8.763378143310547,-8.98694896697998,5.13018536567688,3.916745185852051,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,-4.050657749176025,-5.051496505737305,-8.763378143310547,-8.98694896697998,4.7127203941345215,3.935452461242676,Yes,False
11.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,-4.109755992889404,-4.292553901672363,-8.763378143310547,-8.98694896697998,4.653622150421143,4.694395065307617,No,True
12.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,-3.946903944015503,-4.410279750823975,-8.763378143310547,-8.98694896697998,4.816474199295044,4.576669216156006,Yes,True
