task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,-0.8705429434776306,-0.6208910942077637,No,False
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,-1.5229966640472412,-0.2752281427383423,No,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,-0.36490219831466675,-1.3670302629470825,Yes,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,-0.9997965097427368,-0.5037823915481567,No,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,-0.5074744820594788,-1.007652759552002,Yes,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,-2.593496799468994,-0.09560979157686234,No,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,-0.5149260759353638,-1.01535964012146,Yes,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,-2.3745694160461426,-0.11849488317966461,No,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,-0.6636417508125305,-0.9139077663421631,Yes,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,-1.36676025390625,-0.36507749557495117,No,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,-0.34928232431411743,-1.351407766342163,Yes,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,-1.9527842998504639,-0.20003487169742584,No,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,-0.8781934976577759,-0.6287020444869995,No,False
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,-1.94475519657135,-0.19710566103458405,No,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,-0.4194987714290619,-1.171718955039978,Yes,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,-1.7339510917663574,-0.23519541323184967,No,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,-0.34928232431411743,-1.351407766342163,Yes,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,-1.9372965097427368,-0.18349802494049072,No,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,-0.6051397919654846,-0.8553133010864258,Yes,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,-1.3355940580368042,-0.3338582515716553,No,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,-0.7261417508125305,-0.7263637781143188,Yes,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,-2.14035964012146,-0.14443325996398926,No,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,-0.761159360408783,-0.7615128755569458,Yes,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,-1.725869059562683,-0.23026920855045319,No,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,-0.7455429434776306,-0.7459359169006348,Yes,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,-1.726234793663025,-0.2274184226989746,No,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-0.5150633454322815,-1.265418291091919,Yes,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,-1.0541387796401978,-0.5584359169006348,No,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,-0.8551397919654846,-0.6053744554519653,No,False
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,-1.5154995918273926,-0.2675318717956543,No,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-0.9997387528419495,-0.5038098096847534,No,False
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,-2.1560401916503906,-0.1503138542175293,No,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,-1.0150632858276367,-0.5193238258361816,No,False
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,-1.3589510917663574,-0.36315929889678955,No,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-0.886159360408783,-0.6365584135055542,No,False
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,-1.2103713750839233,-0.4627281427383423,No,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-0.886159360408783,-0.6365584135055542,No,False
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,-1.3511418104171753,-0.3553133010864258,No,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,-1.3355940580368042,-0.33776402473449707,No,False
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,-1.726234793663025,-0.22353923320770264,No,True
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,-0.8475021123886108,-0.5975834131240845,No,False
qa1,15,[11],John journeyed to the garden.,Is John in the bedroom?,No,-1.3279640674591064,-0.33000195026397705,No,True
qa1,15,[11],John moved to the hallway.,Is John in the hallway?,Yes,-0.429354727268219,-1.179485559463501,Yes,True
qa1,15,[11],John moved to the hallway.,Is John in the garden?,No,-1.5232292413711548,-0.27526402473449707,No,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-0.8744470477104187,-0.624841570854187,No,False
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bathroom?,No,-1.0073784589767456,-0.5037020444869995,No,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the office?,Yes,-0.9017755389213562,-0.652216911315918,No,False
qa1,6,[4],Daniel went back to the office.,Is Daniel in the hallway?,No,-1.19475519657135,-0.44710564613342285,No,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the garden?,Yes,-1.01535964012146,-0.5155489444732666,No,False
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the bathroom?,No,-1.1560964584350586,-0.408130407333374,No,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the bedroom?,Yes,-0.7806795239448547,-0.7810400724411011,Yes,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the garden?,No,-1.929485559463501,-0.1815662384033203,No,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-0.8744470477104187,-0.624841570854187,No,False
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the hallway?,No,-0.9994470477104187,-0.4997965395450592,No,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-0.8628556728363037,-0.6131246089935303,No,False
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the office?,No,-2.3747386932373047,-0.12588036060333252,No,True
qa1,6,[4],Mary went to the office.,Is Mary in the office?,Yes,-0.24078401923179626,-1.741985559463501,Yes,True
qa1,6,[4],Mary went to the office.,Is Mary in the garden?,No,-2.14035964012146,-0.13957250118255615,No,True
qa1,6,[4],John went back to the bathroom.,Is John in the bathroom?,Yes,-0.6284739971160889,-0.8787472248077393,Yes,True
qa1,6,[4],John went back to the bathroom.,Is John in the office?,No,-1.749664545059204,-0.24892747402191162,No,True
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-1.3511418104171753,-0.3553133010864258,No,False
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the kitchen?,No,-1.5309967994689941,-0.28308331966400146,No,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the kitchen?,Yes,-0.7453866004943848,-0.7458910942077637,Yes,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the office?,No,-2.374664545059204,-0.12975884974002838,No,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the hallway?,Yes,-1.1789830923080444,-0.42753294110298157,No,False
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the bathroom?,No,-1.3510223627090454,-0.34750211238861084,No,True
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-0.5150633454322815,-1.265418291091919,Yes,True
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the kitchen?,No,-1.3901876211166382,-0.3924168348312378,No,True
qa1,9,[8],John travelled to the bathroom.,Is John in the bathroom?,Yes,-0.5541388392448425,-1.054485559463501,Yes,True
qa1,9,[8],John travelled to the bathroom.,Is John in the hallway?,No,-1.0152842998504639,-0.5154640674591064,No,True
qa1,3,[2],John travelled to the garden.,Is John in the garden?,Yes,-0.8630801439285278,-0.613186240196228,No,False
qa1,3,[2],John travelled to the garden.,Is John in the office?,No,-1.007652759552002,-0.5077155828475952,No,True
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the bedroom?,Yes,-1.030517578125,-0.5310400724411011,No,False
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the kitchen?,No,-1.7338305711746216,-0.23417474329471588,No,True
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-0.9997387528419495,-0.5038098096847534,No,False
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the bathroom?,No,-1.726407766342163,-0.22648942470550537,No,True
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the bathroom?,Yes,-0.3705429136753082,-1.366985559463501,Yes,True
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the garden?,No,-1.929485559463501,-0.18349802494049072,No,True
qa1,15,[14],Mary moved to the office.,Is Mary in the office?,Yes,-0.2906873822212219,-1.5389419794082642,Yes,True
qa1,15,[14],Mary moved to the office.,Is Mary in the kitchen?,No,-1.335669994354248,-0.33971691131591797,No,True
qa1,12,[5],Mary moved to the office.,Is Mary in the office?,Yes,-0.2906873822212219,-1.5389419794082642,Yes,True
qa1,12,[5],Mary moved to the office.,Is Mary in the kitchen?,No,-1.335669994354248,-0.33971691131591797,No,True
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-0.5150633454322815,-1.265418291091919,Yes,True
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the bedroom?,No,-1.952918291091919,-0.20500195026397705,No,True
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the bathroom?,Yes,-0.5697552561759949,-1.070152759552002,Yes,True
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the hallway?,No,-1.17926025390625,-0.42757749557495117,No,True
qa1,9,[8],John journeyed to the garden.,Is John in the garden?,Yes,-0.8475021123886108,-0.5975834131240845,No,False
qa1,9,[8],John journeyed to the garden.,Is John in the bathroom?,No,-1.1561226844787598,-0.4042367935180664,No,True
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the bedroom?,Yes,-0.6400633454322815,-0.8904640674591064,Yes,True
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the kitchen?,No,-1.5308326482772827,-0.28500211238861084,No,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-0.8628556728363037,-0.6131246089935303,No,False
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the kitchen?,No,-1.937164545059204,-0.19027079641819,No,True
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the bathroom?,Yes,-0.6125795841217041,-0.8630801439285278,Yes,True
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the kitchen?,No,-2.1559040546417236,-0.15416981279850006,No,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-0.7416388392448425,-0.7420302629470825,Yes,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the bathroom?,No,-1.351234793663025,-0.35534775257110596,No,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-0.7416388392448425,-0.7420302629470825,Yes,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the garden?,No,-1.7263072729110718,-0.22549211978912354,No,True
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-1.3511418104171753,-0.3553133010864258,No,False
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the bedroom?,No,-2.1559805870056152,-0.1522449254989624,No,True
qa10,3,[2],Bill is in the kitchen.,Is Bill in the bedroom?,No,-1.9451074600219727,-0.19619214534759521,No,True
qa10,6,[4],Bill journeyed to the bedroom.,Is Bill in the bedroom?,Yes,-0.8939674496650696,-0.6443697214126587,No,False
qa10,9,[4],Fred went to the bedroom.,Is Fred in the bedroom?,Yes,-0.45073530077934265,-1.2029640674591064,Yes,True
qa10,12,[11],Mary went back to the office.,Is Mary in the kitchen?,No,-1.3589510917663574,-0.359218955039978,No,True
qa10,15,[14],Fred moved to the cinema.,Is Fred in the kitchen?,No,-1.5388072729110718,-0.29089486598968506,No,True
qa10,6,[5],Mary is in the office.,Is Mary in the office?,Yes,-0.07876056432723999,-3.57785964012146,Yes,True
qa10,15,[14],Fred is either in the school or the cinema.,Is Fred in the office?,No,-1.4451074600219727,-0.4471900463104248,No,True
qa10,15,[14],Mary went to the park.,Is Mary in the park?,Yes,-0.7300464510917664,-0.7303133010864258,Yes,True
qa10,9,[4],Fred went back to the cinema.,Is Fred in the office?,No,-1.4213305711746216,-0.4178133010864258,No,True
qa10,6,[2],Mary moved to the school.,Is Mary in the school?,Yes,-0.49583354592323303,-0.9959708452224731,Yes,True
qa10,9,[8],Mary moved to the office.,Is Mary in the office?,Yes,-0.2906873822212219,-1.5389419794082642,Yes,True
qa10,12,[10],Mary is in the school.,Is Mary in the school?,Yes,-0.16666358709335327,-2.1716177463531494,Yes,True
qa10,15,[13],Fred moved to the office.,Is Fred in the kitchen?,No,-1.7341747283935547,-0.23234832286834717,No,True
qa10,3,[2],Bill is in the office.,Is Bill in the park?,No,-2.5935964584350586,-0.09953641891479492,No,True
qa10,12,[11],Julie went to the park.,Is Julie in the park?,Yes,-0.8939674496650696,-0.6442648768424988,No,False
qa10,12,[11],Bill went to the bedroom.,Is Bill in the bedroom?,Yes,-0.3159739673137665,-1.5701074600219727,Yes,True
qa10,15,[14],Bill went back to the school.,Is Bill in the park?,No,-1.9450491666793823,-0.1932840347290039,No,True
qa10,12,[8],Mary travelled to the school.,Is Mary in the office?,No,-0.8707596659660339,-0.6209359169006348,No,True
qa10,15,[8],Mary travelled to the school.,Is Mary in the school?,Yes,-1.1716177463531494,-0.42175352573394775,No,False
qa10,3,[1],Mary went back to the bedroom.,Is Mary in the bedroom?,Yes,-0.8705429434776306,-0.6209359169006348,No,False
qa10,3,[2],Fred is in the office.,Is Fred in the cinema?,No,-1.5622386932373047,-0.31042373180389404,No,True
qa10,6,[5],Bill is in the kitchen.,Is Bill in the kitchen?,Yes,-0.09136709570884705,-3.3434805870056152,Yes,True
qa10,15,[14],Bill journeyed to the park.,Is Bill in the cinema?,No,-2.3747386932373047,-0.128831148147583,No,True
qa10,3,[2],Bill went to the park.,Is Bill in the bedroom?,No,-2.3748416900634766,-0.12346041202545166,No,True
qa10,9,[8],Mary is in the office.,Is Mary in the office?,Yes,-0.07876056432723999,-3.57785964012146,Yes,True
qa10,6,[5],Bill went back to the office.,Is Bill in the kitchen?,No,-1.374664545059204,-0.37487661838531494,No,True
qa10,15,[13],Bill travelled to the kitchen.,Is Bill in the kitchen?,Yes,-0.8745694160461426,-0.624841570854187,No,False
qa10,15,[13],Fred went to the bedroom.,Is Fred in the school?,No,-1.3978713750839233,-0.39817002415657043,No,True
qa10,3,[1],Fred is in the kitchen.,Is Fred in the school?,No,-1.5777842998504639,-0.3240129053592682,No,True
qa10,6,[5],Julie went back to the cinema.,Is Julie in the cinema?,Yes,-1.0463305711746216,-0.5466747283935547,No,False
qa10,9,[4],Julie went back to the park.,Is Julie in the park?,Yes,-1.2104966640472412,-0.4607292711734772,No,False
qa10,3,[2],Fred went to the kitchen.,Is Fred in the park?,No,-2.82785964012146,-0.07802737504243851,No,True
qa10,9,[8],Bill moved to the cinema.,Is Bill in the cinema?,Yes,-0.6245694160461426,-0.8747965097427368,Yes,True
qa10,12,[8],Julie journeyed to the office.,Is Julie in the office?,Yes,-0.4818613827228546,-1.2341177463531494,Yes,True
qa10,15,[13],Mary is either in the bedroom or the park.,Is Mary in the school?,No,-1.741928219795227,-0.23815929889678955,No,True
qa10,12,[11],Fred went to the school.,Is Fred in the cinema?,No,-1.9450491666793823,-0.19716858863830566,No,True
qa10,9,[8],Fred travelled to the bedroom.,Is Fred in the bedroom?,Yes,-0.9019012451171875,-0.6521809101104736,No,False
qa10,12,[11],Bill is in the bedroom.,Is Bill in the kitchen?,No,-1.9527842998504639,-0.20592893660068512,No,True
qa10,3,[2],Julie moved to the office.,Is Julie in the office?,Yes,-0.5229966640472412,-1.0232752561569214,Yes,True
qa10,15,[14],Julie is in the kitchen.,Is Julie in the cinema?,No,-1.3823784589767456,-0.38260748982429504,No,True
