task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,-1.4889522790908813,-1.7432847023010254,Yes,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,-1.5279285907745361,-1.5303807258605957,Yes,False
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,-1.3508936166763306,-1.8527634143829346,Yes,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,-1.6553807258605957,-1.657294750213623,Yes,False
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,-1.3562252521514893,-2.1163854598999023,Yes,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,-1.9889522790908813,-1.501044750213623,No,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,-1.4029285907745361,-1.657294750213623,Yes,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,-1.6999752521514893,-1.454274296760559,No,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,-1.298024296760559,-2.0557847023010254,Yes,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,-1.7389522790908813,-1.7432847023010254,Yes,False
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,-1.3639522790908813,-1.8663854598999023,Yes,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,-1.6866307258605957,-1.440037727355957,No,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,-1.4577022790908813,-1.7101354598999023,Yes,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,-1.8794041872024536,-1.3818753957748413,No,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,-1.1711397171020508,-1.6744942665100098,Yes,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,-1.594794750213623,-1.346287727355957,No,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,-1.3639522790908813,-1.8663854598999023,Yes,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,-1.6711397171020508,-1.423024296760559,No,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,-1.2726354598999023,-1.7745347023010254,Yes,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,-1.8716785907745361,-1.376044750213623,No,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,-1.4131253957748413,-1.6665589809417725,Yes,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,-1.7023897171020508,-1.454274296760559,No,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,-1.4577022790908813,-1.7101354598999023,Yes,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,-1.7856541872024536,-1.5381253957748413,No,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,-1.1807847023010254,-1.6822662353515625,Yes,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,-1.532294750213623,-1.283787727355957,No,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-1.3639522790908813,-1.8682847023010254,Yes,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,-1.6139522790908813,-1.6182847023010254,Yes,False
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,-1.2389522790908813,-1.7432847023010254,Yes,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,-1.6452022790908813,-1.3995347023010254,No,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-1.4499752521514893,-1.9523897171020508,Yes,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,-1.5279285907745361,-1.7803807258605957,Yes,False
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,-1.5279285907745361,-1.7803807258605957,Yes,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,-1.5904285907745361,-1.5904285907745361,No,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-1.4812252521514893,-1.735524296760559,Yes,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,-1.4523897171020508,-1.704274296760559,Yes,False
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-1.4812252521514893,-1.735524296760559,Yes,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,-1.5904285907745361,-1.5928807258605957,Yes,False
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,-1.4029285907745361,-1.657294750213623,Yes,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,-1.7544041872024536,-1.5088043212890625,No,True
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,-1.1963043212890625,-1.6978089809417725,Yes,True
qa1,15,[11],John journeyed to the garden.,Is John in the bedroom?,No,-1.2803807258605957,-1.7803807258605957,Yes,False
qa1,15,[11],John moved to the hallway.,Is John in the hallway?,Yes,-1.3741307258605957,-1.876044750213623,Yes,True
qa1,15,[11],John moved to the hallway.,Is John in the garden?,No,-1.6163854598999023,-1.6182847023010254,Yes,False
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-1.1999752521514893,-1.704274296760559,Yes,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bathroom?,No,-1.3898897171020508,-1.391774296760559,Yes,False
qa1,6,[4],Daniel went back to the office.,Is Daniel in the office?,Yes,-1.4187252521514893,-1.9211397171020508,Yes,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the hallway?,No,-1.7077022790908813,-1.7120347023010254,Yes,False
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the garden?,Yes,-1.3484976291656494,-1.8508936166763306,Yes,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the bathroom?,No,-1.5827022790908813,-1.5851354598999023,Yes,False
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the bedroom?,Yes,-1.493538737297058,-2.004404306411743,Yes,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the garden?,No,-1.7702022790908813,-1.5226354598999023,No,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-1.1999752521514893,-1.704274296760559,Yes,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the hallway?,No,-1.6476354598999023,-1.3995347023010254,No,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-1.4781334400177002,-1.9812252521514893,Yes,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the office?,No,-1.8196436166763306,-1.5696436166763306,No,True
qa1,6,[4],Mary went to the office.,Is Mary in the office?,Yes,-1.001044750213623,-1.753702163696289,Yes,True
qa1,6,[4],Mary went to the office.,Is Mary in the garden?,No,-1.2135162353515625,-1.4646716117858887,Yes,False
qa1,6,[4],John went back to the bathroom.,Is John in the bathroom?,Yes,-1.2961397171020508,-1.798024296760559,Yes,True
