Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan friends?,Yes,0,-0.48182517290115356,-1.3591617345809937,0.17292068051801124,-2.0139075880001585,-0.6547458534191648,Yes,True
2.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan strangers?,No,0,-5.311088562011719,-0.007163680158555508,-4.656342708592554,-0.6619095335777203,-0.6547458534191648,No,True
3.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan friends?,No,0,-4.467749118804932,-0.028341352939605713,-3.813003265385767,-0.6830872063587705,-0.6547458534191648,No,True
4.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan strangers?,Yes,0,-0.09608941525220871,-2.468564748764038,0.5586564381669561,-3.123310602183203,-0.6547458534191648,Yes,True
5.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan friends?,Yes,0,-0.3919975161552429,-1.4529049396514893,0.2627483372639219,-2.107650793070654,-0.6547458534191648,Yes,True
6.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan strangers?,No,0,-5.310997486114502,-0.007168175652623177,-4.656251632695337,-0.661914029071788,-0.6547458534191648,No,True
8.0,2.0,social-relations,2.0,antonym,2.0,Chao is indifferent toward Yan.,Are Chao and Yan strangers?,Yes,0,-2.1240296363830566,-0.187204048037529,-1.4692837829638918,-0.8419499014566938,-0.6547458534191648,No,False
9.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan friends?,Yes,0,-0.1390126645565033,-2.2654426097869873,0.5157331888626615,-2.920188463206152,-0.6547458534191648,Yes,True
10.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan strangers?,No,0,-4.4988298416137695,-0.013505781069397926,-3.8440839881946047,-0.6682516344885627,-0.6547458534191648,No,True
13.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan friends?,Yes,0,-0.045949555933475494,-3.4842536449432373,0.6087962974856893,-4.138999498362402,-0.6547458534191648,Yes,True
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,0,-5.561400890350342,-0.006341313011944294,-4.906655036931177,-0.6610871664311091,-0.6547458534191648,No,True
16.0,4.0,social-relations,4.0,antonym,2.0,Chao is indifferent about spending time with Yan.,Are Chao and Yan strangers?,Yes,0,-3.1238298416137695,-0.06848830729722977,-2.4690839881946047,-0.7232341607163946,-0.6547458534191648,No,False
17.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's friend?,Yes,0,-0.16549111902713776,-2.0467190742492676,0.48925473439202705,-2.7014649276684324,-0.6547458534191648,Yes,True
18.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's enemy?,No,0,-5.498673915863037,-0.006617921404540539,-4.843928062443872,-0.6613637748237053,-0.6547458534191648,No,True
19.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's friend?,No,0,-5.935688018798828,-0.005389230325818062,-5.280942165379663,-0.6601350837449829,-0.6547458534191648,No,True
