Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,0,-4.246822357177734,-3.7488298416137695,-3.5751580794652305,-4.420494119326273,-0.6716642777125039,Yes,True
2.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the bed blocking the truck?,No,0,-5.935024261474609,-4.4363298416137695,-5.263359983762106,-5.107994119326273,-0.6716642777125039,No,True
3.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the truck blocking the bed?,No,0,-4.715669631958008,-3.967615842819214,-4.044005354245504,-4.639280120531717,-0.6716642777125039,Yes,False
4.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the bed blocking the truck?,Yes,0,-5.997524261474609,-4.4988298416137695,-5.325859983762106,-5.170494119326273,-0.6716642777125039,No,False
7.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the truck blocking the bed?,No,0,-4.778169631958008,-4.279380798339844,-4.106505354245504,-4.951045076052347,-0.6716642777125039,Yes,False
8.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,0,-4.7779717445373535,-4.279260158538818,-4.10630746682485,-4.950924436251322,-0.6716642777125039,Yes,True
9.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the truck blocking the bed?,Yes,0,-5.216196060180664,-4.46754264831543,-4.544531782468161,-5.139206926027933,-0.6716642777125039,Yes,True
10.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the bed blocking the truck?,No,0,-5.185024261474609,-4.1863298416137695,-4.513359983762106,-4.857994119326273,-0.6716642777125039,Yes,False
13.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,0,-4.779380798339844,-3.7803666591644287,-4.10771652062734,-4.452030936876932,-0.6716642777125039,Yes,True
14.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,0,-5.154380798339844,-3.4209775924682617,-4.48271652062734,-4.092641870180765,-0.6716642777125039,No,True
15.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,0,-5.5613298416137695,-3.5775632858276367,-4.889665563901266,-4.24922756354014,-0.6716642777125039,No,True
16.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,0,-4.748497486114502,-3.5146992206573486,-4.0768332084019985,-4.186363498369852,-0.6716642777125039,Yes,True
17.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,0,-5.3697662353515625,-3.637397289276123,-4.698101957639059,-4.3090615669886265,-0.6716642777125039,No,False
18.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,0,-5.683421611785889,-4.185024261474609,-5.011757334073385,-4.856688539187113,-0.6716642777125039,No,True
19.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,0,-5.1822662353515625,-3.699897289276123,-4.510601957639059,-4.3715615669886265,-0.6716642777125039,No,True
20.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,0,-5.3072662353515625,-3.8093223571777344,-4.635601957639059,-4.480986634890238,-0.6716642777125039,No,False
23.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the truck bigger than the bed?,No,0,-5.6197662353515625,-3.357476234436035,-4.948101957639059,-4.029140512148539,-0.6716642777125039,No,True
24.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the truck smaller than the bed?,Yes,0,-5.433421611785889,-3.4511661529541016,-4.761757334073385,-4.122830430666605,-0.6716642777125039,No,False
25.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the truck bigger than the bed?,Yes,0,-5.4322662353515625,-3.6843223571777344,-4.760601957639059,-4.355986634890238,-0.6716642777125039,No,False
26.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the truck smaller than the bed?,No,0,-6.120921611785889,-4.122524261474609,-5.449257334073385,-4.794188539187113,-0.6716642777125039,No,True
30.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the bed bigger than the truck?,No,0,-5.589542388916016,-3.825610399246216,-4.917878111203512,-4.497274676958719,-0.6716642777125039,No,True
32.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the bed bigger than the truck?,Yes,0,-5.150850296020508,-3.887397289276123,-4.479186018308004,-4.5590615669886265,-0.6716642777125039,Yes,True
36.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the bed bigger than the truck?,Yes,0,-4.6822662353515625,-2.4194376468658447,-4.010601957639059,-3.0911019245783486,-0.6716642777125039,No,False
38.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the bed bigger than the truck?,No,0,-5.493284702301025,-3.4812464714050293,-4.821620424588522,-4.152910749117533,-0.6716642777125039,No,True
41.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the bed smaller than the truck?,Yes,0,-5.650850296020508,-3.8886661529541016,-4.979186018308004,-4.560330430666605,-0.6716642777125039,No,False
43.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the bed smaller than the truck?,No,0,-5.4322662353515625,-4.185024261474609,-4.760601957639059,-4.856688539187113,-0.6716642777125039,Yes,False
47.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the bed smaller than the truck?,No,0,-5.652042388916016,-3.888110399246216,-4.980378111203512,-4.559774676958719,-0.6716642777125039,No,True
49.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the bed smaller than the truck?,Yes,0,-4.680784702301025,-2.6687464714050293,-4.009120424588522,-3.340410749117533,-0.6716642777125039,No,False
53.0,4.0,physical-relations,,antonym,1.0,The truck can completely hide the bed from view.,Is the truck bigger than the bed?,Yes,0,-6.025850296020508,-5.529260158538818,-5.354186018308004,-6.200924436251322,-0.6716642777125039,Yes,True
54.0,4.0,physical-relations,,antonym,1.0,The truck can completely hide the bed from view.,Is the truck smaller than the bed?,No,0,-6.6197662353515625,-6.123071193695068,-5.948101957639059,-6.794735471407572,-0.6716642777125039,Yes,False
55.0,4.0,physical-relations,,antonym,2.0,The truck can only partially hide the bed from view.,Is the truck bigger than the bed?,No,0,-6.652296543121338,-5.155115604400635,-5.980632265408834,-5.826779882113138,-0.6716642777125039,No,True
56.0,4.0,physical-relations,,antonym,2.0,The truck can only partially hide the bed from view.,Is the truck smaller than the bed?,Yes,0,-7.214796543121338,-5.967615604400635,-6.543132265408834,-6.639279882113138,-0.6716642777125039,Yes,True
59.0,4.0,physical-relations,,variable swap,2.0,The bed can completely hide the truck from view.,Is the truck bigger than the bed?,No,0,-5.777042388916016,-5.02970027923584,-5.105378111203512,-5.701364556948343,-0.6716642777125039,Yes,False
60.0,4.0,physical-relations,,variable swap,2.0,The bed can completely hide the truck from view.,Is the truck smaller than the bed?,Yes,0,-6.963350296020508,-6.216760158538818,-6.291686018308004,-6.888424436251322,-0.6716642777125039,Yes,True
61.0,4.0,physical-relations,,variable swap,1.0,The bed can only partially hide the truck from view.,Is the truck bigger than the bed?,Yes,0,-5.966350555419922,-4.71786642074585,-5.294686277707418,-5.389530698458353,-0.6716642777125039,Yes,True
62.0,4.0,physical-relations,,variable swap,1.0,The bed can only partially hide the truck from view.,Is the truck smaller than the bed?,No,0,-6.590669631958008,-5.34286642074585,-5.919005354245504,-6.014530698458353,-0.6716642777125039,Yes,False
66.0,4.0,physical-relations,,antonym,1.0,The truck can completely hide the bed from view.,Is the bed bigger than the truck?,No,0,-4.8697662353515625,-4.622524261474609,-4.198101957639059,-5.294188539187113,-0.6716642777125039,Yes,False
68.0,4.0,physical-relations,,antonym,2.0,The truck can only partially hide the bed from view.,Is the bed bigger than the truck?,Yes,0,-5.933421611785889,-4.685997486114502,-5.261757334073385,-5.357661763827005,-0.6716642777125039,Yes,True
72.0,4.0,physical-relations,,variable swap,2.0,The bed can completely hide the truck from view.,Is the bed bigger than the truck?,Yes,0,-6.213350296020508,-5.46720027923584,-5.541686018308004,-6.138864556948343,-0.6716642777125039,Yes,True
74.0,4.0,physical-relations,,variable swap,1.0,The bed can only partially hide the truck from view.,Is the bed bigger than the truck?,No,0,-6.091196060180664,-4.59254264831543,-5.419531782468161,-5.264206926027933,-0.6716642777125039,No,True
77.0,4.0,physical-relations,,antonym,1.0,The truck can completely hide the bed from view.,Is the bed smaller than the truck?,Yes,1,-5.930784702301025,-5.185571193695068,-5.2748612721224095,-5.841494623873684,-0.6559234301786163,Yes,True
79.0,4.0,physical-relations,,antonym,2.0,The truck can only partially hide the bed from view.,Is the bed smaller than the truck?,No,1,-6.777296543121338,-5.529793739318848,-6.121373112942722,-6.1857171694974635,-0.6559234301786163,Yes,False
83.0,4.0,physical-relations,,variable swap,2.0,The bed can completely hide the truck from view.,Is the bed smaller than the truck?,No,1,-7.086822032928467,-6.09220027923584,-6.430898602749851,-6.748123709414456,-0.6559234301786163,Yes,False
85.0,4.0,physical-relations,,variable swap,1.0,The bed can only partially hide the truck from view.,Is the bed smaller than the truck?,Yes,1,-6.934322357177734,-5.9363298416137695,-6.2783989269991185,-6.592253271792385,-0.6559234301786163,Yes,True
89.0,5.0,physical-relations,,other,1.0,The bed is inside the truck.,Does the truck contain the bed?,Yes,1,-5.589796543121338,-4.591350555419922,-4.933873112942722,-5.247273985598538,-0.6559234301786163,Yes,True
90.0,5.0,physical-relations,,other,1.0,The bed is inside the truck.,Does the truck support the bed?,No,1,-3.762397289276123,-4.248071193695068,-3.1064738590975067,-4.903994623873684,-0.6559234301786163,Yes,False
91.0,5.0,physical-relations,,other,2.0,The bed is on top of the truck.,Does the truck contain the bed?,No,1,-5.4322662353515625,-4.434322357177734,-4.776342805172947,-5.09024578735635,-0.6559234301786163,Yes,False
