Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-interactions,,variable_swap,1,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel heating the nail?,Yes,20.0,0,-0.8095241189002991,-2.1630048751831055,0.21068214293983245,-0.5245626502566867,-1.0202062618401315,-1.6384422249264188,Yes,True,True,True
2,1,physical-interactions,,variable_swap,1,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel cooling the nail?,No,20.0,0,-0.8971559405326843,-1.972325086593628,0.1230503213074472,-0.33388286166720915,-1.0202062618401315,-1.6384422249264188,Yes,False,True,False
3,1,physical-interactions,,variable_swap,2,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel heating the nail?,No,20.0,0,-0.9411824345588684,-1.8687998056411743,0.07902382728126311,-0.23035758071475554,-1.0202062618401315,-1.6384422249264188,Yes,False,True,False
4,1,physical-interactions,,variable_swap,2,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel cooling the nail?,Yes,20.0,0,-0.960850715637207,-1.8910588026046753,0.05935554620292449,-0.2526165776782565,-1.0202062618401315,-1.6384422249264188,Yes,True,True,True
6,1,physical-interactions,,variable_swap,1,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail heating the wheel?,No,20.0,0,-1.151708960533142,-1.5385266542434692,-0.13150269869301057,0.09991557068294954,-1.0202062618401315,-1.6384422249264188,Yes,False,False,True
8,1,physical-interactions,,variable_swap,2,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail heating the wheel?,Yes,20.0,0,-0.9458090662956238,-1.8876880407333374,0.07439719554450774,-0.24924581580691862,-1.0202062618401315,-1.6384422249264188,Yes,True,True,True
9,1,physical-interactions,,variable_swap,1,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail cooling the wheel?,Yes,20.0,0,-1.0881142616271973,-1.752730131149292,-0.06790799978706574,-0.11428790622287321,-1.0202062618401315,-1.6384422249264188,Yes,True,True,True
11,1,physical-interactions,,variable_swap,2,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail cooling the wheel?,No,20.0,0,-1.0398809909820557,-1.8708019256591797,-0.01967472914192414,-0.2323597007327609,-1.0202062618401315,-1.6384422249264188,Yes,False,True,False
13,2,physical-interactions,,antonym,1,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel heating the nail?,Yes,20.0,0,-0.8154876828193665,-2.04146146774292,0.20471857902076507,-0.40301924281650114,-1.0202062618401315,-1.6384422249264188,Yes,True,True,True
14,2,physical-interactions,,antonym,1,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel cooling the nail?,No,20.0,0,-0.882365345954895,-1.8620014190673828,0.1378409158852365,-0.22355919414096403,-1.0202062618401315,-1.6384422249264188,Yes,False,True,False
15,2,physical-interactions,,antonym,2,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel heating the nail?,No,20.0,0,-0.9833051562309265,-1.7518500089645386,0.03690110560920501,-0.1134077840381198,-1.0202062618401315,-1.6384422249264188,Yes,False,True,False
16,2,physical-interactions,,antonym,2,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel cooling the nail?,Yes,20.0,0,-0.9167761206626892,-1.9577275514602661,0.10343014117744231,-0.31928532653384734,-1.0202062618401315,-1.6384422249264188,Yes,True,True,True
19,2,physical-interactions,,variable swap,2,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel heating the nail?,No,20.0,0,-0.9340614080429077,-1.6800273656845093,0.08614485379722381,-0.0415851407580905,-1.0202062618401315,-1.6384422249264188,Yes,False,True,False
20,2,physical-interactions,,variable swap,2,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel cooling the nail?,Yes,20.0,0,-0.9895584583282471,-1.6512103080749512,0.030647803511884453,-0.012768083148532394,-1.0202062618401315,-1.6384422249264188,Yes,True,True,True
21,2,physical-interactions,,variable swap,1,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the wheel heating the nail?,Yes,20.0,0,-1.017114520072937,-1.65085768699646,0.0030917417671945113,-0.012415462070041183,-1.0202062618401315,-1.6384422249264188,Yes,True,True,True
22,2,physical-interactions,,variable swap,1,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the wheel cooling the nail?,No,20.0,0,-0.9726483225822449,-1.7767109870910645,0.04755793925788665,-0.13826876216464568,-1.0202062618401315,-1.6384422249264188,Yes,False,True,False
26,2,physical-interactions,,antonym,1,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the nail heating the wheel?,No,20.0,0,-0.9216846823692322,-1.696138620376587,0.09852157947089935,-0.057696395450168136,-1.0202062618401315,-1.6384422249264188,Yes,False,True,False
