Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel rolling?,Yes,0,-0.9398008584976196,-0.565491259098053,-0.6136432737112048,-0.8916488438844679,-0.3261575847864149,Yes,True
2.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel sliding?,No,0,-1.7250003814697266,-0.22575172781944275,-1.3988427966833117,-0.5519093126058576,-0.3261575847864149,No,True
3.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel rolling?,No,0,-1.1627261638641357,-0.415298730134964,-0.8365685790777209,-0.7414563149213789,-0.3261575847864149,No,True
4.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel sliding?,Yes,0,-1.0846219062805176,-0.4622677266597748,-0.7584643214941027,-0.7884253114461897,-0.3261575847864149,Yes,True
5.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel rolling?,Yes,0,-0.8660263419151306,-0.6163893342018127,-0.5398687571287157,-0.9425469189882276,-0.3261575847864149,Yes,True
6.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel sliding?,No,0,-1.0141915082931519,-0.511000394821167,-0.688033923506737,-0.8371579796075819,-0.3261575847864149,Yes,False
7.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel rolling?,No,0,-0.7251400351524353,-0.7256439328193665,-0.3989824503660204,-1.0518015176057813,-0.3261575847864149,Yes,False
8.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel sliding?,Yes,0,-1.0841398239135742,-0.4579616189002991,-0.7579822391271593,-0.784119203686714,-0.3261575847864149,Yes,True
9.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel rolling?,Yes,0,-0.6119707822799683,-0.8625795841217041,-0.2858131974935534,-1.188737168908119,-0.3261575847864149,Yes,True
10.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel sliding?,No,0,-1.2562984228134155,-0.38221925497055054,-0.9301408380270006,-0.7083768397569654,-0.3261575847864149,No,True
11.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel rolling?,No,0,-1.1006147861480713,-0.4741029739379883,-0.7744572013616564,-0.8002605587244032,-0.3261575847864149,Yes,False
12.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel sliding?,Yes,0,-0.7958894968032837,-0.6714236736297607,-0.4697319120168688,-0.9975812584161756,-0.3261575847864149,Yes,True
13.0,4.0,physical-dynamics,,antonym,1.0,The wheel is moving down.,Is the wheel falling?,Yes,1,-1.0925798416137695,-0.46624496579170227,-0.8488866190115609,-0.7099381883939109,-0.2436932226022086,No,False
14.0,4.0,physical-dynamics,,antonym,1.0,The wheel is moving down.,Is the wheel rising?,No,1,-2.154493808746338,-0.15436285734176636,-1.9108005861441293,-0.39805607994397496,-0.2436932226022086,No,True
