Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-8.999088287353516,-0.00561350304633379,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-4.530679702758789,-0.019228726625442505,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-3.046330690383911,-0.0535392090678215,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-0.4838133156299591,-0.9838305711746216,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-0.31780317425727844,-1.319974422454834,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-4.999088764190674,-0.011525310575962067,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-6.998497486114502,-0.008601254783570766,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-8.499088287353516,-0.006767189595848322,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-8.499088287353516,-0.007102763745933771,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-0.08510607481002808,-2.577784299850464,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-8.49849796295166,-0.009487925097346306,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-2.1400632858276367,-0.13579650223255157,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-8.999088287353516,-0.005216893739998341,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-0.03399735689163208,-3.5303666591644287,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-1.7103713750839233,-0.20668917894363403,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-6.999446868896484,-0.00428178021684289,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-7.998497486114502,-0.007102763745933771,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-4.52970027923584,-0.023752741515636444,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-8.99849796295166,-0.009878315031528473,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-3.0619471073150635,-0.05706695094704628,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-7.499088764190674,-0.008780277334153652,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-8.99849796295166,-0.004510199651122093,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-8.999088287353516,-0.004998242482542992,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-8.99849796295166,-0.0057301875203847885,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-8.99849796295166,-0.004728850908577442,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-8.49849796295166,-0.006345097441226244,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-4.02970027923584,-0.024506494402885437,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-6.999088764190674,-0.009695328772068024,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-8.99849796295166,-0.007438219152390957,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-7.999088764190674,-0.0066202254965901375,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-3.0600242614746094,-0.06099766120314598,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-8.999088287353516,-0.0030765740666538477,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-2.59317946434021,-0.0855209156870842,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-0.698659360408783,-0.6988794207572937,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-8.99849796295166,-0.007377183996140957,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-9.499088287353516,-0.0055631608702242374,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-6.998497486114502,-0.008353269658982754,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-2.1244471073150635,-0.1293272078037262,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-5.030309677124023,-0.01800873875617981,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-5.999088764190674,-0.013392863795161247,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-0.009243903681635857,-4.999664783477783,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-8.99849796295166,-0.00567453820258379,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-8.49849796295166,-0.007102763745933771,No,True
