Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,20.0,0,-3.8553595542907715,-3.6069376468658447,0.6096374733835201,0.9651445079053573,-4.464997027674292,-4.572082154771202,No,False,False,False
2,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao see the wheel?,No,20.0,0,-4.121822357177734,-3.357476234436035,0.34317467049655725,1.214605920335167,-4.464997027674292,-4.572082154771202,No,True,False,True
3,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao not see the wheel?,No,20.0,0,-4.528850555419922,-3.7788503170013428,-0.06385352774563025,0.7932318377698593,-4.464997027674292,-4.572082154771202,No,True,False,True
4,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,20.0,0,-4.747524261474609,-3.498497724533081,-0.28252723380031775,1.073584430238121,-4.464997027674292,-4.572082154771202,No,False,False,False
5,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,20.0,0,-3.1834216117858887,-2.6855714321136475,1.281575415888403,1.8865107226575546,-4.464997027674292,-4.572082154771202,No,False,False,False
6,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,20.0,0,-3.4334216117858887,-2.9350242614746094,1.031575415888403,1.6370578932965927,-4.464997027674292,-4.572082154771202,No,True,False,True
7,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,20.0,0,-4.497524261474609,-3.498497724533081,-0.032527233800317745,1.073584430238121,-4.464997027674292,-4.572082154771202,No,True,False,True
8,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,20.0,0,-4.403169631958008,-3.669976234436035,0.06182739571628382,0.9021059203351669,-4.464997027674292,-4.572082154771202,No,False,False,False
9,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,20.0,0,-3.589796781539917,-3.3413503170013428,0.8752002461343746,1.2307318377698593,-4.464997027674292,-4.572082154771202,No,False,False,False
10,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,20.0,0,-3.963350534439087,-3.216195821762085,0.5016464932352047,1.355886333009117,-4.464997027674292,-4.572082154771202,No,True,False,True
11,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,20.0,0,-4.496822357177734,-3.5136661529541016,-0.031825329503442745,1.0584160018171005,-4.464997027674292,-4.572082154771202,No,True,False,True
12,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,20.0,0,-4.402296543121338,-3.4194376468658447,0.06270048455295374,1.1526445079053573,-4.464997027674292,-4.572082154771202,No,False,False,False
13,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,20.0,0,-3.6197662353515625,-3.6218223571777344,0.8452307923227291,0.9502597975934677,-4.464997027674292,-4.572082154771202,Yes,True,False,False
14,4,agent-properties,4,antonym,2,The wheel is behind Chao.,Does Chao see the wheel?,No,20.0,0,-3.916722059249878,-3.6687464714050293,0.5482749684244137,0.9033356833661728,-4.464997027674292,-4.572082154771202,No,True,False,True
15,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao not see the wheel?,No,20.0,0,-4.933421611785889,-4.185024261474609,-0.46842458411159704,0.3870578932965927,-4.464997027674292,-4.572082154771202,No,True,False,True
16,4,agent-properties,4,antonym,2,The wheel is behind Chao.,Does Chao not see the wheel?,Yes,20.0,0,-5.6197662353515625,-4.622524261474609,-1.1547692076772709,-0.05044210670340732,-4.464997027674292,-4.572082154771202,No,False,False,False
17,6,agent-properties,5,antonym,1,The bed is in the same room as Chao. The door is closed.,Does Chao see the bed?,Yes,20.0,0,-3.788393497467041,-4.058421611785889,0.6766035302072506,0.5136605429853134,-4.464997027674292,-4.572082154771202,Yes,True,True,True
18,6,agent-properties,5,antonym,2,The bed is in a different room than Chao. The door is closed.,Does Chao see the bed?,No,20.0,0,-3.5088043212890625,-3.762397289276123,0.9561927063852291,0.809684865495079,-4.464997027674292,-4.572082154771202,Yes,False,True,False
19,6,agent-properties,5,antonym,1,The bed is in the same room as Chao. The door is closed.,Does Chao not see the bed?,No,20.0,0,-4.870921611785889,-4.122524261474609,-0.40592458411159704,0.4495578932965927,-4.464997027674292,-4.572082154771202,No,True,False,True
20,6,agent-properties,5,antonym,2,The bed is in a different room than Chao. The door is closed.,Does Chao not see the bed?,Yes,20.0,0,-5.088350296020508,-4.3404717445373535,-0.6233532683462162,0.23161041023384854,-4.464997027674292,-4.572082154771202,No,False,False,False
21,7,agent-properties,6,antonym,1,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao hear the airplane?,Yes,20.0,0,-3.4029715061187744,-3.4047000408172607,1.0620255215555172,1.1673821139539413,-4.464997027674292,-4.572082154771202,Yes,True,False,False
22,7,agent-properties,6,antonym,2,The airplane is making sounds. The airplane is out of earshot of Chao.,Does Chao hear the airplane?,No,20.0,0,-3.6218223571777344,-3.3730714321136475,0.8431746704965573,1.1990107226575546,-4.464997027674292,-4.572082154771202,No,True,False,True
23,7,agent-properties,6,antonym,1,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao not hear the airplane?,No,20.0,0,-4.373497486114502,-3.3740885257720947,0.09149954155978968,1.1979936289991073,-4.464997027674292,-4.572082154771202,No,True,False,True
