Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,20.0,0,-4.59286642074585,-4.593526363372803,1.528050750748724,0.864256643586689,-6.120917171494574,-5.457783006959492,Yes,True,True,True
2,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao see the wheel?,No,20.0,0,-5.342809677124023,-4.343540191650391,0.7781074943705502,1.114242815309101,-6.120917171494574,-5.457783006959492,No,True,False,True
3,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao not see the wheel?,No,20.0,0,-5.5617899894714355,-4.562164783477783,0.559127182023138,0.8956182234817085,-6.120917171494574,-5.457783006959492,No,True,False,True
4,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,20.0,0,-5.8117899894714355,-4.562164783477783,0.30912718202313805,0.8956182234817085,-6.120917171494574,-5.457783006959492,No,False,False,False
5,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,20.0,0,-3.747195243835449,-3.624511957168579,2.3737219276591244,1.8332710497909126,-6.120917171494574,-5.457783006959492,No,False,True,True
6,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,20.0,0,-4.872524261474609,-3.265129327774048,1.2483929100199642,2.192653679185444,-6.120917171494574,-5.457783006959492,No,True,False,True
7,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,20.0,0,-5.123497486114502,-4.124569416046143,0.9974196853800716,1.3332135909133491,-6.120917171494574,-5.457783006959492,No,True,False,True
8,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,20.0,0,-5.02970027923584,-3.515284299850464,1.0912168922587338,1.9424987071090278,-6.120917171494574,-5.457783006959492,No,False,False,False
9,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,20.0,0,-3.684695243835449,-3.687164545059204,2.4362219276591244,1.7706184619002876,-6.120917171494574,-5.457783006959492,Yes,True,True,True
10,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,20.0,0,-4.840035915374756,-4.3432769775390625,1.2808812561198177,1.1145060294204292,-6.120917171494574,-5.457783006959492,No,True,True,False
